iteration,trainRMSE
0,"[1024.2470415713187, 1024.2253874374715, 1029.1681296258141, 1029.1607906723675, 1029.670587960902]"
2500,"[763.4118563103934, 763.8895438924261, 767.5549333736809, 768.5714861724965, 768.9757403171512]"
5000,"[765.2400512451546, 765.3315798159001, 769.74467995367, 770.141935881648, 768.5966922214124]"
7500,"[764.7311603313098, 762.3527583370222, 765.8794327563917, 767.0849657388185, 763.8880420231629]"
10000,"[763.6536324793036, 761.37640683643, 764.1372459788201, 766.2881152377206, 763.9763343356542]"
12500,"[761.90151911255, 758.4246670912431, 761.1187787422863, 767.3312270603427, 765.8000344993778]"
15000,"[760.8636258541377, 754.5452066269519, 749.9301283770757, 759.3019136275259, 751.1178317117332]"
17500,"[765.3656595306725, 752.0550785200753, 751.1645850643433, 758.3534443772583, 754.0305205627254]"
20000,"[761.8876877916773, 757.8947813342187, 754.408111458842, 763.4540918426904, 764.4882364668193]"
22500,"[760.713135152909, 754.0491102061737, 748.9296817678347, 757.3685042755942, 759.2966727378733]"
25000,"[760.2534903298977, 748.9224535206854, 745.6501389288281, 759.0104353290427, 767.3957439055819]"
27500,"[768.8914078634491, 770.8452604097608, 772.8332821935495, 768.5679342993323, 768.190938116194]"
30000,"[765.1034214767828, 761.0598965078603, 764.9930855174298, 766.2203906294367, 764.4846353089175]"
32500,"[768.707769009637, 763.8042589314721, 765.3248321199577, 769.214041145649, 775.0983403349564]"
35000,"[768.9556642898756, 761.3872522893784, 763.4336637790663, 760.0871672699393, 768.7839190474642]"
37500,"[775.2163382586946, 779.38488109918, 772.4927500985945, 770.932033015513, 767.7329287780452]"
40000,"[1015.8254303999811, 1018.0269501191231, 781.3742803605824, 779.7512244043513, 774.4884794019438]"
42500,"[1023.3295697911366, 1018.5043387569898, 772.4873740962594, 773.7127543949475, 771.3896811842991]"
45000,"[1024.2662531517094, 1021.4248227455626, 772.6636021137624, 771.4048764647669, 769.8003842112262]"
47500,"[770.9549988418692, 770.8796280135543, 774.2195026291234, 773.6028492066328, 773.3601093895594]"
50000,"[1015.1213323947111, 762.5570336231913, 767.415626572648, 768.7026267147859, 767.9173643054845]"
52500,"[1019.9021298361965, 767.0413642669604, 771.0763003518867, 767.3834120404163, 766.8152048754872]"
55000,"[1016.6402030089195, 766.1852579236357, 771.2796333803651, 767.9195410808724, 771.1709157473028]"
57500,"[769.1074038527514, 764.8759641226469, 769.2055758357623, 769.0204701551581, 762.3110592108412]"
60000,"[855.9631069378933, 827.2240645951999, 789.1547230880043, 798.9146461033407, 797.0206976765398]"
62500,"[1024.2773630788865, 768.5277944447733, 771.6369630192905, 779.9715931235982, 769.6389661180518]"
65000,"[1014.5664250284524, 841.2220521299707, 784.515679371647, 778.7218446468688, 778.2235876363155]"
67500,"[762.0683740846174, 765.7447273231791, 769.0167243286808, 771.7832302061082, 773.6893378291959]"
