iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055340.0,1234888.2,1027.29,1111.2487
2500,587499.56,729646.3,766.48,854.1775
5000,589539.8,723161.3,767.81,850.3738
7500,584904.06,728115.94,764.79,853.2832
10000,583526.75,728405.8,763.89,853.4562
12500,582052.75,725399.8,762.92,851.698
15000,570275.9,738031.2,755.15,858.9621
17500,571860.0,747101.94,756.19,864.3168
20000,578267.0,745180.2,760.43,863.2147
22500,571667.8,729186.94,756.07,853.9054
25000,571979.25,750693.6,756.25,866.3996
27500,592704.44,726560.94,769.87,852.3551
30000,584278.06,733016.94,764.37,856.1447
32500,590510.06,737704.1,768.43,858.8721
35000,584530.4,737476.8,764.53,858.7171
37500,597789.2,742202.5,773.15,861.464
40000,777343.5,924850.7,873.89,954.6218
42500,775001.44,925613.1,871.88,953.6666
45000,775427.94,929324.8,871.91,955.4002
47500,596925.6,732346.3,772.6,855.7407
50000,676306.6,826258.4,816.34,902.8813
52500,680006.9,835432.1,818.44,908.142
55000,679983.5,829581.94,818.64,904.6343
57500,588159.2,725736.8,766.9,851.8775
60000,662659.25,806217.3,813.66,897.5715
62500,687191.4,828493.0,822.81,904.0791
65000,712912.2,831026.0,839.45,906.6501
67500,590560.7,726201.9,768.46,852.1539
