,index,Incident Type,Location,Borough,Creation Date,Closed Date,Latitude,Longitude,Response Time,Group Type
145,6800,Law Enforcement-Suspicious Package,550 Hamilton Ave,Brooklyn,2012-10-27 20:15:38,10/27/2012 09:42:43 PM,40.6680553646,-73.9965863256,87.08333333333333,Law
146,2992,Law Enforcement-Device,78-16 90th Avenue,Queens,2012-10-28 11:34:35,10/28/2012 12:41:10 PM,40.6878236327,-73.8626336367,66.58333333333334,Law
147,2993,Law Enforcement-Suspicious Package,82-2 Pettit Ave,Queens,2012-10-28 14:43:12,10/28/2012 03:30:59 PM,40.7441772859,-73.88336936399999,47.78333333333333,Law
148,3070,Law Enforcement-Suspicious Package,Olga Place & Steuben Street,Staten Island,2012-11-11 19:21:17,11/11/2012 08:19:00 PM,,,57.71666666666667,Law
149,3084,Law Enforcement-Suspicious Package,600 Exterior St,Bronx,2012-11-12 19:50:56,11/12/2012 08:52:48 PM,40.8207310962,-73.9300287104,61.866666666666674,Law
150,3095,Law Enforcement-Suspicious Package,West 41st Street & 6th Avenue,Manhattan,2012-11-19 01:59:19,11/19/2012 02:21:30 AM,40.754176785700004,-73.9845951441,22.183333333333334,Law
151,3097,Law Enforcement-Suspicious Package,W 41 St & Broadway,Manhattan,2012-11-20 22:43:59,11/20/2012 11:13:34 PM,40.7550334015,-73.98663788430001,29.583333333333332,Law
152,6822,Law Enforcement-Suspicious Package,Jerome Av & Woodycrest Av,Bronx,2012-11-21 12:52:37,11/21/2012 01:39:43 PM,40.8299578366,-73.930086072,47.1,Law
153,6845,Law Enforcement-Suspicious Package,,Manhattan,2012-11-28 05:42:04,11/28/2012 05:59:03 AM,,,16.983333333333334,Law
154,3121,Law Enforcement-Suspicious Package,255 Beach 141 St.,Queens,2012-11-30 13:59:07,11/30/2012 03:34:07 PM,40.5736435025,-73.8584876991,95.0,Law
155,3119,Law Enforcement-Suspicious Powder,3 United Nations Plaza,Manhattan,2012-11-30 14:50:01,11/30/2012 03:33:59 PM,40.7506222387,-73.9701231034,43.96666666666667,Law
156,6633,Law Enforcement-Suspicious Package,305 West 79 St.,Manhattan,2012-12-07 20:14:04,12/07/2012 09:00:10 PM,40.784472756999996,-73.98142126350001,46.1,Law
157,3171,Law Enforcement-Suspicious Package,West 41th Street & 8th Avenue,Manhattan,2012-12-18 07:07:20,12/18/2012 08:12:48 AM,40.7565680787,-73.9902759673,65.46666666666667,Law
158,3196,Law Enforcement-Suspicious Package,8 West 9 St,Manhattan,2012-12-29 08:06:10,12/29/2012 05:05:21 PM,40.7330925925,-73.9965216537,539.1833333333334,Law
159,3201,Law Enforcement-Device,36-60 Waldo Ave.,Bronx,2013-01-04 15:11:32,01/04/2013 03:32:29 PM,40.886850785300005,-73.9043918493,20.95,Law
160,3207,Law Enforcement-Suspicious Package,26 Federal Plaza,Manhattan,2013-01-08 09:53:26,01/08/2013 10:30:57 AM,40.7160146667,-74.0047436239,37.516666666666666,Law
161,6644,Law Enforcement-Suspicious Package,Leroy St & Greenwich St,Manhattan,2013-01-15 07:34:13,01/15/2013 08:18:12 AM,,,43.983333333333334,Law
162,3227,Law Enforcement-Device,Ave T & Flatbush Ave,Brooklyn,2013-01-20 16:09:53,01/20/2013 09:08:44 PM,40.6114632377,-73.92436494340001,298.85,Law
163,3258,Law Enforcement-Un Authorized Tractor Trailer,Grand Central Parkway  & 94 Street,Queens,2013-02-05 13:21:53,02/05/2013 01:21:53 PM,,,0.0,Law
164,6667,Law Enforcement-Device,64-28 65 Lane,Queens,2013-02-09 22:27:34,02/09/2013 11:12:26 PM,40.7118488785,-73.89406325680001,44.86666666666667,Law
165,3275,Law Enforcement-Suspicious Package,West 40 St & 9 Ave,Manhattan,2013-02-11 20:33:00,02/11/2013 09:09:36 PM,40.7571447056,-73.99356057,36.6,Law
166,6851,Law Enforcement-Device,82-33 Queens Boulevard,Queens,2013-03-05 10:28:32,03/05/2013 11:08:16 AM,40.7373176401,-73.8802023047,39.733333333333334,Law
167,3301,Law Enforcement-Suspicious Package,Trinity Place & Liberty Street,Manhattan,2013-03-11 08:28:15,03/11/2013 08:59:24 AM,40.7096874969,-74.0116721748,31.150000000000002,Law
168,3303,Law Enforcement-Device,3457 Eastchester Road,Bronx,2013-03-14 09:17:40,03/14/2013 09:51:29 AM,40.8779563982,-73.8468795879,33.81666666666667,Law
169,6878,Law Enforcement-Suspicious Package,40 Wall Street,Manhattan,2013-03-15 09:36:02,03/15/2013 10:46:05 AM,40.706624509,-74.0098754469,70.05,Law
170,3313,Law Enforcement-Suspicious Package,East 125th Street & Lexington Avenue,Manhattan,2013-03-16 21:38:23,03/16/2013 09:48:37 PM,40.8043757696,-73.9374202372,10.233333333333333,Law
171,3314,Law Enforcement-Suspicious Package,132 West 65 St.,Manhattan,2013-03-17 14:29:39,03/17/2013 04:10:01 PM,40.773480375700004,-73.9832909233,100.36666666666666,Law
172,6705,Law Enforcement-Suspicious Package,Continentl Ave & Queens Blvd,Queens,2013-03-18 07:20:09,03/18/2013 07:28:53 AM,40.7214534639,-73.8439778733,8.733333333333333,Law
173,6887,Law Enforcement-Suspicious Package,477 Irving Avenue,Brooklyn,2013-03-20 12:14:46,03/20/2013 01:10:01 PM,40.6952603146,-73.9077534986,55.25,Law
174,3337,Law Enforcement-Suspicious Package,448 W. 16th Street,Manhattan,2013-03-26 10:11:42,03/26/2013 10:20:24 AM,40.7430998352,-74.00638033199999,8.7,Law
175,3342,Law Enforcement-Suspicious Package,East 40 Street  & 3rd Avenue,Manhattan,2013-03-29 09:50:46,03/29/2013 10:16:29 AM,40.7494844124,-73.97538211770001,25.716666666666665,Law
176,3343,Law Enforcement-Suspicious Package,2024 Jerome Ave.,Bronx,2013-03-29 14:09:25,03/29/2013 03:25:08 PM,40.853225597699996,-73.9078669781,75.71666666666667,Law
177,3364,Law Enforcement-Suspicious Package,Broadway  & Vesey Street,Manhattan,2013-04-08 09:57:15,04/08/2013 10:38:52 AM,40.711392265,-74.0085992511,41.61666666666667,Law
178,6931,Law Enforcement-Suspicious Package,,Queens,2013-04-16 10:47:01,04/16/2013 11:29:12 AM,,,42.18333333333333,Law
179,6919,Law Enforcement-Suspicious Package,534 68 St,Brooklyn,2013-04-17 01:16:38,04/17/2013 02:49:02 AM,40.633763131100004,-74.0198626359,92.4,Law
180,3401,Law Enforcement-Device,1718 Tenbroeck Avenue,Bronx,2013-04-17 11:42:03,04/17/2013 12:34:29 PM,40.8504286367,-73.8480851754,52.43333333333333,Law
181,3404,Law Enforcement-Suspicious Package,West 42nd Street & 8th Avenue,Manhattan,2013-04-17 15:45:10,04/17/2013 04:28:21 PM,40.7572322651,-73.9897921905,43.18333333333333,Law
182,3405,Law Enforcement-Suspicious Package,Montague Street & Court Street,Brooklyn,2013-04-17 16:45:49,04/17/2013 06:09:24 PM,40.6937213906,-73.9904546205,83.58333333333333,Law
183,3406,Law Enforcement-Suspicious Package,390 Park Ave.,Manhattan,2013-04-17 17:01:48,04/17/2013 06:34:44 PM,40.7594197078,-73.972360762,92.93333333333334,Law
184,3408,Law Enforcement-Suspicious Package,Glenwood Road & Rockaway Parkway,Brooklyn,2013-04-17 21:01:39,04/17/2013 10:00:12 PM,40.645133433000005,-73.9023130668,58.55,Law
185,3409,Law Enforcement-Suspicious Package,Woodstock Avenue  & Victory Blvd,Staten Island,2013-04-18 10:25:38,04/18/2013 11:43:04 AM,40.6316481675,-74.0876190955,77.43333333333334,Law
186,3410,Law Enforcement-Suspicious Package,West 116 Street & Broadway,Manhattan,2013-04-18 19:20:04,04/18/2013 07:59:47 PM,40.8080019047,-73.9638986328,39.71666666666667,Law
187,3411,Law Enforcement-Suspicious Package,158 E 90 Street,Manhattan,2013-04-18 22:17:41,04/18/2013 10:56:55 PM,40.781791345,-73.9531126943,39.233333333333334,Law
188,6909,Law Enforcement-Suspicious Package,231 Flatbush Avenue,Brooklyn,2013-04-19 13:59:01,04/19/2013 03:41:00 PM,40.6812880967,-73.9754289257,101.98333333333333,Law
189,3422,Law Enforcement-Suspicious Package,E. 96th Street & 3rd Avenue,Manhattan,2013-04-19 16:31:54,04/19/2013 05:30:59 PM,40.785193215999996,-73.9493331225,59.083333333333336,Law
190,3423,Law Enforcement-Suspicious Package,,Queens,2013-04-21 16:27:11,04/21/2013 05:22:38 PM,40.6482435199,-73.7882418551,55.45,Law
191,3425,Law Enforcement-Suspicious Package,Church Street & Worth Street,Manhattan,2013-04-22 09:40:21,04/22/2013 01:11:59 PM,40.717076817199995,-74.0062479753,211.63333333333333,Law
192,6736,Law Enforcement-Suspicious Package,2415 Glenwood Road,Brooklyn,2013-04-23 09:19:19,04/23/2013 10:53:31 AM,40.6333547842,-73.9536961646,94.2,Law
193,3428,Law Enforcement-Suspicious Vehicle,2490 P Avenue,Brooklyn,2013-04-23 09:54:52,04/23/2013 11:19:45 AM,40.6114466252,-73.949021988,84.88333333333334,Law
194,6745,Law Enforcement-Suspicious Package,Nostrand Avenue & Atlantic Avenue,Brooklyn,2013-04-23 12:01:41,04/23/2013 01:04:45 PM,40.6784553439,-73.9496774025,63.06666666666668,Law
195,6902,Law Enforcement-Suspicious Package,,Manhattan,2013-04-25 20:15:38,04/26/2013 04:40:18 AM,,,504.66666666666674,Law
196,3429,Law Enforcement-Suspicious Package,14 Washington Place,Manhattan,2013-04-30 14:50:14,04/30/2013 03:51:45 PM,40.7296506168,-73.9950677865,61.51666666666667,Law
197,6879,Law Enforcement-Suspicious Package,Waterbury St & Grand St,Brooklyn,2013-04-30 15:33:37,04/30/2013 04:12:27 PM,40.7125233738,-73.9383216858,38.833333333333336,Law
198,3430,Law Enforcement-Suspicious Package,2556 Shell Road,Brooklyn,2013-04-30 16:27:45,04/30/2013 06:07:54 PM,40.589570776799995,-73.9742529088,100.15,Law
199,3431,Law Enforcement-Suspicious Package,1 Pennsylvania Plaza,Manhattan,2013-05-02 07:53:29,05/02/2013 08:51:10 AM,40.7506586891,-73.9908759562,57.68333333333333,Law
200,3443,Law Enforcement-Device,2380 East Tremont Ave,Bronx,2013-05-02 14:23:30,05/02/2013 04:29:44 PM,40.8423317565,-73.8544826815,126.23333333333335,Law
201,3447,Law Enforcement-Suspicious Package,E. 42nd Street & Park Avenue,Manhattan,2013-05-06 09:11:26,05/06/2013 10:00:57 AM,40.7521198375,-73.97767664189999,49.516666666666666,Law
202,3453,Law Enforcement-Suspicious Package,152 Stuyvesant Place,Staten Island,2013-05-08 22:14:32,05/08/2013 10:59:31 PM,40.6426625661,-74.07670458439999,44.983333333333334,Law
203,3456,Law Enforcement-Suspicious Package,Cross Bay Blvd & Liberty Ave,Queens,2013-05-10 11:35:14,05/10/2013 12:51:41 PM,40.6802965292,-73.8446402109,76.45,Law
204,3458,Law Enforcement-Suspicious Package,44  Wall Street,Manhattan,2013-05-13 11:28:33,05/13/2013 12:28:54 PM,40.706539433,-74.0097383757,60.35,Law
205,3460,Law Enforcement-Suspicious Package,East Houston Street & Crosby Street,Manhattan,2013-05-13 22:58:11,05/13/2013 11:12:16 PM,40.7252096318,-73.99584740350001,14.083333333333334,Law
206,3478,Law Enforcement-Suspicious Package,118-10 Queens Blvd,Queens,2013-05-18 19:51:10,05/18/2013 08:37:04 PM,40.7149865102,-73.8320673798,45.9,Law
207,3480,Law Enforcement-Bomb Threat,28-01 41 Avenue,Queens,2013-05-20 10:59:57,05/20/2013 11:49:02 AM,40.7513556986,-73.9374447805,49.083333333333336,Law
208,3486,Law Enforcement-Suspicious Package,3000 Avenue X,Brooklyn,2013-05-21 10:02:48,05/21/2013 11:12:25 AM,40.5941241181,-73.9376964999,69.61666666666666,Law
209,3505,Law Enforcement-Suspicious Package,100 Gold St.,Manhattan,2013-05-24 15:12:01,05/24/2013 08:45:38 PM,40.7104291079,-74.0039172197,333.6166666666667,Law
210,3506,Law Enforcement-Suspicious Package,11 East 51 Street,Manhattan,2013-05-27 10:27:56,05/27/2013 11:27:46 AM,40.7588880565,-73.97606447390001,59.833333333333336,Law
211,6921,Law Enforcement-Suspicious Vehicle,,Brooklyn,2013-05-27 17:49:26,05/27/2013 07:26:38 PM,,,97.2,Law
212,3512,Law Enforcement-Suspicious Package,244  W 42 St,Manhattan,2013-05-29 09:21:15,05/29/2013 10:05:50 AM,40.7568094825,-73.98880324470001,44.583333333333336,Law
213,6778,Law Enforcement-Suspicious Substance,1 Centre Street,Manhattan,2013-05-30 10:46:29,05/31/2013 12:55:31 PM,40.7130009408,-74.0041806932,1569.0333333333333,Law
214,3515,Law Enforcement-Suspicious Substance,290 Broadway,Manhattan,2013-05-30 11:12:11,05/31/2013 12:56:10 PM,40.7148069254,-74.0057643906,1543.9833333333333,Law
215,6716,Law Enforcement-Suspicious Package,East 96th Street & 3rd Avenue,Manhattan,2013-05-31 18:47:43,05/31/2013 07:36:38 PM,40.785193215999996,-73.9493331225,48.916666666666664,Law
216,3516,Law Enforcement-Suspicious Package,Madison Avenue  & East 79th Street,Manhattan,2013-06-02 09:45:47,06/02/2013 09:45:47 AM,40.7763189108,-73.9621249589,0.0,Law
217,6779,Law Enforcement-Suspicious Powder,927  Castleton Avenue,Staten Island,2013-06-04 17:16:53,06/04/2013 09:21:54 PM,40.6347508542,-74.1117123466,245.0166666666667,Law
218,3520,Law Enforcement-Suspicious Package,10-27  51 Ave,Queens,2013-06-06 11:25:30,06/06/2013 11:35:05 AM,40.7418361853,-73.9532815526,9.583333333333334,Law
219,3530,Law Enforcement-Suspicious Package,9 Metrotech Center,Brooklyn,2013-06-10 09:26:37,06/10/2013 01:03:24 PM,40.6948598448,-73.9846737605,216.78333333333333,Law
220,6717,Law Enforcement-Suspicious Package,1751 East 19th Street,Brooklyn,2013-06-10 09:34:32,06/10/2013 10:58:53 AM,40.6074276572,-73.95414271979999,84.35,Law
221,3535,Law Enforcement-Suspicious Package,5th Avenue  & Carroll Street,Brooklyn,2013-06-12 16:25:27,06/12/2013 05:52:29 PM,40.675146400900005,-73.9813255402,87.03333333333333,Law
222,6950,Law Enforcement-Suspicious Package,W 42 St & 8 Ave,Manhattan,2013-06-26 19:25:10,06/26/2013 07:52:27 PM,40.7572322651,-73.9897921905,27.283333333333335,Law
223,6881,Law Enforcement-Suspicious Package,138 West 30 St,Manhattan,2013-06-29 20:03:00,06/29/2013 08:47:57 PM,40.747771209899994,-73.9908222161,44.95,Law
224,3591,Law Enforcement-Suspicious Package,Murray St & West St,Manhattan,2013-06-30 17:04:31,06/30/2013 05:29:42 PM,40.7152344783,-74.0133505297,25.183333333333334,Law
225,3592,Law Enforcement-Suspicious Package,19 Varick St,Manhattan,2013-07-01 10:44:20,07/01/2013 11:12:05 AM,40.7201070028,-74.0067605301,27.75,Law
226,3593,Law Enforcement-Suspicious Package,West 172 Street & Fort Washington Avenue,Manhattan,2013-07-01 19:59:36,07/01/2013 08:43:25 PM,40.8446864594,-73.9407942116,43.81666666666667,Law
227,3611,Law Enforcement-White Powder,900 Fteley AVe,Bronx,2013-07-03 21:53:09,07/03/2013 11:23:37 PM,40.822904025999996,-73.8700398923,90.46666666666667,Law
228,6788,Law Enforcement-Suspicious Package,28-34 49th Street,Queens,2013-07-04 01:19:58,07/04/2013 01:47:37 AM,40.761287742600004,-73.9071855637,27.65,Law
229,3617,Law Enforcement-Suspicious Package,Broadway & Pine Street,Manhattan,2013-07-10 17:24:35,07/10/2013 05:37:39 PM,40.7083041783,-74.0112499252,13.066666666666666,Law
230,3642,Law Enforcement-Suspicious Vehicle,West 76th Street & Central Park West,Manhattan,2013-07-13 15:18:33,07/13/2013 03:26:54 PM,40.778806204,-73.97406780729999,8.350000000000001,Law
231,3647,Law Enforcement-Suspicious Package,365 5 Ave,Manhattan,2013-07-18 17:30:30,07/18/2013 06:13:44 PM,40.7488217398,-73.9842679547,43.233333333333334,Law
232,6971,Law Enforcement-Suspicious Package,Broadway  & Wall Street,Manhattan,2013-07-23 13:17:32,07/23/2013 01:42:20 PM,40.707755180300005,-74.0117042983,24.8,Law
233,6906,Law Enforcement-Suspicious Package,340 Lewis Avenue,Brooklyn,2013-07-28 15:42:46,07/28/2013 04:23:06 PM,40.6839898358,-73.93526530060001,40.333333333333336,Law
234,6995,Law Enforcement-Suspicious Package,,Manhattan,2013-07-29 08:27:35,07/29/2013 08:48:31 AM,,,20.933333333333334,Law
235,3690,Law Enforcement-Suspicious Package,14 Bedford St,Manhattan,2013-07-31 15:07:20,07/31/2013 04:26:18 PM,40.7290797603,-74.003492569,78.96666666666667,Law
236,3711,Law Enforcement-Haz Mat,240 Page Ave,Staten Island,2013-08-02 15:10:16,08/05/2013 11:55:29 AM,40.517089292399994,-74.2338681824,97.97372523013351,Law
237,3715,Law Enforcement-Suspicious Package,West 116th Street & 7th Ave,Manhattan,2013-08-09 14:08:40,08/09/2013 02:54:20 PM,40.8032164735,-73.9525305115,45.666666666666664,Law
238,3717,Law Enforcement-Suspicious Package,230 West 20Th Street,Manhattan,2013-08-12 12:36:04,08/12/2013 02:48:38 PM,40.742655345900005,-73.9980476603,132.5666666666667,Law
239,3722,Law Enforcement-Report of Police Officer Shot,633 Halsey St.,Brooklyn,2013-08-17 20:24:55,08/17/2013 08:29:59 PM,40.6844159515,-73.92720995350001,5.066666666666666,Law
240,3737,Law Enforcement-Suspicious Package,Stanhope Street & St. Nicholas Avenue,Brooklyn,2013-08-21 18:37:43,08/21/2013 08:31:44 PM,40.704552621,-73.9166095158,114.01666666666667,Law
241,6926,Law Enforcement-Suspicious Package,1210 Cortelyou Road,Brooklyn,2013-08-26 16:29:11,08/26/2013 06:07:44 PM,40.6401197387,-73.966846812,98.55,Law
242,3777,Law Enforcement-Device,1990 Lexington Avenue,Manhattan,2013-08-28 01:52:21,08/28/2013 02:39:20 AM,40.802073850700005,-73.9391128095,46.983333333333334,Law
243,4062,Law Enforcement-Suspicious Device,,Staten Island,2013-09-02 21:15:37,12/17/2013 07:29:27 PM,40.6272731062,-74.13831673050001,78.05090661749658,Law
244,3782,Law Enforcement-Suspicious Package,2795 Richmond Ave,Staten Island,2013-09-03 12:49:07,09/03/2013 01:55:58 PM,40.5785571117,-74.1695947329,66.85000000000001,Law
245,3801,Law Enforcement-Suspicious Package,20 Broad Street,Manhattan,2013-09-11 21:28:19,09/12/2013 04:34:22 AM,40.70655304,-74.0110332212,426.05,Law
246,3802,Law Enforcement-Suspicious Package,West Houston Street & MacDougal Street,Manhattan,2013-09-12 11:03:10,09/12/2013 01:49:53 PM,40.7280340412,-74.0021503496,166.71666666666667,Law
247,6935,Law Enforcement-Suspicious Package,Henderson Avenue  & Kissel Avenue,Staten Island,2013-09-12 13:05:43,09/12/2013 02:24:31 PM,,,78.8,Law
248,3804,Law Enforcement-Suspicious Package,Victory Boulevard & Theresa Place,Staten Island,2013-09-14 09:41:10,09/14/2013 10:38:27 AM,40.6243337874,-74.0939532589,57.28333333333333,Law
249,3805,Law Enforcement-Suspicious Package,Clove Road  & Howard Ave,Staten Island,2013-09-14 19:25:42,09/14/2013 08:15:37 PM,40.612419589,-74.0993498799,49.916666666666664,Law
250,3808,Law Enforcement-Suspicious Package,981 Castleton Avenue,Staten Island,2013-09-17 14:46:09,09/17/2013 04:24:43 PM,40.6347639755,-74.1151063281,98.56666666666666,Law
251,6900,Law Enforcement-Suspicious Package,301 Park Ave.,Manhattan (Waldorf Astoria),2013-09-21 16:54:42,09/21/2013 05:40:44 PM,40.756647977600004,-73.9743579763,46.03333333333333,Law
252,3811,Law Enforcement-Suspicious Package,Surf Ave & West 8th Street,Brooklyn,2013-09-23 12:09:52,09/23/2013 01:17:29 PM,40.5753037995,-73.976609025,67.61666666666667,Law
253,3812,Law Enforcement-Suspicious Package,45 Greenvalley Rd,Staten Island,2013-09-23 20:47:32,09/23/2013 09:39:46 PM,40.5485193173,-74.1946561063,52.233333333333334,Law
254,3814,Law Enforcement-Suspicious Package,125-01 Queens Blvd,Queens,2013-09-24 12:34:31,09/24/2013 02:44:15 PM,40.712356688,-73.82629178020001,129.73333333333335,Law
255,3827,Law Enforcement-Suspicious Package,111 East 48 Street,Manhattan,2013-09-24 20:17:08,09/25/2013 08:50:34 AM,40.7555499945,-73.97397940569999,753.4333333333333,Law
256,3828,Law Enforcement-Suspicious Package,Cedar Street & Trinity Place,Manhattan,2013-09-25 09:36:04,09/25/2013 10:28:55 AM,40.709305947800004,-74.0119354158,52.85,Law
257,3830,Law Enforcement-Suspicious Vehicle,East 42 Street & 1st Avenue,Manhattan,2013-09-26 11:54:39,09/26/2013 12:53:33 PM,40.7487996539,-73.9698460206,58.9,Law
258,6959,Law Enforcement-Suspicious Package,,Brooklyn,2013-09-26 13:11:45,12/17/2013 06:53:59 PM,40.6972090861,-73.9856854531,140.82591015332716,Law
259,6872,Law Enforcement-Suspicious Package,42nd Street & 2nd Avenue,Manhattan,2013-09-26 16:04:09,09/26/2013 05:18:39 PM,40.7498240377,-73.9722023315,74.5,Law
260,3831,Law Enforcement-Suspicious Package,East 34 Street & Madison Avenue,Manhattan,2013-09-26 19:28:57,09/26/2013 08:04:59 PM,40.7477648253,-73.9829581236,36.03333333333333,Law
261,4045,Law Enforcement-Suspicious Package,,Manhattan,2013-09-29 04:19:38,12/17/2013 06:50:00 PM,40.7783159067,-73.962739172,487.5292874598783,Law
262,3832,Law Enforcement-Suspicious Package,Broadway & Wst 86th Street,Manhattan,2013-09-30 00:58:56,09/30/2013 01:14:45 AM,40.7883117402,-73.9765016891,15.816666666666668,Law
263,6820,Law Enforcement-Suspicious Package,9  West 58th Street,Manhattan,2013-10-01 12:19:05,10/01/2013 01:25:56 PM,40.7641521692,-73.9746402713,66.85000000000001,Law
264,3835,Law Enforcement-Suspicious Package,Coney Island Ave & Ave U,Brooklyn,2013-10-01 22:18:01,10/01/2013 10:52:00 PM,40.598312036100005,-73.9611852561,33.983333333333334,Law
265,3837,Law Enforcement-Device,401 West 23rd Street,Manhattan,2013-10-02 14:57:27,10/02/2013 03:51:41 PM,40.7466791523,-74.0017467458,54.233333333333334,Law
266,3849,Law Enforcement-Suspicious Package,4030 Hubbard Place,Brooklyn,2013-10-08 02:28:20,10/08/2013 05:37:53 AM,40.6251779732,-73.9363094032,189.55,Law
267,6958,Law Enforcement-Suspicious Package,,Queens,2013-10-10 00:03:33,12/17/2013 06:47:21 PM,40.7471110923,-73.94238706189999,41.66640982296661,Law
268,3851,Law Enforcement-Suspicious Package,2 King Street,Manhattan,2013-10-11 16:54:13,10/11/2013 05:23:21 PM,40.7276031049,-74.0026157607,29.133333333333333,Law
269,3853,Law Enforcement-Suspicious Package,469 Fulton Street,Brooklyn,2013-10-13 12:40:12,10/13/2013 01:10:12 PM,40.6911628804,-73.9865893825,30.0,Law
270,3856,Law Enforcement-Suspicious Package,West 44th Street & 8th Avenue,Manhattan,2013-10-21 13:41:36,10/21/2013 02:53:48 PM,40.758533186,-73.9888426608,72.2,Law
271,3863,Law Enforcement-Missing Person,1483 Bushwick Avenue,Brooklyn,2013-10-22 16:30:35,10/23/2013 07:27:24 PM,40.6833009263,-73.90723281529999,1616.8166666666666,Law
272,3864,Law Enforcement-Suspicious Package,35-01 23rd Avenue,Queens,2013-10-24 10:26:47,10/24/2013 10:47:47 AM,40.77302175,-73.9109601385,21.0,Law
273,3877,Law Enforcement-Suspicious Package,West 14 Street & 8 Avenue,Manhattan,2013-10-31 14:57:59,10/31/2013 04:46:01 PM,40.7397513881,-74.002522414,108.03333333333333,Law
274,3881,Law Enforcement-Suspicious Package,58-65  52 Road,Queens,2013-11-02 15:42:15,11/02/2013 05:21:10 PM,40.7344197193,-73.90760186199999,98.91666666666667,Law
275,3885,Law Enforcement-Suspicious Letter,28 West 39 Street,Manhattan,2013-11-04 17:52:23,,40.7520329686,-73.9833720976,47.05145934897173,Law
276,4039,Law Enforcement-Suspicious Package,,Brooklyn,2013-11-13 16:15:54,12/17/2013 06:28:28 PM,40.6109390546,-74.0321368225,34.52949038677174,Law
277,6966,Law Enforcement-SILVER ALERT - Susan Ficher,,Citywide,2013-11-21 01:54:59,,,,58.05052007715894,Law
278,6908,Law Enforcement-Suspicious Vehicle,BQE & Clermont Avenue,Brooklyn,2013-11-22 01:13:43,11/22/2013 05:00:10 AM,40.6960018878,-73.9714313999,226.45,Law
279,6914,Law Enforcement-Suspicious Package,109 Freeman St.,Brooklyn,2013-11-29 14:12:18,11/29/2013 04:48:40 PM,40.7342484651,-73.9571946681,156.36666666666667,Law
280,3990,Law Enforcement-Possible Bomb Threat,1 Wards Island,Manhattan,2013-12-06 09:09:17,12/06/2013 09:35:21 AM,40.7863725583,-73.9316557371,26.066666666666666,Law
281,3992,Law Enforcement-Suspicious Package,East Houston Street & Broadway,Manhattan,2013-12-09 11:58:27,12/09/2013 12:36:02 PM,40.7254319867,-73.9967709937,37.583333333333336,Law
282,4019,Law Enforcement-Suspicious Package,144-02 135 Avenue,Queens,2013-12-11 20:53:45,12/13/2013 06:15:52 PM,40.6682889856,-73.7959897027,59.2328395454692,Law
283,4017,Law Enforcement-School Evacuation,250 West 18th Street,Manhattan,2013-12-13 14:01:21,12/13/2013 04:37:01 PM,40.741656271,-73.9993071283,155.66666666666666,Law
284,4024,Law Enforcement-Suspicious Package,185 East Broadway,Manhattan,2013-12-16 19:33:32,12/16/2013 08:29:11 PM,40.7141532929,-73.989019629,55.65,Law
285,7030,Law Enforcement-Suspicious Vehicle,401 7th Avenue,Manhattan,2013-12-17 15:03:06,12/17/2013 03:21:35 PM,40.749794140300004,-73.99148602060001,18.483333333333334,Law
286,4066,Law Enforcement-Suspicious Package,11 Metrotech Center,Brooklyn,2013-12-17 20:51:34,12/17/2013 09:26:41 PM,40.6954253234,-73.9851027689,35.11666666666667,Law
287,4069,Law Enforcement-Suspicious Package,Rockaway Point Boulevard & Beach 204 Street,Queens,2013-12-18 14:07:21,12/18/2013 03:22:45 PM,40.5608247401,-73.91321877109999,75.4,Law
288,4070,Law Enforcement-Device,209 Centre Street,Manhattan,2013-12-19 08:39:29,12/19/2013 09:25:31 AM,40.7192151502,-73.9990007248,46.03333333333333,Law
289,7107,Law Enforcement-Suspicious Package,111 th Street  & Liberty Ave,Queens,2013-12-20 12:12:18,12/20/2013 01:19:42 PM,,,67.4,Law
290,4094,Law Enforcement-Subway Track Search,Nostrand Avenue & Newkirk Avenue,Brooklyn,2013-12-20 16:15:25,12/20/2013 06:55:02 PM,40.6399866864,-73.9484128614,159.61666666666667,Law
291,4129,Law Enforcement-Suspicious Package,Canal Street & West Broadway,Manhattan,2013-12-22 21:32:36,12/22/2013 10:35:47 PM,40.7213532285,-74.0046357757,63.183333333333344,Law
292,6988,Law Enforcement-Suspicious Package,50 Broadway,Manhattan,2013-12-23 16:55:11,12/30/2013 12:17:25 PM,40.7064485604,-74.0127608616,35.68675526516588,Law
293,7050,Law Enforcement-Suspicious Package,622  3 AVE,Manhattan,2013-12-26 13:35:36,12/31/2013 05:00:19 AM,40.7495804663,-73.975324336,31.646179613611427,Law
294,4182,Law Enforcement-Suspicious Package,70 West 45 Street,Manhattan,2014-01-04 20:26:12,01/04/2014 09:54:19 PM,40.7562815619,-73.9815735064,88.11666666666666,Law
295,6969,Law Enforcement-Explosion,82-72 Austin Street,Queens,2014-01-06 19:07:39,01/06/2014 09:12:48 PM,40.7096229559,-73.8300068792,125.15000000000002,Law
296,4218,Law Enforcement-Mobilization,67-01 110th Street,Queens,2014-01-15 02:47:04,01/15/2014 04:01:53 AM,40.729401784400004,-73.8456370064,74.81666666666666,Law
297,7022,Law Enforcement-Suspicious Package,67-01  110 St,Queens,2014-01-15 08:45:18,01/15/2014 09:29:39 AM,40.729401784400004,-73.8456370064,44.35,Law
