iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055497.5,1235063.9,1027.37,1111.3278
2500,591253.5,723316.8,768.93,850.4692
5000,588374.9,726944.9,767.05,852.5914
7500,587128.7,727023.06,766.24,852.6423
10000,584001.2,728885.1,764.2,853.7334
12500,583111.1,727837.0,763.62,853.0997
15000,581730.9,731745.8,762.71,855.3796
17500,576271.06,736532.9,759.12,858.1897
20000,579183.0,733395.94,761.03,856.3412
22500,582609.6,730711.1,763.28,854.7618
25000,566301.6,737848.5,752.48,858.9645
27500,588336.9,726362.1,767.02,852.2636
30000,575901.2,743116.1,758.84,861.951
32500,573448.06,745963.56,757.23,863.6176
35000,571424.1,742630.75,755.89,861.725
37500,572861.0,754565.94,756.83,868.618
40000,735568.0,878610.56,856.13,935.1765
42500,873962.25,1037909.94,927.17,1011.4455
45000,695366.7,836506.75,828.08,908.6943
47500,591429.9,732000.06,769.03,855.5564
50000,587964.1,737701.94,766.77,858.8581
52500,589999.44,735956.06,768.1,857.8691
55000,583152.8,743827.3,763.63,862.4341
57500,586681.6,739819.6,765.94,860.0922
60000,592497.94,733861.9,769.73,856.6294
62500,587192.0,757973.9,766.26,870.4923
65000,586410.4,752246.1,765.75,867.2092
67500,583806.0,743837.94,764.06,862.4106
70000,579087.44,760674.94,760.95,872.0172
72500,580713.25,754582.25,762.0,868.5433
75000,579778.0,759079.5,761.38,871.1595
77500,690283.0,835373.6,825.18,908.7719
