1033.0,807.0,73.0,4038.0,236.0,90.0,10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,
807.0,73.0,4038.0,236.0,90.0,10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,
73.0,4038.0,236.0,90.0,10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,
4038.0,236.0,90.0,10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,
236.0,90.0,10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,
90.0,10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,
10893.0,2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,
2257.0,150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,
150.0,109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,
109.0,148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,
148.0,1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,
1661.0,316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,
316.0,97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,
97.0,147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,
147.0,319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,
319.0,99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,
99.0,3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,
3599.0,162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,
162.0,153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,
153.0,549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,
549.0,357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,
357.0,4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,
4.0,51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,
51.0,4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,
4054.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,
509.0,107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,
107.0,20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,
20.0,177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,
177.0,109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,
109.0,500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,
500.0,44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,113.0,
44.0,5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,113.0,50.0,
5339.0,258.0,560.0,5465.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,113.0,50.0,181.0,
