iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2565798.8,2762181.2,1601.81,1661.9289
10,2558056.5,2754356.2,1599.39,1659.5762
20,2549495.2,2744944.2,1596.71,1656.7395
30,2540249.5,2735244.2,1593.81,1653.8054
40,2532584.5,2727112.2,1591.4,1651.3436
50,2525713.0,2719792.0,1589.24,1649.1256
60,2518798.8,2712387.5,1587.07,1646.8786
70,2511680.5,2704766.0,1584.82,1644.5636
80,2504380.5,2696945.2,1582.52,1642.1841
90,2496878.0,2688904.0,1580.15,1639.7337
100,2489159.0,2680627.2,1577.7,1637.2083
110,2481211.2,2672106.0,1575.18,1634.6038
120,2472957.8,2663186.5,1572.56,1631.8724
130,2464492.0,2654156.2,1569.86,1629.1031
140,2455825.2,2644853.0,1567.1,1626.245
150,2446933.0,2635294.2,1564.26,1623.3031
160,2437786.5,2625476.0,1561.34,1620.2758
170,2428463.8,2615454.8,1558.35,1617.1803
180,2418922.8,2605194.8,1555.28,1614.005
190,2409167.2,2594702.0,1552.14,1610.751
200,2399205.8,2583980.8,1548.93,1607.4195
210,2389042.2,2573037.5,1545.65,1604.0119
220,2378683.0,2561879.0,1542.29,1600.5296
230,2368136.0,2550512.0,1538.87,1596.9742
240,2357405.5,2538940.0,1535.38,1593.3474
250,2346502.8,2527175.2,1531.82,1589.6509
260,2335431.5,2515222.5,1528.21,1585.8866
270,2324200.5,2503088.8,1524.53,1582.0566
280,2312819.2,2490783.8,1520.79,1578.1628
290,2301295.8,2478314.8,1517.0,1574.2073
300,2289634.8,2465692.0,1513.15,1570.1925
310,2277849.2,2452921.2,1509.25,1566.1207
320,2265950.0,2440014.8,1505.3,1561.9943
330,2253939.5,2426978.2,1501.31,1557.8159
340,2241832.5,2413824.0,1497.27,1553.5881
350,2229637.5,2400561.0,1493.19,1549.3135
360,2217364.2,2387199.5,1489.08,1544.9951
370,2205018.8,2373749.0,1484.93,1540.6357
380,2192619.0,2360218.2,1480.74,1536.2384
390,2180173.0,2346621.2,1476.54,1531.8063
400,2167688.2,2332966.5,1472.3,1527.3427
410,2155177.2,2319266.8,1468.05,1522.8508
420,2142653.5,2305530.5,1463.77,1518.3342
430,2130124.8,2291772.5,1459.49,1513.7964
440,2117606.8,2278002.5,1455.19,1509.2411
450,2105109.8,2264232.0,1450.89,1504.6721
460,2092644.9,2250473.5,1446.59,1500.0933
470,2080225.5,2236741.2,1442.29,1495.5089
480,2067862.9,2223044.8,1438.0,1490.9228
490,2055572.9,2209399.5,1433.72,1486.3395
