Epoch,lossTrain,lossVal,stdDev
0,0.1520058810710907,0.12889112532138824,0.008999999612569809
5000,0.017947612330317497,0.032628633081912994,0.11299999803304672
10000,0.016033850610256195,0.03459992632269859,0.11599999666213989
15000,0.013804878108203411,0.038144003599882126,0.1289999932050705
20000,0.014143825508654118,0.0416317917406559,0.14000000059604645
25000,0.012820722535252571,0.04334811866283417,0.14900000393390656
30000,0.014878390356898308,0.034455087035894394,0.11800000071525574
35000,0.016960296779870987,0.037082161754369736,0.13099999725818634
40000,0.01279632467776537,0.040976397693157196,0.1459999978542328
45000,0.013298042118549347,0.04005482792854309,0.14300000667572021
50000,0.012514444068074226,0.04099772125482559,0.14399999380111694
55000,0.013526780530810356,0.0403614342212677,0.14300000667572021
60000,0.01346680149435997,0.04168321192264557,0.14800000190734863
65000,0.01257492695003748,0.0381193570792675,0.13600000739097595
70000,0.01245892234146595,0.03959612548351288,0.1379999965429306
75000,0.012340568006038666,0.03627028688788414,0.12999999523162842
80000,0.011755595915019512,0.04075856879353523,0.1420000046491623
85000,0.020460426807403564,0.02595392055809498,0.08900000154972076
90000,0.024634597823023796,0.019314948469400406,0.029999999329447746
95000,0.02407113090157509,0.02191777527332306,0.061000000685453415
99999,0.023690102621912956,0.020939871668815613,0.04399999976158142
