Epoch,lossTrain,lossVal,stdDev
0,0.1791803240776062,0.15708518028259277,0.004999999888241291
5000,0.005599650088697672,0.01009799912571907,0.054999999701976776
10000,0.007505429908633232,0.006978887598961592,0.008999999612569809
15000,0.007626860402524471,0.006849213503301144,0.004999999888241291
20000,0.007163943722844124,0.007653528358787298,0.027000000700354576
25000,0.007518173661082983,0.007039886433631182,0.012000000104308128
30000,0.0068886480294167995,0.006886305753141642,0.006000000052154064
35000,0.007272937800735235,0.007848277688026428,0.02800000086426735
40000,0.006955407559871674,0.008087869733572006,0.03700000047683716
45000,0.006620835047215223,0.008136531338095665,0.03500000014901161
50000,0.007640146184712648,0.006848573684692383,0.003000000026077032
55000,0.007599129341542721,0.0069132354110479355,0.008999999612569809
60000,0.0073316991329193115,0.006861457601189613,0.004999999888241291
65000,0.0076509094797074795,0.0068380339071154594,0.0
70000,0.007650825195014477,0.006837786640971899,0.0
75000,0.007342766039073467,0.00772833451628685,0.029999999329447746
80000,0.00702135032042861,0.009153776802122593,0.04699999839067459
85000,0.007342081516981125,0.006978125777095556,0.012000000104308128
90000,0.007338494993746281,0.0068849315866827965,0.004999999888241291
95000,0.007648562081158161,0.006835583131760359,0.0020000000949949026
99999,0.007456671912223101,0.007152225822210312,0.017000000923871994
