Epoch,lossTrain,lossVal,stdDev
0,0.21785332262516022,0.20974457263946533,0.00800000037997961
5000,0.028691604733467102,0.02387324348092079,0.050999999046325684
10000,0.03239872306585312,0.022207146510481834,0.017999999225139618
15000,0.03032775968313217,0.036415062844753265,0.11699999868869781
20000,0.029546042904257774,0.029315993189811707,0.08799999952316284
25000,0.02696199156343937,0.03229127079248428,0.10700000077486038
30000,0.027104375883936882,0.02342911995947361,0.052000001072883606
35000,0.032681651413440704,0.022206192836165428,0.013000000268220901
40000,0.031022658571600914,0.02263927273452282,0.03200000151991844
45000,0.03437447175383568,0.023676743730902672,0.04500000178813934
50000,0.03195290267467499,0.022755995392799377,0.024000000208616257
55000,0.031198542565107346,0.02457418292760849,0.04899999871850014
60000,0.03193119168281555,0.02301499806344509,0.026000000536441803
65000,0.0326596237719059,0.02199901081621647,0.003000000026077032
70000,0.032997097820043564,0.022204110398888588,0.009999999776482582
75000,0.032859012484550476,0.02223851904273033,0.009999999776482582
80000,0.030496075749397278,0.024967186152935028,0.050999999046325684
85000,0.03146325796842575,0.022183114662766457,0.03700000047683716
90000,0.032607365399599075,0.021935448050498962,0.009999999776482582
95000,0.03401981294155121,0.023164760321378708,0.04100000113248825
99999,0.0343153178691864,0.023352425545454025,0.041999999433755875
