1145.0,7.0,39.0,40.0,64.0,
7.0,39.0,40.0,64.0,1145.0,
39.0,40.0,64.0,1145.0,64.0,
40.0,64.0,1145.0,64.0,64.0,
64.0,1145.0,64.0,64.0,101.0,
1145.0,64.0,64.0,101.0,77.0,
64.0,64.0,101.0,77.0,46.0,
64.0,101.0,77.0,46.0,59.0,
101.0,77.0,46.0,59.0,26.0,
77.0,46.0,59.0,26.0,64.0,
46.0,59.0,26.0,64.0,243.0,
59.0,26.0,64.0,243.0,91.0,
26.0,64.0,243.0,91.0,64.0,
64.0,243.0,91.0,64.0,1145.0,
243.0,91.0,64.0,1145.0,267.0,
91.0,64.0,1145.0,267.0,170.0,
64.0,1145.0,267.0,170.0,65.0,
1145.0,267.0,170.0,65.0,49.0,
267.0,170.0,65.0,49.0,74.0,
170.0,65.0,49.0,74.0,80.0,
65.0,49.0,74.0,80.0,70.0,
49.0,74.0,80.0,70.0,36.0,
74.0,80.0,70.0,36.0,48.0,
80.0,70.0,36.0,48.0,8.0,
70.0,36.0,48.0,8.0,64.0,
36.0,48.0,8.0,64.0,64.0,
48.0,8.0,64.0,64.0,1145.0,
8.0,64.0,64.0,1145.0,123.0,
64.0,64.0,1145.0,123.0,132.0,
64.0,1145.0,123.0,132.0,64.0,
1145.0,123.0,132.0,64.0,203.0,
123.0,132.0,64.0,203.0,1145.0,
132.0,64.0,203.0,1145.0,64.0,
64.0,203.0,1145.0,64.0,1145.0,
203.0,1145.0,64.0,1145.0,64.0,
1145.0,64.0,1145.0,64.0,166.0,
64.0,1145.0,64.0,166.0,31.0,
1145.0,64.0,166.0,31.0,28.0,
64.0,166.0,31.0,28.0,64.0,
166.0,31.0,28.0,64.0,64.0,
31.0,28.0,64.0,64.0,1145.0,
28.0,64.0,64.0,1145.0,44.0,
64.0,64.0,1145.0,44.0,233.0,
64.0,1145.0,44.0,233.0,106.0,
1145.0,44.0,233.0,106.0,64.0,
44.0,233.0,106.0,64.0,64.0,
233.0,106.0,64.0,64.0,64.0,
106.0,64.0,64.0,64.0,1145.0,
64.0,64.0,64.0,1145.0,64.0,
64.0,64.0,1145.0,64.0,1145.0,
64.0,1145.0,64.0,1145.0,50.0,
1145.0,64.0,1145.0,50.0,19.0,
64.0,1145.0,50.0,19.0,87.0,
1145.0,50.0,19.0,87.0,133.0,
50.0,19.0,87.0,133.0,168.0,
19.0,87.0,133.0,168.0,56.0,
87.0,133.0,168.0,56.0,29.0,
133.0,168.0,56.0,29.0,17.0,
168.0,56.0,29.0,17.0,81.0,
56.0,29.0,17.0,81.0,1145.0,
29.0,17.0,81.0,1145.0,64.0,
17.0,81.0,1145.0,64.0,69.0,
81.0,1145.0,64.0,69.0,289.0,
1145.0,64.0,69.0,289.0,745.0,
64.0,69.0,289.0,745.0,42.0,
69.0,289.0,745.0,42.0,33.0,
289.0,745.0,42.0,33.0,158.0,
745.0,42.0,33.0,158.0,64.0,
42.0,33.0,158.0,64.0,128.0,
