iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,830001.4,651607.94,911.04,807.183
2500,550014.25,427716.12,741.6,653.951
5000,538459.7,431615.72,733.7,656.9315
7500,526827.25,436791.56,725.56,660.8522
10000,519274.5,439238.53,720.25,662.7115
12500,504633.2,459441.84,709.67,677.6775
15000,504037.72,454935.34,709.17,674.4544
17500,490605.94,496542.03,699.0,704.3225
20000,477271.34,515087.16,688.69,717.473
22500,481010.94,542724.7,691.52,736.1169
25000,490959.12,534361.1,697.21,730.0305
27500,471695.03,539293.75,683.2,733.482
30000,464451.34,551104.7,677.52,741.8585
32500,487723.78,557515.1,694.81,745.3373
35000,453427.5,593414.7,668.8,769.6933
37500,470232.8,585364.0,682.29,764.7688
40000,506243.12,595891.6,709.84,770.8706
42500,503564.88,562023.56,707.5,748.5907
45000,480869.38,588585.56,690.71,765.9796
47500,476898.47,558184.1,687.12,746.0968
50000,463797.62,610837.75,677.17,780.9478
52500,445716.12,590322.3,661.19,767.8761
55000,488719.47,536541.7,698.15,732.2847
57500,449210.8,572982.8,667.91,755.5679
60000,445456.25,588352.6,664.78,765.9813
62500,537127.7,516854.1,732.68,718.7092
65000,495210.12,481177.1,703.33,693.4491
67500,497134.0,517164.2,704.65,718.21
70000,578798.06,458675.1,760.71,677.0092
72500,535495.5,467619.78,731.44,683.777
75000,527084.0,486665.97,725.39,697.376
77500,522146.88,476820.3,722.19,690.3538
80000,541651.06,467476.1,735.52,683.3781
82500,539172.0,450410.94,734.02,671.014
85000,529242.4,467151.7,727.12,683.3705
87500,531677.7,467509.7,728.7,682.6162
90000,545797.3,456678.0,738.62,675.4768
92500,528565.7,472037.34,726.53,686.8464
95000,551656.0,470883.12,742.39,686.0928
97500,531831.0,482145.6,728.9,693.9367
