iteration,trainRMSE
0,"[910.9348969046929, 911.0421101297544, 910.5964110417764, 910.5685198634455, 912.0774264497824]"
2500,"[753.6268255556311, 741.821792639979, 739.7680462657635, 738.1342573715887, 734.6522037114862]"
5000,"[752.8610684104693, 735.9426014455107, 735.7339066695632, 727.2814392516605, 716.6856582042221]"
7500,"[755.5215614752526, 731.6384988069756, 729.9213610291811, 714.8769208667549, 695.8354247033606]"
10000,"[754.5069774638872, 728.4908601657759, 725.3062988886504, 705.1692017276835, 687.7869931054851]"
12500,"[753.5711239815613, 725.4725568972351, 719.5922351364358, 686.7556713061967, 662.9699840894413]"
15000,"[756.1315294619816, 722.2241052076675, 723.0186577412298, 683.6718926007835, 660.810198627629]"
17500,"[766.9200456348768, 714.1422535594668, 704.8751379235969, 678.6362473891211, 630.439123982883]"
20000,"[765.0187604017551, 714.0425452453503, 694.8920870289944, 670.5634396410129, 598.9118572925272]"
22500,"[768.8295995008388, 720.5264957257665, 696.3073205344472, 658.4040715518967, 613.5403383346163]"
25000,"[815.3292421087158, 716.4364616616374, 693.5312949953735, 652.6999395253478, 608.0454747243311]"
27500,"[802.0981865557555, 694.4035747014858, 688.9490081375905, 638.8000506716874, 591.7470674707013]"
30000,"[801.6012797376465, 688.6223064694864, 684.9459179597432, 631.9456501293355, 580.469238768188]"
32500,"[808.2331986242247, 703.1874738740198, 703.6362801111267, 669.6465777814831, 589.3500188731189]"
35000,"[795.4034617941766, 688.3517900596465, 682.6469170558722, 613.6457453962005, 563.9428452417056]"
37500,"[799.8846847601652, 685.8508460538743, 691.659655024281, 640.4806359114793, 593.5508507843381]"
40000,"[802.1478744786386, 696.7879403703156, 704.7697920373818, 660.0551330799701, 685.4500504205444]"
42500,"[804.0920110191213, 714.8571719065807, 695.3517384547763, 686.8874173504048, 636.2962191602909]"
45000,"[798.2788510547274, 702.9527714755038, 690.4314623777665, 628.4994584794192, 633.4081355623593]"
47500,"[800.9655469013651, 712.8286015430156, 686.419502821159, 633.7442391346121, 601.6382603880998]"
50000,"[798.4776120215106, 701.2684234775295, 676.9513097988868, 616.9540754027096, 592.1945480612576]"
52500,"[804.5816785022803, 701.7013183223493, 671.4424238078776, 591.5772065485538, 536.6446624074459]"
55000,"[741.6793900246, 716.4775436264626, 712.1559958283672, 684.8030211712089, 635.6149927679363]"
57500,"[736.6280029945136, 699.3479256965552, 685.3612228178331, 644.8045534940093, 573.4067388119058]"
60000,"[735.4551946912786, 698.5246876900768, 681.7391990149323, 647.5164513222896, 560.6563580343554]"
62500,"[758.2954097581096, 737.163648811635, 712.7269357242766, 740.6306003518833, 714.583166976005]"
65000,"[736.4793732171548, 708.7289545547478, 715.5719311675738, 683.4675681699417, 672.3887298318132]"
67500,"[735.6574885876503, 701.0103765729099, 714.768618962203, 709.703266409759, 662.1239646761942]"
70000,"[773.510618855688, 766.3234342756699, 766.3347098034944, 752.9779881807956, 744.3873900141025]"
72500,"[757.6052990428271, 746.8645831563753, 735.1183030097471, 723.2702079146619, 694.3467150406149]"
75000,"[764.3992551003378, 736.580580506725, 741.9435367243992, 703.2041348003887, 680.8179518333144]"
77500,"[756.2280577383691, 730.5264502449442, 732.1328987972536, 705.1259918398054, 686.9349089403349]"
80000,"[761.4246101433628, 748.1532291679689, 742.6633886647239, 738.2104122351593, 687.1444180992685]"
82500,"[770.839435084654, 732.4345446285289, 724.6781385280294, 725.0298035833887, 717.1423134784783]"
85000,"[768.8231512003076, 727.8350886161313, 720.6746928139137, 718.0884830956072, 700.1770112851352]"
87500,"[770.8234228830682, 739.5814533502426, 726.0164581846577, 709.4435863952036, 697.6366067963586]"
90000,"[764.5137144575075, 730.581237777015, 742.306250826311, 732.5166562071748, 723.2042456643155]"
92500,"[763.3653101404133, 727.2969833243711, 740.7471109403273, 717.5550425435983, 683.6613290363855]"
95000,"[767.5605832065548, 759.1742051468445, 750.3999081053593, 726.2033699162754, 708.6143626725658]"
97500,"[767.0817941451237, 726.4650378202753, 736.5202721749458, 706.6195061520552, 707.823258512346]"
