iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055497.6,1235192.9,1027.37,1111.386
2500,594616.7,719422.75,771.11,848.1817
5000,585731.06,724426.56,765.33,851.1253
7500,582172.8,728247.8,763.0,853.3652
10000,566185.4,736487.75,752.44,858.1419
12500,563626.2,737064.0,750.74,858.4208
15000,558668.44,747047.25,747.42,864.1998
17500,547650.3,752203.44,739.98,867.1455
20000,548838.25,753558.8,740.78,867.888
22500,577724.5,726044.94,760.06,852.0709
25000,595382.94,733752.44,771.6,856.5716
27500,561468.1,756846.6,749.29,869.9021
30000,548387.0,755825.6,740.5,869.3445
32500,664707.94,798495.3,815.28,893.4866
35000,589486.3,743712.4,767.77,862.3298
37500,588809.3,746613.06,767.32,864.0052
40000,582238.1,752701.4,763.03,867.525
42500,584020.4,744433.2,764.21,862.7726
45000,594205.2,755542.0,770.84,869.1753
47500,579869.06,763889.4,761.48,873.9191
50000,580128.25,759044.94,761.64,871.195
52500,593494.94,726785.8,770.37,852.5002
55000,586801.06,747412.2,766.01,864.4681
57500,690979.25,3445411.5,831.17,1797.7026
60000,580895.7,744491.4,762.14,862.7309
62500,576954.56,752021.75,759.54,867.1007
65000,580669.75,752919.3,761.99,867.6458
67500,1053124.8,1227166.6,1026.2,1107.7537
