3471.0002,1145.0,4931.0,2097.0,112.0,3333.0002,65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0
1145.0,4931.0,2097.0,112.0,3333.0002,65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0
4931.0,2097.0,112.0,3333.0002,65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0
2097.0,112.0,3333.0002,65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0
112.0,3333.0002,65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0
3333.0002,65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0
65.0,4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0
4931.0,70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998
70.00001,272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0
272.0,4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0
4931.0,45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0
45.000004,66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0
66.0,89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0
89.99999,339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0
339.0,86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0
86.0,54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0
54.0,125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0
125.0,601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0
601.0,875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0
875.0,1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998
1335.0,194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0
194.99998,257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999
257.0,4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0
4931.0,189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002
189.0,54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0
54.0,67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998
67.0,1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0
1234.0,3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0
3.0,79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0
79.0,4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0
4931.0,4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001
4931.0,83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999
83.0,194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0
194.99998,199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0
199.0,105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0
105.99999,1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0
1177.0,2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999
2464.0002,174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0
174.0,235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001
235.99998,158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0
158.0,83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0
83.0,88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0
88.0,78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0
78.0,77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006
77.00001,105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0
105.99999,2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0
2366.0,217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0
217.0,100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0
100.0,111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0
111.0,1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0
1392.9999,4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0
4172.0,70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999
70.00001,115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006
115.0,38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0
38.0,373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0
373.0,151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0
151.0,997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0
997.00006,1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999
1504.0,172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0
172.0,4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0
4931.0,96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999
96.0,84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0
84.0,175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0
175.0,305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0
305.0,89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0
89.99999,650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999
650.00006,88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004
88.0,142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0
142.0,85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0
85.0,14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998
14.0,91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0
91.99999,166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998
166.0,421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0
421.0,88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0
88.99999,4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0
4931.0,65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0
65.0,71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0
71.0,94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998
94.0,91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0
91.99999,58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999
58.000004,4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0
4931.0,88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0
88.0,205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0
205.99998,61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0
61.0,194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0
194.99998,85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0
85.0,81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0
81.0,47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998
47.0,1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0
1190.0,1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004
1160.0,194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0
194.99998,1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0
1906.0,89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0
89.99999,1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0
1444.0,4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0
4931.0,276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0
276.0,916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0
916.0,527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0
527.0,71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998
71.0,149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999
149.0,194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0
194.99998,146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0
146.0,59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999
59.000004,4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0
4931.0,76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0
76.0,283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0
283.0,1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999
1376.0,4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006
4931.0,110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0
110.0,589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0
589.0,4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0
4931.0,194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0
194.99998,106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0
106.99999,4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997
4883.0,72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0
72.0,1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997
1550.9999,232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0
232.0,148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0
148.0,95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0
95.0,1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0
1474.9999,658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002
658.00006,930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0
930.0,126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0
126.0,2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0
2212.0,269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998
269.0,385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003
385.0,348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0
348.99997,1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0
1036.0,344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0
344.99997,82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999
82.0,2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0
2769.0,30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999
30.0,69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0
69.0,2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997
2665.0002,277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0
277.0,4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0
4931.0,37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0
37.0,194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0
194.99998,311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998
311.00003,149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0
149.0,1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0
1126.0,133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0
133.0,1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0
1316.9999,4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0
4931.0,118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0
118.99999,292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0
292.0,493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0
493.99997,4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0
4931.0,133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0
133.0,168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0
168.0,29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0,125.0
29.0,194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0,125.0,77.00001
194.99998,172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0,125.0,77.00001,97.0
172.0,179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0,125.0,77.00001,97.0,4931.0
179.0,142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0,125.0,77.00001,97.0,4931.0,500.0
142.0,864.0,3154.0,85.0,75.0,300.0,62.0,384.0,443.0,125.0,77.00001,97.0,4931.0,500.0,45.000004
