90.98,4931.0,4931.0,4931.0,2257.6,
4931.0,4931.0,4931.0,2257.6,150.75,
4931.0,4931.0,2257.6,150.75,109.65,
4931.0,2257.6,150.75,109.65,148.55,
2257.6,150.75,109.65,148.55,1661.13,
150.75,109.65,148.55,1661.13,316.27,
109.65,148.55,1661.13,316.27,97.33,
148.55,1661.13,316.27,97.33,147.12,
1661.13,316.27,97.33,147.12,319.4,
316.27,97.33,147.12,319.4,99.8,
97.33,147.12,319.4,99.8,4931.0,
147.12,319.4,99.8,4931.0,4931.0,
319.4,99.8,4931.0,4931.0,3599.17,
99.8,4931.0,4931.0,3599.17,162.73,
4931.0,4931.0,3599.17,162.73,153.88,
4931.0,3599.17,162.73,153.88,549.3,
3599.17,162.73,153.88,549.3,357.02,
162.73,153.88,549.3,357.02,4.05,
153.88,549.3,357.02,4.05,4931.0,
549.3,357.02,4.05,4931.0,51.32,
357.02,4.05,4931.0,51.32,4054.83,
4.05,4931.0,51.32,4054.83,509.48,
4931.0,51.32,4054.83,509.48,107.95,
51.32,4054.83,509.48,107.95,20.28,
4054.83,509.48,107.95,20.28,177.73,
509.48,107.95,20.28,177.73,109.07,
107.95,20.28,177.73,109.07,500.22,
20.28,177.73,109.07,500.22,44.27,
177.73,109.07,500.22,44.27,4931.0,
109.07,500.22,44.27,4931.0,258.75,
500.22,44.27,4931.0,258.75,560.67,
44.27,4931.0,258.75,560.67,4931.0,
4931.0,258.75,560.67,4931.0,119.53,
258.75,560.67,4931.0,119.53,232.63,
560.67,4931.0,119.53,232.63,54.43,
4931.0,119.53,232.63,54.43,1096.95,
119.53,232.63,54.43,1096.95,233.78,
232.63,54.43,1096.95,233.78,109.93,
54.43,1096.95,233.78,109.93,280.45,
1096.95,233.78,109.93,280.45,145.02,
233.78,109.93,280.45,145.02,356.85,
109.93,280.45,145.02,356.85,248.15,
280.45,145.02,356.85,248.15,283.45,
145.02,356.85,248.15,283.45,1127.63,
356.85,248.15,283.45,1127.63,160.73,
248.15,283.45,1127.63,160.73,113.62,
283.45,1127.63,160.73,113.62,4931.0,
1127.63,160.73,113.62,4931.0,50.03,
160.73,113.62,4931.0,50.03,181.62,
113.62,4931.0,50.03,181.62,16.53,
4931.0,50.03,181.62,16.53,2186.28,
50.03,181.62,16.53,2186.28,32.18,
181.62,16.53,2186.28,32.18,163.57,
16.53,2186.28,32.18,163.57,200.45,
2186.28,32.18,163.57,200.45,89.45,
32.18,163.57,200.45,89.45,221.55,
163.57,200.45,89.45,221.55,110.7,
200.45,89.45,221.55,110.7,68.13,
89.45,221.55,110.7,68.13,35.2,
221.55,110.7,68.13,35.2,111.07,
110.7,68.13,35.2,111.07,169.22,
68.13,35.2,111.07,169.22,4931.0,
35.2,111.07,169.22,4931.0,250.03,
111.07,169.22,4931.0,250.03,88.9,
169.22,4931.0,250.03,88.9,2299.38,
4931.0,250.03,88.9,2299.38,1055.35,
250.03,88.9,2299.38,1055.35,233.72,
88.9,2299.38,1055.35,233.72,93.98,
2299.38,1055.35,233.72,93.98,74.6,
1055.35,233.72,93.98,74.6,138.65,
233.72,93.98,74.6,138.65,212.73,
93.98,74.6,138.65,212.73,4931.0,
74.6,138.65,212.73,4931.0,2138.55,
138.65,212.73,4931.0,2138.55,1054.58,
212.73,4931.0,2138.55,1054.58,30.22,
4931.0,2138.55,1054.58,30.22,83.63,
2138.55,1054.58,30.22,83.63,767.28,
1054.58,30.22,83.63,767.28,659.9,
30.22,83.63,767.28,659.9,197.7,
83.63,767.28,659.9,197.7,82.58,
767.28,659.9,197.7,82.58,3444.83,
659.9,197.7,82.58,3444.83,553.25,
197.7,82.58,3444.83,553.25,273.3,
82.58,3444.83,553.25,273.3,295.77,
3444.83,553.25,273.3,295.77,205.45,
553.25,273.3,295.77,205.45,1266.33,
273.3,295.77,205.45,1266.33,288.88,
295.77,205.45,1266.33,288.88,102.67,
205.45,1266.33,288.88,102.67,226.5,
1266.33,288.88,102.67,226.5,1075.2,
288.88,102.67,226.5,1075.2,128.2,
102.67,226.5,1075.2,128.2,2162.13,
226.5,1075.2,128.2,2162.13,75.08,
