iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2564933.0,2762149.8,1601.54,1661.9154
100,2542620.8,2738340.5,1594.56,1654.7432
200,2529436.8,2724389.2,1590.42,1650.5252
300,2515056.8,2709017.8,1585.89,1645.8671
400,2502911.2,2696022.5,1582.05,1641.9143
500,2490261.0,2682494.0,1578.05,1637.7908
600,2476919.2,2668222.0,1573.82,1633.4294
700,2462416.0,2652700.0,1569.2,1628.6709
800,2446346.2,2635472.8,1564.08,1623.3677
900,2429952.8,2617905.0,1558.83,1617.9455
1000,2412390.5,2599041.5,1553.18,1612.0986
1100,2394870.2,2580228.8,1547.53,1606.2529
1200,2376143.8,2560069.5,1541.47,1599.9594
1300,2357251.2,2539738.0,1535.33,1593.5919
1400,2337824.8,2518799.0,1528.99,1587.0077
1500,2317864.2,2497256.5,1522.45,1580.205
1600,2297419.0,2475159.8,1515.72,1573.1969
1700,2276540.5,2452561.2,1508.81,1565.997
1800,2255280.2,2429515.0,1501.75,1558.6198
1900,2233696.5,2406074.0,1494.55,1551.0808
