iteration,trainRMSE
380,"[1764.1523551097519, 1765.120596213457, 1766.0451491011063, 1765.9354515151394, 1765.9667451530092, 1746.5924301483399, 1746.6144541474748, 1746.4643229628489, 1746.3727909505124, 1746.2791500103187]"
390,"[1759.741980266041, 1761.1857519319058, 1762.0478854350238, 1761.941429586207, 1761.9763150994627, 1742.7587906545834, 1742.7821764384466, 1742.6162334342553, 1742.506261005143, 1742.4034560756706]"
400,"[1756.300201930643, 1757.801503028045, 1758.641060353652, 1758.531664389282, 1758.5843319454068, 1739.545032311452, 1739.572984432276, 1739.3913730142433, 1739.2626133521949, 1739.1504589337435]"
410,"[1752.8502976343163, 1755.0483042636556, 1755.931543693766, 1755.8131892353267, 1755.8737668103354, 1737.0152237145621, 1737.0446921198195, 1736.8466954141024, 1736.698744134684, 1736.577090381125]"
420,"[1750.3746136813731, 1752.9195904514786, 1753.9365973773195, 1753.8066603316406, 1753.875952998881, 1735.210213733669, 1735.241533266678, 1735.0270249179925, 1734.8596433781033, 1734.7283910687322]"
430,"[1747.8654692296684, 1751.288133147168, 1752.6774239413596, 1752.5752154346649, 1752.6467710075528, 1734.1798699647438, 1734.213101687544, 1733.982342876251, 1733.79579728294, 1733.65509949788]"
440,"[1750.3658393927103, 1751.2334999820118, 1752.232303499668, 1752.1064501667702, 1752.1893229738744, 1733.8965177059747, 1733.9293446767776, 1733.6840927082558, 1733.480709077265, 1733.331742723372]"
450,"[1747.8264919292135, 1750.4456458851218, 1752.2594312064507, 1752.0810196820892, 1752.1726911772791, 1733.9713508061272, 1734.0049548741097, 1733.7526542219111, 1733.5409030701799, 1733.387828579237]"
460,"[1747.1289105216617, 1750.203414954399, 1752.2477232244719, 1752.070332226459, 1752.1666550621471, 1733.9689549985164, 1734.0038603055937, 1733.7518096910521, 1733.540139834566, 1733.3870926397935]"
470,"[1746.104546117533, 1749.9140275387942, 1752.222782471881, 1752.034365594956, 1752.1555457016384, 1733.927821255748, 1733.9637433545117, 1733.7140945180224, 1733.505245720582, 1733.3536442251443]"
480,"[1745.6991788558992, 1749.8841125800018, 1752.244164479414, 1751.8676782304858, 1752.2650985838784, 1733.9099381309807, 1733.9376352319412, 1733.6953640928095, 1733.4895068997364, 1733.338758338832]"
490,"[1745.3532105673664, 1749.6127235495894, 1752.2506219193572, 1751.8905744768804, 1752.2107653428707, 1733.906181010014, 1733.9397693583282, 1733.6966217643055, 1733.4905682674475, 1733.3397325721455]"
500,"[1744.9875423645312, 1749.4738186093919, 1752.2280072678345, 1751.8727421259998, 1752.2340328793284, 1733.9086174688564, 1733.93786009822, 1733.6984664455565, 1733.4938476073899, 1733.3428458403564]"
510,"[1745.1302095887581, 1749.5033196834383, 1752.231226948534, 1751.8741549565993, 1752.221074944723, 1733.9158943486154, 1733.9450064746802, 1733.7052376570905, 1733.5001752233181, 1733.3488113135961]"
520,"[1745.601263520314, 1749.5575880408278, 1752.1834456722356, 1751.9094778871417, 1752.1897950969953, 1733.8984909546248, 1733.935012304971, 1733.6957150299645, 1733.4915209430385, 1733.3406835018995]"
530,"[1744.778093116167, 1749.365348199773, 1752.2145937145922, 1751.9626376964598, 1752.1490336176269, 1733.89258447885, 1733.935728989388, 1733.6954441771184, 1733.4909673000984, 1733.3401553202034]"
540,"[1744.6459076314593, 1749.4706767308228, 1752.1399545727559, 1751.8837512963314, 1752.1888699523001, 1733.898322738171, 1733.9335070749173, 1733.6947469411236, 1733.4909070170302, 1733.3401181825939]"
550,"[1744.276938620515, 1749.3394130601034, 1752.051378161329, 1751.929795820359, 1752.1611064736853, 1733.9042005532692, 1733.935743850945, 1733.696761750255, 1733.4927445354297, 1733.3418331543771]"
560,"[1744.0979747246627, 1749.348900823776, 1751.8506186771344, 1751.954004101438, 1752.153378711961, 1733.898637813091, 1733.9368596141428, 1733.6971966476885, 1733.4929804750925, 1733.3420521241583]"
570,"[1743.9900915769229, 1749.2614367782496, 1751.6595940904683, 1751.9567979532758, 1752.1562652042683, 1733.9046857338672, 1733.938520044885, 1733.6990000991173, 1733.4947331873436, 1733.3437002695662]"
580,"[1743.7491060609896, 1749.1706535279648, 1751.5414874619219, 1751.9393955807914, 1752.1585760348541, 1733.905233050211, 1733.937646236339, 1733.6984019550666, 1733.4941571531738, 1733.3431509664076]"
590,"[1743.6724821893515, 1749.0683665782217, 1751.4804185839812, 1751.919402704009, 1752.1633922824094, 1733.9031201150178, 1733.93786841094, 1733.698804242023, 1733.4945529665504, 1733.343526517963]"
600,"[1743.4365774336743, 1749.006548185283, 1751.3494186542553, 1751.8977737381724, 1752.1594420705878, 1733.9023503010326, 1733.9373404634919, 1733.6987899971366, 1733.4946265584972, 1733.343600478605]"
610,"[1743.8597345207952, 1748.8398652479093, 1751.2549693824553, 1751.7140281757986, 1752.1464809351987, 1733.8984298058338, 1733.9363379255497, 1733.6988265363739, 1733.494821951938, 1733.3437966527702]"
620,"[1743.3444053086323, 1748.7375419532093, 1751.3040942407847, 1750.9289296688783, 1752.566535900546, 1733.9674746290355, 1733.9232711498355, 1733.697138685616, 1733.4960070564732, 1733.3449419794324]"
630,"[1743.08580247841, 1748.6410992688839, 1751.138734869994, 1751.148430581594, 1752.1534180890226, 1733.9108210669235, 1733.9408510955016, 1733.7026155058304, 1733.4982079889314, 1733.3469717272803]"
640,"[1742.9956974142956, 1748.4082601902455, 1751.014845040926, 1750.8480212354395, 1752.186054200695, 1733.9029224502187, 1733.9438805392804, 1733.7040199549315, 1733.4994006234879, 1733.3481001297193]"
650,"[1742.9353304094345, 1748.0385146338253, 1750.9151461035506, 1750.831737713726, 1752.1735807340453, 1733.904335273439, 1733.945146292882, 1733.7050944932193, 1733.5003897579318, 1733.3490362947168]"
660,"[1742.6878335143688, 1749.1889959856026, 1750.8253124297983, 1750.4665745481454, 1752.147354213053, 1733.9023057035943, 1733.9465205483903, 1733.7059631526463, 1733.5012064218997, 1733.34981203845]"
670,"[1743.0207547753273, 1748.3585311132808, 1751.114710566002, 1750.864448319041, 1751.9735523400482, 1733.9127912657907, 1733.9465046909295, 1733.706906891753, 1733.501915219078, 1733.3504780800683]"
680,"[1742.7317575454579, 1748.1637326907216, 1751.2295725050917, 1750.1206263506433, 1751.6526506159507, 1733.8569418997672, 1733.3328339319462, 1733.6687147563434, 1733.5023318373703, 1733.3497353498642]"
690,"[1743.4629926350617, 1748.4006975744176, 1750.8586623241683, 1750.2532332191572, 1751.7055647810648, 1733.388143391788, 1732.5438644232415, 1732.517954154814, 1734.0683695377909, 1733.2994321068213]"
700,"[1743.1975360548352, 1748.309250246039, 1750.8197128398097, 1750.0627786167752, 1751.5766482629272, 1733.453917741703, 1732.7930078784227, 1732.639034902832, 1734.088866839795, 1732.600834107446]"
710,"[1743.8371280306746, 1748.1766238080759, 1750.706940562007, 1749.9304774672744, 1751.9155147346164, 1732.8832357619772, 1734.7753599212745, 1732.9286977724494, 1733.8691294604403, 1736.2382139966073]"
720,"[1745.6517386355529, 1748.8100565837535, 1750.8164409141662, 1749.8034144831863, 1751.5190151003494, 1733.5196005035043, 1733.448546250684, 1733.5745924810356, 1733.5124570688695, 1733.355228784652]"
730,"[1744.0335343313, 1747.8349547387663, 1750.6318691180097, 1749.4296456500902, 1751.7382069045364, 1733.0525707581576, 1732.7520195047982, 1732.9822594723018, 1733.7756287155, 1736.1012057069352]"
740,"[1743.0617227374435, 1747.592513741144, 1750.6211005168684, 1749.6381407216759, 1751.347211661806, 1733.2526934205973, 1733.0078308772866, 1733.2286754088739, 1733.4721504795982, 1733.3236940070935]"
750,"[1742.7974273010743, 1748.098860912987, 1749.5924696444386, 1748.5882696760182, 1751.976254013156, 1732.8790184005027, 1732.7933933317265, 1732.7400007131255, 1733.7306858316665, 1732.8282013150276]"
760,"[1742.554674765149, 1747.502848193403, 1749.2001665343164, 1748.1372190996817, 1751.7514394185205, 1732.8668453021435, 1732.8559333611547, 1732.6742007663572, 1733.7390155591522, 1732.740753184966]"
770,"[1743.6442876839849, 1747.3920478153066, 1749.9779239756938, 1748.297857405835, 1750.8130672483937, 1732.754104097704, 1732.6201996040684, 1732.5396054751989, 1734.019183692089, 1732.7601578697727]"
780,"[1743.06662652802, 1747.4961579890871, 1749.0706159397769, 1748.6605458374615, 1750.5318584054833, 1733.0691662237614, 1732.7894681499388, 1732.749367056902, 1733.7848447747785, 1732.7103902051272]"
790,"[1742.793426186517, 1747.7002427971074, 1749.8475607261898, 1749.2294705335867, 1750.7476832429618, 1733.4017833194116, 1732.9190123414648, 1732.9767254426245, 1733.905369719863, 1732.7530128327214]"
