iteration,trainRMSE
210,"[897.0687143134124, 897.5252456481751, 897.5299640875342, 979.5812574995758, 979.5403105403865, 979.5206851337759, 979.5504366588196, 979.6305543877862, 979.6150948492016, 981.8428537217832]"
220,"[895.7693798333672, 896.6413342333742, 896.6467945389904, 978.2985386481715, 978.2485225788859, 978.2272639428838, 978.2598001795625, 978.3286771675888, 978.311686947988, 980.4494992602314]"
230,"[895.0603991689393, 896.5090763081164, 896.5065971096143, 977.6909501330817, 977.5869802896163, 977.6910826198093, 977.6563504109723, 977.7314115020696, 977.6929515368089, 979.7879855958342]"
240,"[894.5551858442092, 896.6713257270255, 896.7219176924472, 977.6193006573949, 977.4399249102449, 977.618719331209, 977.5247417704728, 977.6850561574552, 977.5666803093208, 979.6078673415648]"
250,"[894.2381045313475, 896.5565680124104, 896.5749943282117, 977.5863532266808, 977.3964065000316, 977.5876343993165, 977.5608549827549, 977.6795657138864, 977.5684396029384, 979.6033444665528]"
260,"[893.7372601027095, 896.5517725280569, 896.5414698856658, 977.596625903055, 977.417977211727, 977.6151844623079, 977.5522824544113, 977.6764693001809, 977.5583203804707, 979.634547951678]"
270,"[893.4945357607775, 896.4727154455835, 896.5946402940456, 977.5757063247496, 977.3890923288612, 977.5928769009843, 977.5590178129725, 977.6668481251437, 977.5370881528638, 979.6057824847588]"
280,"[894.2055827093712, 896.3434581863421, 896.5389905659943, 977.894183639142, 977.6810884857583, 977.9076060656449, 977.9327606879399, 978.056306114699, 977.9519664703739, 980.1565857935891]"
290,"[893.54824044753, 895.9480002375868, 896.5344201255677, 977.294795262896, 976.5949242504942, 977.1623275247314, 977.4449458506614, 977.245718539186, 977.3676666511982, 979.9252488981175]"
300,"[892.1010293716505, 895.4736005386541, 895.802959156363, 976.2855902344477, 974.6642555255834, 977.3656178169425, 975.7616735922854, 976.1960217832114, 975.3526674939923, 978.0716161994727]"
310,"[891.0050309496477, 894.639770546716, 895.0593224917352, 975.7448520292529, 974.6917978787633, 975.8827868423274, 975.1208792045146, 975.4230650411813, 974.105655067338, 977.0773911826211]"
320,"[891.3431289131277, 894.4630323234177, 893.8773910845796, 975.6777491081544, 974.1696954788155, 975.5862571619098, 974.4769736288426, 974.7952091528249, 973.4395302736518, 975.9669042918243]"
330,"[889.7906968101734, 893.6111646544097, 893.8311777724948, 974.8190700535872, 973.3893356281736, 974.722452991842, 973.6918915247136, 973.9335214431537, 972.6445767093637, 975.7210517918363]"
340,"[889.6427344127856, 893.1185269699102, 893.2200759171044, 974.3666828209731, 973.7676591795127, 974.9300081304602, 974.1269294163646, 974.0515824261879, 972.8903208553193, 976.4671731049459]"
350,"[889.7841847590238, 892.8255789263695, 892.6477534612053, 973.7395162216781, 971.8680299078508, 974.0044207039108, 972.7081227984079, 972.7074283744139, 972.1674086515129, 975.9320794206764]"
360,"[889.0350229583747, 892.9814718578048, 892.9623588513964, 973.4251334581681, 972.3686941052296, 974.0798258701881, 972.8477430002134, 972.6930762895253, 971.7587838592829, 975.3598193547416]"
370,"[888.1498333089886, 892.1469803813709, 892.141925903287, 973.0169191938858, 971.0667883107424, 973.3896180664271, 971.9115492543086, 972.0917031018114, 971.3403033893941, 975.4786289260413]"
380,"[888.0560926267615, 891.851556089001, 891.4804032896874, 972.1924995216444, 971.5495601592262, 972.7675934523772, 972.0808964373517, 972.5467222107475, 971.2567862892762, 975.6965623886309]"
390,"[887.0280238098218, 891.9810435381563, 891.8496279596146, 971.8992490248354, 969.8139113523705, 971.3073400823662, 970.930123693267, 971.1557504652595, 969.6982080384786, 973.5223621437241]"
400,"[887.1323102178278, 891.3597669441529, 891.0748156451729, 971.2034216956525, 969.7089309892577, 971.2235987628295, 970.2560617915414, 970.8180640866615, 969.2127922621261, 973.2093656293333]"
410,"[886.3358563263118, 890.8865700541348, 890.5715854188694, 971.375211693282, 969.880192121767, 971.3791347730171, 970.1716149177395, 971.1585290643766, 970.4053702177148, 974.2420094529876]"
420,"[886.2853147246475, 891.4451963609831, 890.8661861413342, 971.1582405318909, 968.98857999049, 970.4586336668469, 969.9978752579386, 969.6528043013866, 968.7731881625181, 972.8855013076815]"
430,"[886.1304681598596, 891.1852364884435, 890.3601292357764, 970.8978612360252, 969.6665842003863, 971.3189611764531, 970.1139086382132, 970.5195370975146, 970.3028870044669, 973.3595738647206]"
440,"[886.0139023694211, 891.3859983346223, 890.7945813942133, 970.848369476379, 968.7068105657414, 970.1569241595439, 969.7215429277713, 969.7245462215196, 968.7584460638724, 972.3725788332486]"
450,"[885.8619133983343, 890.5843492019158, 889.7470948926351, 970.3580446555067, 968.7401441919652, 970.559154674794, 969.8526407649342, 970.0462652647599, 969.423080151283, 972.4924378233146]"
460,"[885.934256416686, 890.6295925107161, 890.1672415410338, 969.9843992935105, 968.0964482198927, 969.8785832730375, 969.1443847919733, 969.4656828578409, 968.1787239196806, 972.0043332084969]"
470,"[885.3541047392893, 890.1943720625374, 889.6463029679145, 969.7185519573186, 967.6894060502264, 969.7147384994378, 968.9363889827624, 969.09730761699, 968.483459969129, 972.7559547517965]"
480,"[885.58494440127, 890.0870281755265, 889.6389698318246, 969.5895663303468, 967.8713365455374, 969.6780019523208, 968.1725658453948, 968.9529743252601, 967.6135480975026, 971.6341359729498]"
490,"[885.4763804691376, 889.5273312910278, 889.3213332204247, 969.1743954611653, 967.4140070075036, 969.2116367578201, 968.0567074227732, 968.4569957569103, 967.4207511077042, 971.1575837927874]"
500,"[884.9956655729598, 889.5524398846152, 889.3453334449666, 969.1994105123295, 966.9661215380028, 968.3965506690008, 967.8541228682803, 968.1153021752887, 967.0581157919239, 970.7735348482306]"
510,"[884.7368639165348, 888.8252834793658, 889.2607495988794, 968.6486739533635, 966.3715025971271, 968.8136105987317, 967.1447973046985, 967.5818920532253, 967.1136723339989, 970.8789547438851]"
520,"[884.6557362846073, 888.747334922157, 887.9688490885418, 967.5981208767075, 966.170254145106, 967.9381802269099, 966.2091090916724, 968.2467008255961, 966.5053439557569, 971.1464997906103]"
530,"[884.4754670188875, 888.5449007687109, 887.6043715849207, 967.0182563969095, 966.3669980806451, 968.582701616975, 965.0721888085268, 967.5361767508736, 965.3239870990475, 969.185645915753]"
540,"[884.0494942428489, 888.5980146222322, 888.186857001341, 966.9092851095642, 965.0977277071627, 967.9531788333898, 965.100181278884, 966.6197558897497, 965.0840159665295, 969.5215513997293]"
550,"[884.0741642781409, 888.0314199835976, 887.4735555656939, 966.1322668927927, 964.6211528263157, 967.6566658608762, 964.0609364061296, 966.3369967539019, 964.2987906883686, 968.140383580146]"
560,"[883.7125692582821, 887.6341899655399, 886.6343541840669, 964.4161934605269, 964.983666837096, 966.6743116613007, 962.8975526130295, 965.5030336075903, 963.3059422947863, 968.5220951996179]"
570,"[884.041981499991, 887.6743464367155, 886.5349412499725, 964.0489325032047, 964.1310445799852, 966.4475075750942, 962.4591309818775, 964.8078342860655, 962.4937271766631, 966.5131735055568]"
580,"[883.3882066102365, 887.0075283305986, 885.6250979206718, 963.8415994165255, 964.5474460488484, 967.194289009773, 962.8118326873873, 965.747858607282, 962.3503354103361, 966.8373694518264]"
590,"[883.1752639797105, 887.1440731986669, 885.5699351290696, 963.1731727532048, 962.4874965086907, 964.5224758626016, 961.9647501581975, 964.0512972469235, 961.4091484142008, 965.9688332549385]"
600,"[883.0882128658052, 887.2380347292957, 885.9443806951741, 963.6007700904812, 961.3411726002797, 965.0498793547811, 961.5960572554142, 964.2163564065827, 961.9777508874953, 966.2709316143934]"
610,"[883.5252210743519, 887.6476892885987, 885.8622065896059, 962.4997273348839, 963.090004929788, 964.7605893135961, 962.2741982422465, 962.5264252529552, 959.5211879048582, 965.1182870175567]"
620,"[883.2211133582507, 887.3914969349341, 884.673643667718, 961.7540743640378, 961.9937284404602, 964.3750980893785, 961.1238118273063, 961.8478898548875, 959.8343283932567, 964.4688806928843]"
630,"[883.0231355009339, 887.5232158741816, 885.0927949638859, 961.6605188379261, 961.3937592231542, 963.9105377894807, 960.8522841531029, 961.3356976096675, 959.8420926632657, 965.3986230843935]"
640,"[882.4838219391394, 887.180219612356, 885.3032913557461, 963.2397288725057, 960.6849654343334, 964.2250344814906, 961.0971036235488, 964.7812293273759, 962.7969596993316, 966.3975794945216]"
650,"[882.9150715265504, 886.8246910550366, 883.9228704493121, 962.0605070472295, 959.7083610309307, 964.5103337737822, 961.3377500970805, 961.7182489738753, 959.8000329245995, 963.4479817058645]"
660,"[883.3597314764735, 887.2320457923257, 885.3499968681028, 962.3947648487194, 962.7065932801319, 964.2492504009753, 960.5845627333415, 963.0632110103438, 959.1639947483268, 965.8014007866767]"
670,"[882.0690222720724, 886.2626689899307, 885.1262175215096, 962.785579594958, 960.152880465138, 963.6462312531042, 960.7053507056283, 964.6050630184236, 962.4160918417507, 965.1997629213688]"
680,"[881.6293086826726, 885.5195945252368, 883.0399670815256, 961.6536181369042, 960.0436391614735, 963.0526485578629, 959.6083620595479, 961.8614509356831, 960.0737169867224, 963.9335789229962]"
690,"[881.7931376205019, 886.42378431135, 884.1727184963728, 962.3720367828183, 960.1195043161957, 963.5677868304873, 959.1706676264442, 962.7495907788671, 958.9754997701135, 964.163445459843]"
700,"[882.4364918615696, 886.1591534958636, 883.6457005370678, 960.6952428622833, 966.1988819510137, 969.5411224162093, 965.2991789784783, 965.6701190635409, 957.8137370621205, 970.3948851210678]"
710,"[881.6031060196409, 885.6967625368176, 882.3242270621912, 961.1421684279551, 959.4611884840324, 964.1715138415623, 958.4228821110829, 963.986122787422, 959.2245319960946, 963.0218544856059]"
720,"[881.8404480971232, 885.187309941147, 882.7294984581338, 961.1003314349847, 957.8306063916008, 963.3579291319304, 960.3103059630312, 961.6486241866953, 959.4743610707153, 962.9818869435695]"
730,"[880.9960257730268, 885.588026305553, 882.4130698481706, 959.4272854541305, 959.3978459278025, 961.1591122236887, 958.3984266540145, 958.9171828456341, 956.7823280477631, 963.5270473351045]"
740,"[881.9901818470192, 887.4473132978544, 884.282012752404, 961.5736509660368, 960.5581237277554, 961.2335419937557, 958.9103796003544, 960.0307373016963, 958.9235461857991, 967.0696504603336]"
750,"[883.1219729736725, 887.0653078797809, 883.8072863854273, 960.3825968364231, 958.6670359931106, 965.2818575804513, 960.2993875207085, 960.3772992613606, 957.1245030772074, 964.9631749857996]"
760,"[880.9410510060721, 885.1676851813188, 882.2946350854365, 959.9415849964607, 958.559158982034, 961.5509388193902, 957.1764239911665, 959.9215161603411, 957.0600040418425, 962.4413774147587]"
770,"[881.5637258075768, 885.7713196110783, 881.2711071498884, 957.9839834381462, 957.2930086543172, 963.9458177252931, 958.1053742036893, 960.6272096282706, 956.8151427759174, 965.3222615751563]"
780,"[881.3164636650135, 885.8515249314763, 881.6609098631058, 959.530969861718, 958.1679285897518, 965.1563837714214, 957.7795759949096, 957.0406904937414, 957.6272209954009, 963.2014887821789]"
790,"[881.9916161009247, 885.5759562320706, 881.8034372371043, 958.030493436328, 955.4071730067488, 963.4828742175122, 959.3838523599484, 957.5793611126082, 954.7448945693928, 966.2117665212983]"
800,"[881.0772753575834, 885.9493005388899, 884.0628298298255, 962.5464411438321, 958.0156810418212, 962.9991895755327, 959.1565174854036, 961.8466093468733, 959.4559939245731, 963.8705911888924]"
810,"[880.7513323861463, 885.2386048468629, 882.264261159013, 958.9144341950674, 957.1511093113795, 962.0935405504453, 958.7519377994782, 958.4170997887084, 956.1546149670122, 962.5330631840965]"
820,"[880.4863892160979, 885.357146128183, 883.8371623189255, 961.4308918806414, 958.3060730971324, 963.2626159541135, 959.4544421758022, 961.929569856486, 960.19093171729, 965.7475170391876]"
830,"[880.425064552211, 885.0086233616458, 882.4762399229616, 959.2079479532898, 954.9670326513816, 962.1525976039109, 958.3381117914405, 960.3877533223239, 955.7270123252929, 961.4371292018235]"
840,"[881.0737678682681, 885.9286343801459, 881.2045561671223, 957.0954861395932, 955.2071467318837, 960.9788635322878, 957.8851927426454, 957.5163130837167, 955.6470553521136, 964.3448978095399]"
850,"[880.0854199558994, 884.4696834653716, 882.6590258705543, 958.7414007038464, 956.3739186038939, 958.6132023772761, 954.6782356104422, 957.9613570971164, 954.9655583000023, 962.6168005127555]"
860,"[880.5139502150881, 884.7604509420862, 879.0879737151989, 956.5348207861309, 953.8967486382513, 965.4133947688781, 961.7721264886953, 962.6505827016019, 955.3837330916697, 966.0156787665198]"
870,"[879.6062827844955, 884.4381532729933, 881.3920123845743, 957.9682953137581, 960.1450209679406, 963.9258359951986, 954.3566385317858, 960.2706153048753, 953.2908821745168, 970.5639163301461]"
880,"[880.0239098661189, 883.8817305760552, 879.1348265924091, 956.6127073612026, 954.9774847858644, 959.0025534816955, 957.1269180615858, 959.9035830586353, 954.3979062587222, 964.4538728083622]"
890,"[879.9353207126242, 885.0202067660632, 879.5254858000573, 957.9360381990829, 954.2974101645586, 959.4088660190895, 953.3740178723372, 956.5707602446968, 953.2896379491682, 960.7662878570279]"
900,"[879.6891391170441, 884.668269464295, 879.7102410843861, 956.9659811721571, 955.1501249677539, 960.793860347553, 954.4711712969033, 952.9345824540627, 953.2168344118185, 965.3105556582469]"
910,"[879.7602621419971, 885.1757341271485, 879.4338219707867, 958.7145183593777, 955.3788594372843, 959.6588410640629, 954.4005574340532, 957.9564814652468, 954.6152577572261, 958.4270637318275]"
920,"[879.7733953085308, 884.0547387809851, 878.750817286026, 954.2738528323454, 954.8025328700048, 959.0301742407765, 956.2032783545711, 958.1163955996865, 953.6666119283876, 958.9836509677905]"
930,"[880.5809519480628, 884.5871855721696, 880.4920885365451, 955.8077618002984, 958.2454202849821, 958.9949315081766, 953.2239002339819, 960.4426462947417, 952.5403602195679, 964.3044404243321]"
940,"[880.6429316824975, 885.3287300289588, 878.3114670058518, 956.6577631180418, 953.8175216699805, 956.6126510477231, 954.5297484048007, 956.074685428989, 952.7259409948858, 956.0302151676124]"
950,"[879.4643434522294, 885.3853151835037, 878.8260438921914, 954.8762745272105, 954.3617573655824, 958.4505961838075, 955.251581879741, 958.4071479155716, 955.0071995493175, 958.3814628466271]"
960,"[879.3552800766433, 884.664986621274, 878.1809395426465, 954.8448678673856, 954.1268183228368, 956.5653221048287, 954.8674367023832, 955.6411957818557, 953.3616406915937, 955.7667563636613]"
970,"[879.2997433646295, 885.8858648319663, 880.0143966513045, 956.9587593973954, 952.4744748484243, 961.1900118485843, 953.3539604857972, 954.1059720965552, 952.1476621133152, 960.8966079592776]"
980,"[879.3856947672336, 884.5867734867269, 877.4966082849593, 953.9398154953362, 953.2610233163863, 957.8431559845328, 952.895605128422, 956.680804414515, 953.3176512427257, 960.0725354859827]"
990,"[879.9813222922654, 885.6864473839404, 880.2383017636283, 954.715981903345, 953.6099297317069, 960.099700007149, 956.6174443447202, 956.0718915077108, 952.9724048197405, 958.0230198865847]"
