iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053311.5,1261769.1,1026.3,1123.2722
100,1047324.94,1255312.1,1023.38,1120.3959
200,1042098.25,1249734.8,1020.83,1117.9037
300,1037666.9,1244971.1,1018.65,1115.7708
400,1033198.75,1240167.8,1016.46,1113.6162
500,1028375.94,1234980.9,1014.08,1111.285
600,1023183.56,1229393.1,1011.52,1108.7679
700,1017600.5,1223383.2,1008.75,1106.0543
800,1011632.6,1216956.9,1005.79,1103.1454
900,1005290.3,1210123.5,1002.63,1100.0439
1000,998585.0,1202894.4,999.28,1096.7532
1100,991527.2,1195281.8,995.75,1093.2771
1200,984129.8,1187298.0,992.03,1089.6197
1300,976407.25,1178956.6,988.13,1085.7854
1400,968372.0,1170272.1,984.05,1081.7788
1500,960038.7,1161258.2,979.81,1077.6044
1600,951422.06,1151929.4,975.4,1073.2673
1700,942536.9,1142301.8,970.84,1068.7725
1800,933399.25,1132390.0,966.12,1064.1254
1900,924024.4,1122210.0,961.25,1059.3314
2000,914428.25,1111779.4,956.25,1054.3965
2100,904628.0,1101113.4,951.11,1049.3266
2200,894641.7,1090231.0,945.85,1044.1282
2300,884486.06,1079148.9,940.46,1038.8077
2400,874179.9,1067885.2,934.97,1033.3722
2500,863741.6,1056459.6,929.37,1027.8289
2600,853190.06,1044890.4,923.68,1022.1856
2700,842545.56,1033197.75,917.89,1016.4501
2800,831827.44,1021401.6,912.04,1010.6307
2900,821056.3,1009522.9,906.11,1004.7366
3000,810253.4,997581.9,900.13,998.7766
3100,799439.94,985600.25,894.11,992.7604
3200,788638.8,973601.56,888.05,986.6988
3300,777871.9,961606.94,881.96,980.6018
3400,767161.8,949639.56,875.87,974.4806
3500,756532.7,937722.9,869.78,968.3469
3600,746007.8,925881.06,863.71,962.2131
3700,735612.7,914139.0,857.67,956.092
3800,725372.0,902521.3,851.68,949.9971
3900,715311.4,891054.4,845.75,943.9425
4000,705456.06,879763.8,839.91,937.943
4100,695834.44,868676.25,834.16,932.0138
4200,686473.06,857819.3,828.53,926.1711
4300,677398.8,847220.56,823.03,920.4315
4400,668640.94,836908.06,817.7,914.8125
4500,660227.6,826911.25,812.54,909.3323
4600,652187.6,817258.94,807.57,904.0094
4700,644548.8,807990.94,802.83,898.869
4800,637334.44,799150.25,798.32,893.9382
4900,630585.94,790755.56,794.09,889.2309
5000,624335.1,782826.1,790.14,884.7615
5100,618610.0,775356.94,786.51,880.5305
5200,613441.9,768461.1,783.22,876.6067
5300,608862.7,762154.94,780.29,873.0031
5400,604909.6,756449.3,777.75,869.7296
5500,601616.2,751404.44,775.63,866.8254
5600,599016.8,747037.44,773.96,864.3036
5700,597136.9,743396.4,772.74,862.1955
5800,596012.56,740417.4,772.01,860.4667
5900,595329.75,739275.06,771.57,859.805
