iteration,trainRMSE
1000,"[1003.5439982295596, 1003.3214053666192, 1003.3499762270529, 1001.8155158981801, 1000.4462074214898, 999.8074938467497, 991.4396207884387, 996.5194677272904, 996.052464244721, 996.5523429082664]"
1100,"[1000.0019406755447, 999.7810539645291, 999.808719560274, 998.2776122206564, 996.9132649407497, 996.2758094555052, 987.902104513949, 992.9811516475714, 992.5170561754529, 993.0130052920425]"
1200,"[996.2756637598952, 996.0569238618455, 996.0836291089629, 994.5561254205024, 993.197091886716, 992.5609897960604, 984.1812458194365, 989.2593344941912, 988.7983464234918, 989.2900975805701]"
1300,"[992.3698170747524, 992.1536139316103, 992.1792978958589, 990.6556580845564, 989.3023014695781, 988.6676521495605, 980.281689592048, 985.3586401697686, 984.9009646415667, 985.388244685527]"
1400,"[988.2892470430933, 988.0759489028765, 988.1005498297473, 986.58104449622, 985.2337394632832, 984.60064639819, 976.2083155819956, 981.2839251737679, 980.8297723216641, 981.3123011069466]"
1500,"[984.0389843237209, 983.8289290263878, 983.8523835695468, 982.3372945364509, 980.9964281843082, 980.3649993847462, 971.9661831410828, 977.0402237488189, 976.5898095874794, 977.0672996580887]"
1600,"[979.6243130689484, 979.4178346573353, 979.4400786871972, 977.9296998046414, 976.5956725100465, 975.9660208412544, 967.5606375233052, 972.6328539542536, 972.1864006497502, 972.6585570750402]"
1700,"[975.0507083181158, 974.8481479138508, 974.8691157122831, 973.3637537959509, 972.0369802256719, 971.4092237875665, 962.9972301213977, 968.0673377815182, 967.625073778226, 968.0915930810379]"
1800,"[970.3239546574889, 970.1256285005356, 970.1452529626939, 968.6452287047898, 967.3261387621811, 966.7004012610158, 958.2817960900736, 963.3494785376647, 962.9116396148823, 963.3722100734997]"
1900,"[965.4499939513959, 965.2562365698973, 965.274448836147, 963.7800978626648, 962.4691378175269, 961.8455489948429, 953.4203766520285, 958.4852830479634, 958.0521123618558, 958.5064128287946]"
2000,"[960.4351070256229, 960.2462633650242, 960.2629930840187, 958.7746669263795, 957.4723003919737, 956.8509964232584, 948.4193508432652, 953.4810932258555, 953.0528418327391, 953.5005414037443]"
2100,"[955.2858765231233, 955.1022835558167, 955.1174587565331, 953.6355259407445, 952.3422349888574, 951.7233589288413, 943.285387948849, 948.343538299119, 947.9204656269019, 948.3612230778995]"
2200,"[950.0092388251771, 949.8312269561156, 949.8447737305468, 948.3696208451538, 947.0859070588223, 946.4696092809628, 938.0255193766117, 943.0796065303927, 942.6619808843103, 943.0954442491688]"
2300,"[944.612425092298, 944.4403551935526, 944.4521981969928, 942.9842310546459, 941.7106166804026, 941.0970553542171, 932.6471166281138, 937.6966229173718, 937.284721618156, 937.7105273425706]"
2400,"[939.1029859372542, 938.9372224557924, 938.9472842722652, 937.4869292025628, 936.2239584507907, 935.6133000716658, 927.1578517242798, 932.202209418701, 931.7963198334152, 932.2140925925123]"
2500,"[933.4889041346211, 933.3298108673523, 933.3380116913787, 931.8857167283526, 930.6339568877984, 930.0263767692185, 921.5658329847623, 926.6044205202772, 926.2048401501091, 926.6141920783742]"
2600,"[927.7787688002734, 927.6267077940743, 927.6329664769393, 926.1892023381888, 924.9492445673716, 924.3449272557422, 915.8797836996728, 920.9119219183358, 920.5189587027797, 920.9194892669528]"
2700,"[921.9812548873779, 921.8365951979167, 921.8408279197625, 920.4060898124837, 919.1785510383761, 918.57769104647, 910.1085313551783, 915.1334789174196, 914.7474520623003, 915.138747056792]"
2800,"[916.1055694524068, 915.9686857254773, 915.9708070452448, 914.5456159269773, 913.3311399413245, 912.73394227632, 904.2614454321013, 909.2783943866431, 908.8996347231092, 909.2812658985385]"
2900,"[910.1618224297608, 910.0330885654837, 910.0330106507239, 908.6179139072439, 907.4171716347478, 906.8238521044527, 898.3488003872773, 903.3568720691895, 902.9857219394218, 903.3572472655708]"
3000,"[904.1599943425815, 904.0398140656712, 904.0374472467645, 902.6330210807376, 901.4467131408271, 900.8574993191079, 892.3807862378877, 897.3790254852836, 897.0158398849927, 897.3768021503207]"
3100,"[898.1108014401945, 897.9995626287339, 897.9948147270023, 896.6016653510275, 895.4305229360052, 894.8456546724548, 886.3682938960544, 891.3556640189523, 891.0008108123228, 891.3507375004378]"
3200,"[892.0263823887244, 891.9245011523617, 891.9172785580992, 890.5360418194548, 889.3808254489485, 888.8005547745375, 880.3236893186371, 885.2990685098613, 884.9529273281735, 885.2913320626088]"
3300,"[885.9180091374076, 885.8258941163732, 885.8161006403863, 884.4474462321431, 883.3089506145504, 882.7335434183292, 874.258455309998, 879.2206283182684, 878.8835930744071, 879.209972639548]"
3400,"[879.7983490278951, 879.7164168170383, 879.7039544261207, 878.3485857488333, 877.2276387622608, 876.6573747933473, 868.1854953520528, 873.1331491922738, 872.8056270649349, 873.1194627529334]"
3500,"[873.6806195283884, 873.609279245698, 873.5940480530919, 872.2527037176438, 871.1501675606111, 870.5853410642972, 862.1182615276158, 867.049979423919, 866.7323911608144, 867.0331485551161]"
3600,"[867.5787976326152, 867.5185100195868, 867.5004083482551, 866.1738630199771, 865.090634461665, 864.5315545615717, 856.0710368996392, 860.9852928031122, 860.6780724938176, 860.9652019217549]"
3700,"[861.5074560897092, 861.4586449278563, 861.4375696191427, 860.1266355336038, 859.0636470154404, 858.5106383570246, 850.0586266603768, 854.9537788612697, 854.6573741555529, 854.9303105595134]"
3800,"[855.481977637819, 855.4450773472538, 855.4209237950781, 854.1264513486891, 853.0846708535854, 852.5380738888193, 844.0967056205366, 848.9709913407612, 848.6858629931784, 848.9440266914756]"
3900,"[849.5183646908042, 849.4938426533803, 849.4665050817739, 848.1893838329536, 847.1698152718291, 846.6299867030966, 838.2016043151766, 843.0531337461406, 842.779755429177, 843.02255252672]"
4000,"[843.6334310108829, 843.6217443358134, 843.5911162101957, 842.3322753950455, 841.3359583538912, 840.8032713881495, 832.390433745932, 837.217184658947, 836.9560424285075, 837.1828656848963]"
4100,"[837.844766834242, 837.8463989695191, 837.8123730165552, 836.5727816803451, 835.6007906784496, 835.0756351295483, 826.6811285533578, 831.48094146632, 831.2325329680067, 831.442763003351]"
4200,"[832.1707084982263, 832.1861109620803, 832.1485799012876, 830.9292471534657, 829.9826910658496, 829.4654735027485, 821.0923227619037, 825.8628960173246, 825.6277297801431, 825.8207361646158]"
4300,"[826.6303083871345, 826.6599776638423, 826.6188343928993, 825.4208090061727, 824.5008296733816, 823.9919733086524, 815.6434517180826, 820.3823376112841, 820.1609319208388, 820.3360748082065]"
4400,"[821.2434384071188, 821.2878940518893, 821.2430322087283, 820.0674017546654, 819.1751720476753, 818.6751164398203, 810.3547549324846, 815.0593567559567, 814.8522382578067, 815.0088703617878]"
4500,"[816.0299827230218, 816.0905379932826, 816.0418525138512, 814.8897420141261, 814.0264633487105, 813.5356639086981, 805.2472588022712, 809.9148289497281, 809.7225309888792, 809.859999890485]"
4600,"[811.0111538896828, 811.0892297381688, 811.0366173779421, 809.9091880180862, 809.07608800542, 808.5950155217814, 800.3426355504693, 804.9702738951588, 804.793334949328, 804.9109852699622]"
4700,"[806.1949163790397, 806.3061232942227, 806.2494833679874, 805.1479296408071, 804.3462578905162, 803.8753974287487, 795.6633874972874, 800.2480427562554, 800.0870039590674, 800.1841806920645]"
4800,"[801.5607664733142, 801.7640134984249, 801.7032490681122, 800.6287959876403, 799.8598201082369, 799.3996699287853, 791.2326535080338, 795.771125142956, 795.6265279552981, 795.7025795825205]"
4900,"[797.1935432975678, 797.4863241739938, 797.4213458871942, 796.3752453878003, 795.640246117974, 795.1913162630998, 787.0741949407364, 791.5631371114441, 791.435520605668, 791.4898026866693]"
5000,"[793.1219006912263, 793.4971134889803, 793.4278472558627, 792.4113733953932, 791.7116384473151, 791.2744488439195, 783.2123979004311, 787.6483263336604, 787.5382238990859, 787.5701033704404]"
5100,"[789.3513966870752, 789.8208205761313, 789.7472761728577, 788.7617204606871, 788.0985385767957, 787.6736171575587, 779.6720792243502, 784.0513789123304, 783.9593151816873, 783.9681741917824]"
5200,"[785.8928583696174, 786.4822953682576, 786.4046834077516, 785.4513478970541, 784.8260009774866, 784.4138809991584, 776.4785529100614, 780.7974904237841, 780.7239772370302, 780.7092189197494]"
5300,"[782.7733473890291, 783.5060319326541, 783.4255646874686, 782.5057539259931, 781.9195069155161, 781.5207235813691, 773.6575377247908, 777.9122782033385, 777.8578095182156, 777.818863462351]"
5400,"[780.0377081994632, 780.9175495450214, 780.8351134347656, 779.9501324527067, 779.4042323325443, 779.0193222737417, 771.234439788587, 775.4210510980811, 775.3861029495573, 775.3224259411666]"
5500,"[777.7085937422045, 778.7413090448408, 778.6591787876608, 777.8103202357495, 777.3059803401482, 776.9354760768609, 769.2352505574552, 773.3497328894671, 773.3347556206894, 773.2458411378256]"
5600,"[775.830648427918, 776.9878773467233, 776.9236680590527, 776.1121950816951, 775.6505816358125, 775.2950066039328, 767.6859455405198, 771.7242604396037, 771.7296727160357, 771.6150583702214]"
5700,"[774.4323870789062, 775.6122147774082, 775.6546907166921, 774.8816249450531, 774.4638294561614, 774.1236878572581, 766.6123759285385, 770.5705044387307, 770.5966802740157, 770.4559637942568]"
5800,"[773.4838220544997, 774.695445882064, 774.8801998741711, 774.1434379136142, 773.7704361737495, 773.4461979487369, 766.0391765581453, 769.9132082347386, 769.9604592778007, 769.7933204979646]"
5900,"[770.6572204542242, 774.4695959110304, 774.6249296861591, 773.9254940167897, 773.587007130761, 773.2751130968187, 765.9514416725586, 769.7592095900196, 769.8226031470925, 769.6352750244247]"
