iteration,trainRMSE
290,"[2601.0174737189245, 2596.609921736937, 2595.3785254625996, 2598.579928820252, 2595.64635790908, 2600.919610419289, 2597.7586877217714, 2608.3455289111143, 2603.597650624685, 2604.5360887881425]"
300,"[2599.0501434927605, 2594.6895916607814, 2593.3356612005205, 2593.730757306027, 2592.8867166232358, 2595.6643328172945, 2595.122140739089, 2603.272481587789, 2602.9914552643177, 2601.592664515577]"
310,"[2597.310571647893, 2596.6216059178973, 2592.424438626274, 2595.762769356614, 2592.230894900172, 2594.717036524789, 2594.3310534373322, 2602.087517459868, 2601.456327613856, 2601.0452025411178]"
320,"[2596.3378448857807, 2591.800926274655, 2591.1214529971367, 2591.126514931321, 2591.1503032305873, 2594.426193045029, 2593.1261020374604, 2600.832275003917, 2599.896633111604, 2600.685661302647]"
330,"[2594.5493401246663, 2590.5728178714126, 2589.892655348403, 2588.9303106530747, 2589.796235383445, 2592.276118196102, 2591.8627564527164, 2600.026227968779, 2598.2279767017258, 2598.900126883056]"
340,"[2593.6880769331806, 2590.2065929108658, 2588.3765015009008, 2587.6687017316394, 2588.056129456442, 2591.5409174622628, 2590.663195824084, 2599.8778997573413, 2596.3807686192554, 2598.0968198228434]"
350,"[2592.8105175616206, 2589.0482040876464, 2588.1705427350303, 2586.5349144598777, 2587.4691424032817, 2590.2829820282345, 2589.4199286341864, 2598.361622546678, 2596.235396089128, 2597.299165955323]"
360,"[2592.2117319399035, 2587.097662556759, 2586.8837226084843, 2585.8540194377338, 2585.799235101454, 2589.4808246025295, 2588.551925834639, 2596.840413950293, 2594.105111453245, 2595.962429125389]"
370,"[2590.964408563322, 2585.4256312821244, 2584.6099170968964, 2584.05660589298, 2585.34168286678, 2589.533966372403, 2587.0632528406863, 2596.087804946979, 2593.209960231402, 2594.440711174769]"
380,"[2589.1296338935063, 2588.0930774367016, 2586.7439504485014, 2588.1478570788463, 2585.543439196906, 2592.222601907301, 2593.0817881076896, 2601.1220626586314, 2594.874934789589, 2599.472463826364]"
390,"[2588.622348338279, 2586.1436327727624, 2587.8714343650854, 2588.7311717602747, 2586.6656130415827, 2588.2376102202547, 2594.479501174664, 2598.512581171405, 2595.045649188529, 2599.155329119898]"
400,"[2589.33103748754, 2584.888761249686, 2584.9845529189147, 2583.4873379855267, 2583.6660662112945, 2587.5846802520377, 2586.1269962824454, 2593.9707679561, 2593.137726629055, 2594.588562954605]"
410,"[2587.019905478557, 2584.0636804253377, 2582.2274314205915, 2582.4693590260063, 2582.554107850051, 2587.132035831264, 2585.555035486661, 2594.303327079987, 2592.764033579799, 2593.10297001336]"
420,"[2585.500136636881, 2582.2380810161935, 2578.9766605103, 2579.914509958276, 2581.790894082048, 2587.5477858124655, 2584.001725344085, 2592.5608060182635, 2592.355538328163, 2591.2767890786868]"
430,"[2587.533144113928, 2579.121906720096, 2580.854941381379, 2591.5282908172057, 2589.0981398989848, 2590.687912834933, 2583.65217200949, 2598.3139718338252, 2595.289153150164, 2602.7188447397893]"
440,"[2585.8125886842136, 2582.392381129092, 2583.112734854665, 2582.01082548222, 2580.719373256938, 2585.4746725640175, 2583.249198802372, 2592.1252508637244, 2590.7061934219487, 2592.2801342124153]"
450,"[2585.2269249245746, 2583.209772614229, 2581.539584517474, 2581.541341352663, 2582.4502394592105, 2586.25878075435, 2582.341390214546, 2591.6759525697685, 2591.387376228163, 2591.9647579754414]"
460,"[2584.1846908821767, 2581.8228431928574, 2579.6190687319267, 2580.76563918511, 2583.7260982818866, 2587.315423400309, 2584.619596555772, 2593.553069331525, 2591.9012536286755, 2593.308610056933]"
470,"[2585.755295711836, 2580.2338677210664, 2578.2662081571607, 2580.006230070817, 2581.679565442007, 2587.81710024684, 2585.209702871834, 2591.8648943615367, 2589.5379598167137, 2591.0430483163814]"
480,"[2585.0193974402114, 2579.8939862228376, 2578.488469287756, 2581.100540808367, 2582.5768279106014, 2583.714015813076, 2584.8954071772096, 2595.500879993591, 2588.4664731200687, 2597.327075075729]"
490,"[2582.0563895107166, 2578.205889735834, 2577.268452017936, 2578.3196591824735, 2579.1660209306224, 2584.8243239460285, 2583.1238091878954, 2590.264075958802, 2588.8632587875272, 2590.041052800342]"
500,"[2581.9974559740517, 2578.3888399999646, 2576.504096876086, 2578.3600555762655, 2577.584606578102, 2585.5156571935877, 2582.1070555395277, 2591.876111441772, 2589.2925415627465, 2592.0072189704374]"
510,"[2583.284398789652, 2579.0116564504106, 2577.4295705309846, 2576.9366955555115, 2580.396702279781, 2582.60178536302, 2586.982150872282, 2592.555991958693, 2589.658878567372, 2590.809608792443]"
520,"[2582.1304453745406, 2577.1634040336694, 2577.6608966213626, 2578.031052954635, 2581.971894546875, 2581.9079913261926, 2580.8531302735187, 2589.962466127829, 2588.794590637048, 2590.775794216207]"
530,"[2581.4704137240806, 2575.3008686107905, 2575.2407243155094, 2575.165937134731, 2577.1203636313303, 2581.5414242171846, 2581.8467582821822, 2590.226065618818, 2587.095734210035, 2587.923192070923]"
540,"[2581.2773373465984, 2576.0631810500204, 2575.714443479318, 2576.7138233794094, 2578.747483707274, 2583.6948927216745, 2581.1153731458976, 2588.9054042695893, 2587.5179889451856, 2588.5378419382614]"
550,"[2579.9989487847365, 2573.8740686418782, 2571.4018352438216, 2574.3008691272403, 2574.943407063082, 2578.2088859070172, 2578.207754055693, 2586.845323836942, 2587.7340741758962, 2586.401767974567]"
560,"[2579.6834156437453, 2577.3923413966736, 2574.9106634287764, 2575.76665711671, 2576.643714818734, 2580.240920027176, 2580.0777012909402, 2589.5066309062468, 2587.456103807518, 2588.1574821598438]"
570,"[2584.750815565513, 2581.966476728599, 2577.7465954972854, 2576.971260295416, 2592.0091821144906, 2592.8417482650857, 2597.567501905251, 2603.1645236882077, 2601.4239914156447, 2599.931346584193]"
580,"[2583.6971876079347, 2576.051707142637, 2572.398798822117, 2572.349464534424, 2569.8090997968993, 2570.446057356717, 2569.324889709988, 2577.2711583531755, 2576.454778985249, 2577.8144480749525]"
590,"[2583.5733879697204, 2575.851090813954, 2571.6605470749, 2571.8132295820847, 2567.4432896139942, 2570.4690296112417, 2568.1893682907757, 2578.768481945939, 2579.0933103475923, 2577.181648335682]"
600,"[2583.618994036078, 2571.79398277019, 2567.2861096149395, 2565.5418613300294, 2564.873871521413, 2569.37304440919, 2567.319501859378, 2578.1492037635853, 2578.530940550793, 2575.874814082218]"
610,"[2580.493320378929, 2574.385298491989, 2567.163606670225, 2564.521301127828, 2562.84907068431, 2565.6764742879577, 2565.2437392901156, 2575.435520932094, 2575.7633670237187, 2575.5319466847227]"
620,"[2580.7526034820307, 2572.4330509969072, 2563.4367326033034, 2563.1929740862056, 2561.722253417024, 2561.981647040077, 2560.8652106362692, 2569.6573215748726, 2570.9427939731704, 2576.530813469988]"
630,"[2579.6357361401165, 2569.70369389165, 2563.841290317766, 2563.264563875392, 2561.6568282765666, 2563.553951910155, 2562.432549714552, 2572.685204236055, 2573.885019164381, 2576.0563834249133]"
640,"[2578.6446211343946, 2571.7701978357463, 2564.557254467956, 2560.2101211967256, 2561.686310983448, 2561.2173090764113, 2560.7443875800136, 2570.2533138052754, 2568.8196892266337, 2568.7494017239637]"
650,"[2577.7576685731783, 2569.318928075404, 2561.499999615749, 2560.047414484814, 2560.634560983782, 2562.4867860348127, 2561.7515043960616, 2571.3727191525313, 2573.4196126051156, 2577.494394008625]"
660,"[2578.7072085575696, 2569.166057854107, 2561.211929848735, 2561.799495659117, 2558.1155072011557, 2560.13582762326, 2558.4656235081866, 2568.450713380572, 2569.168266110762, 2572.901548917008]"
670,"[2578.9994759804986, 2573.5516387869297, 2566.903296120377, 2571.4499180949924, 2558.4017216851953, 2565.3638045376033, 2573.937359772589, 2573.5483818975245, 2581.4821642901943, 2584.002104002631]"
680,"[2576.5195282892773, 2567.9134767368314, 2560.882639525181, 2559.963065630023, 2558.8825301153042, 2560.6465123305443, 2555.910757988108, 2568.063204856593, 2568.219136695568, 2577.0223556127708]"
690,"[2579.317685213028, 2569.5710156652276, 2561.127131672066, 2560.4343159630566, 2560.8133328537738, 2561.576083666888, 2559.1400462339416, 2567.7618128203344, 2567.8683807825923, 2572.2973137520844]"
700,"[2579.850932860094, 2569.5015741998295, 2564.9801036274034, 2563.0517347917676, 2583.114955710452, 2568.8744492873802, 2582.1751867841144, 2588.942072530767, 2592.854447000622, 2593.161271244014]"
710,"[2575.7455870395092, 2568.2520662336583, 2564.6973382166475, 2565.014379620473, 2564.6557322661492, 2567.8418502972486, 2563.7586839635055, 2573.7375773299304, 2573.526449629372, 2573.4406082643127]"
720,"[2575.5484178326824, 2565.5631282749273, 2559.1096500695944, 2561.3308265256283, 2554.179312008075, 2557.5614401417756, 2555.6988037986016, 2564.4141958263644, 2562.6868103268184, 2571.5869605753583]"
730,"[2575.512722323873, 2565.369625196798, 2557.8060538264035, 2557.2124805171097, 2553.374301965514, 2556.112753880225, 2553.8791466425537, 2560.846435722116, 2561.158407572081, 2566.2153727020204]"
740,"[2574.706134404578, 2565.575981969697, 2556.4139802926925, 2556.978974717479, 2554.308250395366, 2558.1939455528795, 2558.060889747575, 2567.5711114145397, 2569.6847577649232, 2572.543864800152]"
750,"[2577.6828273376236, 2570.249709041894, 2553.87826471327, 2552.5168007989937, 2553.068774843075, 2554.155006858656, 2560.176342188427, 2560.387177644338, 2568.557202310851, 2566.3170748009175]"
760,"[2582.1588079213825, 2582.8128033294956, 2576.7463720067717, 2563.3689013488706, 2591.021024766924, 2597.142718108033, 2601.4898073261766, 2605.6186805589664, 2600.8127813676547, 2608.627572272404]"
770,"[2580.1622188573306, 2572.599191019179, 2569.0271200451334, 2559.655498411023, 2562.2628295355075, 2561.320865062176, 2551.4423731139223, 2555.2950992780866, 2571.13019859686, 2591.1630430925534]"
780,"[2579.8575907881486, 2561.300334148856, 2550.589216441224, 2551.791251983715, 2553.9064742212536, 2555.8845161282525, 2555.5012098827165, 2560.836092211658, 2562.7993061923607, 2564.4952943289586]"
790,"[2577.660832281967, 2564.4061036191633, 2554.789998391395, 2552.7402627693737, 2548.8997586493742, 2553.4194348641217, 2551.5723841501454, 2562.1447073491368, 2560.0946376153274, 2562.5050637701447]"
800,"[2576.090064799428, 2564.3388800597395, 2554.5370795839726, 2552.449542902583, 2550.8549558989594, 2553.404000177027, 2554.3438553235014, 2564.184563962424, 2565.583991354577, 2558.667824347827]"
810,"[2577.7421565707896, 2562.3776133654274, 2553.3928014318053, 2548.621471438769, 2545.5037234150677, 2551.2869317963664, 2552.121876068621, 2560.731713169993, 2561.9393795430783, 2566.628474469331]"
820,"[2577.8231656606295, 2562.0545022891447, 2547.542355435678, 2549.89213669081, 2550.594059714465, 2552.892156347209, 2553.6998225223037, 2556.787001550839, 2559.1626754807303, 2557.5002901453536]"
830,"[2575.3338906316253, 2562.471238952607, 2550.3867774241457, 2544.223306257431, 2543.8423586443655, 2554.318811760575, 2558.5398318067505, 2562.6723622502973, 2579.7252488308463, 2572.9643483769883]"
840,"[2579.567215269478, 2569.3642964988344, 2549.644870271616, 2559.3360128223444, 2544.511448064553, 2548.349263726899, 2554.221714589646, 2562.335202224159, 2560.0928981676457, 2564.961027211562]"
850,"[2577.900263643156, 2565.2811646577607, 2561.397767178186, 2552.99989196262, 2561.8465142253986, 2564.9803400441647, 2575.674434617626, 2570.4348010276126, 2578.8115048395443, 2578.1195704601973]"
860,"[2578.9020688450346, 2564.8873536624014, 2563.562689411857, 2568.9255602354046, 2570.047982578301, 2574.184989525421, 2569.7664773206193, 2582.7800544819843, 2581.8421515387563, 2582.833708935329]"
870,"[2576.9590977633843, 2561.3773339363224, 2546.1320792802067, 2547.6621806412704, 2559.515553642939, 2550.04478909264, 2545.655182510091, 2559.9429500031215, 2560.577213964431, 2568.458964327723]"
880,"[2577.002838766832, 2561.923858033881, 2550.793890077109, 2547.733066955657, 2548.2632005053233, 2558.1605794480133, 2553.446246804349, 2562.9919552022716, 2559.753962690495, 2564.8532043294877]"
890,"[2578.754000804558, 2561.9708433545457, 2549.6515808800427, 2549.256303559926, 2549.195810919779, 2555.4365112676965, 2556.907648732451, 2559.908766317264, 2557.4338703735243, 2563.8872869025668]"
900,"[2579.4232368653684, 2562.2210358745433, 2552.1023376982766, 2542.634992771185, 2546.812628022246, 2557.510469265424, 2558.6143011283193, 2559.2079168428286, 2561.478720902575, 2569.30617570024]"
910,"[2579.671524055859, 2561.0154468022524, 2540.6730699772456, 2546.6411551864376, 2546.1622179807414, 2549.5012797819554, 2549.3216364900786, 2559.233077619496, 2565.6743619946565, 2578.4717566878726]"
920,"[2576.6628225364807, 2561.6991019536536, 2545.166577931313, 2540.5829644843975, 2540.1855467360524, 2543.2033649770096, 2543.6404126224115, 2555.454161831956, 2556.120344913165, 2561.233883023345]"
930,"[2579.1064750141963, 2572.8562482491634, 2559.309194029598, 2557.82085968144, 2547.9970959292104, 2554.3111582010392, 2560.141527278186, 2555.157866571181, 2561.3814316454714, 2560.83530997181]"
940,"[2575.4400356543633, 2569.976384489661, 2559.635822850877, 2542.505383572589, 2542.9180194659757, 2546.623097215149, 2564.4714724399228, 2555.117385357884, 2551.150081015773, 2558.450478480168]"
950,"[2574.5798822672896, 2561.219953180732, 2539.9658549110204, 2540.4315603526834, 2535.8592361840906, 2543.5110017798747, 2556.9319441250013, 2547.8899741155515, 2546.1751037432073, 2550.7355546810045]"
960,"[2574.062543976118, 2560.5056534037203, 2540.3670736355125, 2541.1474668248784, 2538.312110410885, 2542.2840293044937, 2548.364341953394, 2555.3834038876744, 2548.6588996376545, 2553.2523834725916]"
970,"[2576.976915455358, 2571.2415352509256, 2562.688699499952, 2566.3913143326945, 2571.8993564789675, 2562.2982557084288, 2561.803656278408, 2556.348113163075, 2576.116694979244, 2583.3316196688393]"
980,"[2581.4404413341067, 2563.769895763155, 2556.3778952220014, 2550.529665850364, 2549.825253865688, 2549.104381361281, 2541.4760717850586, 2554.1945232888565, 2543.66516764226, 2551.4135714254458]"
990,"[2575.6929739472716, 2566.2055395080747, 2542.696844903634, 2547.2248102393696, 2529.7834922588777, 2538.685529094817, 2540.5042429010255, 2548.5062430698513, 2558.691007067084, 2577.784632091215]"
1000,"[2574.4728914363486, 2565.1181898274713, 2542.4361014997558, 2539.9899619946295, 2534.6739124876144, 2547.5868156751158, 2542.8877243704196, 2544.7536829483297, 2552.7944988427294, 2553.330508848627]"
1010,"[2573.910546144648, 2560.6548690896693, 2540.779509116262, 2534.2381717095604, 2533.9476346805936, 2539.1201730500943, 2544.597243696848, 2556.76174927901, 2548.9685293159496, 2554.464665137226]"
1020,"[2574.583702743504, 2556.4661463191546, 2541.028483503084, 2539.4639204785176, 2539.984135878042, 2546.269930127972, 2545.7428326409517, 2549.857717125446, 2545.558953945285, 2551.8688551128334]"
1030,"[2573.656836760246, 2560.1871547231754, 2539.4017517892576, 2536.709193127333, 2538.1647670628563, 2554.117200122077, 2544.3098376843677, 2552.4414052877837, 2545.1451161957666, 2559.560913179421]"
1040,"[2576.3550931445834, 2569.1551452430776, 2551.2128804427266, 2543.9910742873913, 2540.7536224151536, 2546.9707115081915, 2544.0303417154473, 2562.9155822613225, 2551.6369915915666, 2558.299316406445]"
1050,"[2573.6437615845757, 2560.0394319555344, 2542.403495248591, 2532.747088843048, 2535.1968028173815, 2541.2040019968827, 2538.106249669507, 2554.082110357407, 2556.2446802649615, 2557.505356051207]"
1060,"[2576.6077179836316, 2555.4493329793054, 2541.6723876948536, 2540.2507942221214, 2540.764494164671, 2546.69598150477, 2541.8465424056526, 2547.698363247629, 2551.4652449754735, 2571.476407196571]"
1070,"[2575.1084713835635, 2558.934682855635, 2535.934143785167, 2534.0323277495195, 2537.655792327046, 2541.81790543931, 2535.176885901231, 2545.567495595345, 2543.9720849614055, 2571.01068691696]"
1080,"[2573.4111386621876, 2554.485761035539, 2541.3216333297037, 2538.4391764773636, 2585.2791554829178, 2567.429105494148, 2553.581585596553, 2561.0500041729033, 2571.3934896610817, 2589.3715959350748]"
1090,"[2572.7107613626395, 2557.001252344487, 2545.158962038704, 2534.250424423664, 2532.007068144191, 2538.251241097463, 2535.1695941662115, 2544.9982899661773, 2541.858842694574, 2548.537644537592]"
1100,"[2569.6048705172093, 2554.8204192690614, 2535.2939800991394, 2532.761389327945, 2529.210039776505, 2531.8067336715426, 2535.4507495005078, 2539.2237610834422, 2538.0524273525834, 2546.230468184319]"
1110,"[2570.6006588185874, 2548.199914841965, 2527.296630225254, 2525.0326707956697, 2527.2810566426474, 2532.2089536799795, 2536.2088306547294, 2536.409934218065, 2537.356967232489, 2551.6104436848714]"
1120,"[2569.410383522377, 2553.0015855663883, 2535.01925731961, 2529.509144520227, 2527.451376418124, 2532.379295630959, 2532.495491562794, 2537.2498780805386, 2542.464085735743, 2542.231108794835]"
1130,"[2568.9802103604925, 2549.503366619301, 2530.4253201267466, 2537.2585179648613, 2519.3833808378695, 2523.2295062485005, 2526.5642947034726, 2536.3553445935313, 2533.715959266553, 2538.016018517238]"
1140,"[2569.052368814473, 2547.510674261556, 2524.171123653184, 2523.2248747424783, 2517.3103730890048, 2523.175332066812, 2523.116961737207, 2533.4637443887495, 2534.888424223691, 2548.7482644919974]"
1150,"[2564.388147218133, 2547.298929369447, 2525.550831695304, 2519.1616208854202, 2519.2494820237202, 2523.063164255633, 2529.8599718095065, 2535.0312369956027, 2541.862799094691, 2544.3468407118967]"
1160,"[2566.59467622237, 2546.432702214816, 2532.075853476814, 2519.6559337223466, 2519.129589751798, 2524.1756600904882, 2527.9381085672085, 2532.555115613321, 2534.219406543337, 2551.98313899005]"
1170,"[2564.232782818627, 2549.6321805876614, 2531.954833303434, 2529.4192342522156, 2526.608601443555, 2530.333928900382, 2534.801354733028, 2541.31822235063, 2541.8537746285087, 2545.3686288115546]"
1180,"[2567.0639904176837, 2541.961575481995, 2520.8771648865923, 2517.4155218022147, 2524.438587050325, 2523.0674924224472, 2521.532760601441, 2531.376006386513, 2535.7615588212743, 2552.3848892282804]"
1190,"[2565.3218051611093, 2548.841949079737, 2525.5305218802687, 2520.5380818972717, 2522.2082781904605, 2528.4852593338674, 2530.152798719821, 2537.210560947789, 2542.3370645885666, 2541.1070225675535]"
1200,"[2564.71143999155, 2544.2182478079458, 2519.3965829475046, 2537.6542728795475, 2519.096240907641, 2524.768599258717, 2538.7824608192464, 2533.223820531242, 2532.849449392348, 2542.2389539970745]"
1210,"[2563.356474387451, 2549.801381363944, 2530.1866752535007, 2525.236007852386, 2520.474908153774, 2524.7227030579734, 2523.9257067851318, 2531.6685225513456, 2534.50532130866, 2540.9157287234666]"
1220,"[2566.894367691173, 2546.09223966828, 2521.309053940028, 2523.4581531410618, 2524.3782649666505, 2516.7533576702153, 2523.1164104970826, 2526.5016180070943, 2539.623819265723, 2542.107378145725]"
1230,"[2567.5628811821275, 2544.866283718892, 2525.3359936607458, 2518.522571297196, 2516.8150155258327, 2522.5995845283232, 2520.8033668085545, 2532.1115413562115, 2535.9271768347007, 2540.14317063883]"
1240,"[2566.4371650924954, 2543.8720494714944, 2527.584051824196, 2515.985995882834, 2517.251006751526, 2522.967690147867, 2526.3243521153286, 2531.4903205535293, 2532.4039289650536, 2533.0780510947725]"
1250,"[2568.1533242443843, 2542.770201550663, 2515.843643185371, 2520.405279504726, 2518.2845204028235, 2519.1355194394655, 2525.5820665480865, 2528.9284496096393, 2545.8752781651083, 2531.3718184454556]"
1260,"[2565.8235929970265, 2541.6464176775503, 2512.797651095411, 2513.210172102366, 2522.8970505744282, 2521.212851355326, 2523.359272583132, 2527.2954161574944, 2526.6591184135677, 2541.0076233834193]"
1270,"[2565.527335853682, 2540.658123593562, 2523.471197470424, 2525.896943502103, 2527.142903362321, 2535.926610476237, 2536.880381960559, 2543.4425276641264, 2545.5244184395374, 2543.1175290135525]"
1280,"[2565.936769189052, 2543.443240051409, 2517.7067445445973, 2517.151111201825, 2510.84563922315, 2517.7533063271853, 2525.1334569810865, 2529.016840475057, 2538.1690755380646, 2538.2977699594258]"
1290,"[2566.4328277883064, 2541.2379465207414, 2513.631413683054, 2515.5379228163283, 2520.2285841483185, 2515.635894388741, 2518.4934485695285, 2531.612330883846, 2529.6804272655445, 2529.1652574439177]"
1300,"[2566.67192312999, 2536.019136171645, 2520.4960029129006, 2512.106161419179, 2514.943710951375, 2519.545732605499, 2524.470307372682, 2532.8183372613194, 2535.772273330813, 2535.13055911482]"
1310,"[2557.6985861287403, 2536.0010214508425, 2511.4477936300536, 2506.274783425704, 2513.890618411421, 2520.371343163088, 2521.7465338540746, 2529.21016461251, 2529.9003548503156, 2533.839375086864]"
1320,"[2559.6303449895336, 2532.98761658714, 2512.2056387729554, 2512.959847880385, 2515.4010454671366, 2520.08311512893, 2532.4785894617253, 2524.958438570673, 2532.4861000203045, 2544.470660549435]"
1330,"[2557.253609251713, 2532.2003599375935, 2513.455953766593, 2513.268263320811, 2516.477006550734, 2524.2507553385635, 2522.07935316413, 2540.541515341799, 2543.072366914872, 2535.4216453294694]"
1340,"[2562.8943223990077, 2545.589612507456, 2512.679574223904, 2518.94182762167, 2516.764346569695, 2522.999805151202, 2516.9178586865505, 2531.334193441943, 2527.5540909624865, 2533.448259965239]"
1350,"[2562.108242959067, 2535.9557213712565, 2508.0951595028578, 2508.163312487088, 2508.317759211871, 2510.486642582799, 2523.294608826194, 2529.8532650539137, 2521.132102502828, 2527.1331521896986]"
1360,"[2560.665729831661, 2533.1614840477996, 2508.159703101795, 2498.4062685490358, 2505.594710424923, 2508.247278703703, 2517.2981401498705, 2522.4956364491004, 2522.5515194347436, 2523.5682113733783]"
1370,"[2563.1458554106307, 2539.3093896043497, 2507.5279585556664, 2511.038344516937, 2507.1049969583446, 2512.86704352581, 2512.576643743462, 2527.5200665980183, 2523.170994043628, 2529.0436976365086]"
1380,"[2559.353494802566, 2531.7401314651793, 2509.2563184934893, 2506.6506450797815, 2506.17824038008, 2515.9609334601514, 2514.5036229957936, 2531.4586201912516, 2530.4285072380867, 2529.333170304969]"
