iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055383.4,1234500.0,1027.32,1111.0742
2500,590027.6,722994.5,768.13,850.2868
5000,578755.7,729528.44,760.74,854.1105
7500,563301.25,743213.7,750.44,862.046
10000,556769.56,748588.94,745.99,865.1373
12500,543210.75,757834.8,736.58,870.3628
15000,550618.1,749599.3,741.76,865.6127
17500,531637.7,767290.1,728.46,875.6005
20000,542599.44,767340.6,736.16,875.7067
22500,517601.7,776356.5,718.26,880.7405
25000,515721.06,783093.56,717.26,884.3583
27500,556334.56,761485.25,745.68,872.3705
30000,534073.2,776953.06,730.37,880.9436
32500,518863.2,769446.1,719.42,876.7533
35000,514648.4,779199.7,716.21,882.3001
37500,579348.8,728287.44,761.13,853.3824
40000,539242.4,790046.44,734.18,888.7542
42500,538061.5,793328.0,733.42,890.611
45000,542747.06,781260.8,736.64,883.8254
47500,537554.94,789570.3,733.03,888.4749
50000,551871.25,755130.7,742.74,868.9548
52500,580744.44,754063.2,762.02,868.331
55000,546137.9,763074.5,738.88,873.4451
57500,554118.2,750758.06,744.35,866.4138
60000,542073.25,780782.56,736.16,883.4099
62500,553291.9,753018.8,743.76,867.6509
65000,588426.06,748715.6,767.08,865.2655
67500,561000.7,767711.44,748.96,876.1509
