iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055309.1,1234893.8,1027.28,1111.2513
2500,586561.8,735579.75,765.87,857.6544
5000,580017.75,741934.6,761.58,861.3469
7500,570688.06,750250.1,755.43,866.1628
10000,569178.4,761437.5,754.43,872.6008
12500,557761.0,778052.1,746.81,882.0647
15000,557266.0,800720.7,746.45,894.8109
17500,528281.7,799843.75,726.75,894.2109
20000,560191.4,780645.25,748.44,883.4359
22500,589598.2,735554.4,767.84,857.6244
25000,569850.6,741669.6,754.85,861.1561
27500,579836.4,737262.75,761.44,858.6113
30000,569934.44,752205.7,754.87,867.2777
32500,584180.7,728313.56,764.29,853.3837
35000,569016.06,749314.0,754.29,865.4737
37500,563060.44,758755.06,750.31,870.9502
40000,563847.5,773773.8,750.8,879.387
42500,553207.1,780837.1,743.62,883.2688
45000,555420.5,775377.75,745.1,880.4292
47500,586955.94,750632.06,766.1,866.2799
50000,577076.44,768415.6,759.63,876.4149
52500,562724.25,785279.44,750.03,885.9179
55000,549052.44,798402.75,740.79,893.4662
57500,550889.44,775337.4,742.06,880.4992
60000,553172.56,802033.5,743.45,895.3954
62500,597599.75,797562.5,772.98,892.8941
65000,543683.75,795190.2,736.78,891.4321
67500,537526.06,801038.4,732.42,894.8384
