iteration,trainRMSE
7000,"[1017.7174137272538, 1010.1841158943282, 1009.6265726811405, 1008.0195590874271, 1006.6323137821665, 1005.9901042707769, 997.6324480077517, 1002.7134238748658, 1002.2414536232822, 1002.7481454557759]"
7500,"[1016.7677108769751, 1008.3042788316397, 1008.0616469515651, 1006.5054246086623, 1005.1272378801609, 1004.4865388204709, 996.1264677577368, 1001.207209355543, 1000.7364380309883, 1001.2414885273959]"
8000,"[1015.7832096827448, 1006.7337901217097, 1006.5070414663592, 1004.9524351202087, 1003.576396842713, 1002.9362416143729, 994.5735556303799, 999.6540174535459, 999.1844856053683, 999.6878394062637]"
8500,"[1014.6953094546255, 1005.10645043979, 1004.9044597711231, 1003.3526099122771, 1001.978900870485, 1001.339321029698, 992.9739564292425, 998.0541109758807, 997.5858682489134, 998.0874648627948]"
9000,"[1013.2013855526524, 1003.3676947030028, 1003.2476442731067, 1001.7062352332332, 1000.3360942924139, 999.6972761066157, 991.3291981060154, 996.4090187477057, 995.9421123166593, 996.4418929345989]"
9500,"[1012.076946403583, 1001.6637460480177, 1001.5538976066755, 1000.014078895962, 998.6463040726774, 998.0080860993944, 989.6372097902007, 994.7166622966904, 994.2511381753266, 994.7490392308068]"
10000,"[1010.4583523965106, 999.9167201970879, 999.815691568388, 998.2774454016915, 996.9121113607987, 996.2745149115916, 987.900789106753, 992.9798350987961, 992.5157423283542, 993.011703898768]"
10500,"[1007.4732983055655, 998.1190613256784, 998.0374390847196, 996.5008770809245, 995.1380678145883, 994.5011185384615, 986.1244955421697, 991.2030997344273, 990.7404844136424, 991.2344443409662]"
11000,"[1003.5778093001928, 996.2563657370583, 996.2076977294311, 994.673765165379, 993.3136721201312, 992.677406377338, 984.2978344228617, 989.3759530011184, 988.9148672090505, 989.406758984679]"
11500,"[995.7657158211086, 994.3209878188829, 994.3441736838275, 992.8183771213055, 991.4618589914244, 990.8263997534995, 982.4438708834981, 987.5214697232987, 987.0619503274816, 987.5517237423464]"
12000,"[992.6002171884767, 992.3929924318222, 992.4187446771906, 990.894865290186, 989.5411572916494, 988.9064178478682, 980.5208332829822, 985.5978577578703, 985.1399804869644, 985.6275410920819]"
12500,"[990.6286847280229, 990.4227242856318, 990.447955745205, 988.9260585125774, 987.5752553365957, 986.9412617224602, 978.5525795570644, 983.6289802558558, 983.172792756512, 983.6580693523539]"
13000,"[988.6164423403143, 988.4118823486939, 988.4365750204821, 986.9167252059963, 985.5689168487659, 984.935694050426, 976.5438827522116, 981.6196088488888, 981.1651633317623, 981.6480866655212]"
13500,"[986.5627470868453, 986.3597363479283, 986.3838825700564, 984.8661481040546, 983.5214279892356, 982.8890020325842, 974.4940318883632, 979.569029046195, 979.1163783026785, 979.5968820379817]"
14000,"[984.4666824644994, 984.265376252621, 984.2889561447978, 982.7734079676103, 981.4318734121949, 980.8002714949017, 972.4021145521613, 977.4763247292492, 977.0255229978652, 977.5035351405742]"
14500,"[982.3287372049999, 982.1292586691476, 982.1522506320689, 980.6389613794636, 979.3007116455095, 978.6699616440224, 970.2685940346757, 975.3419557295543, 974.8930601756317, 975.3685090173037]"
