iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,629461.7,626149.94,793.39,791.2963
1000,449462.47,435927.2,670.42,660.2438
2000,443963.94,439393.16,666.29,662.8457
3000,440321.47,443835.16,663.55,666.1766
4000,438762.9,444532.56,662.38,666.6986
5000,436652.06,443607.9,660.79,665.9965
6000,438420.7,441839.8,662.12,664.5993
7000,436704.75,445372.75,660.83,667.2484
