237.99998,1684.0001,130.0,1838.0,288.0
1684.0001,130.0,1838.0,288.0,1910.0
130.0,1838.0,288.0,1910.0,2405.0
1838.0,288.0,1910.0,2405.0,88.0
288.0,1910.0,2405.0,88.0,32.0
1910.0,2405.0,88.0,32.0,129.0
2405.0,88.0,32.0,129.0,6234.0005
88.0,32.0,129.0,6234.0005,6234.0005
32.0,129.0,6234.0005,6234.0005,132.0
129.0,6234.0005,6234.0005,132.0,70.0
6234.0005,6234.0005,132.0,70.0,259.0
6234.0005,132.0,70.0,259.0,178.0
132.0,70.0,259.0,178.0,173.0
70.0,259.0,178.0,173.0,6234.0005
259.0,178.0,173.0,6234.0005,138.0
178.0,173.0,6234.0005,138.0,1438.0
173.0,6234.0005,138.0,1438.0,1080.0
6234.0005,138.0,1438.0,1080.0,582.0
138.0,1438.0,1080.0,582.0,95.99999
1438.0,1080.0,582.0,95.99999,508.0
1080.0,582.0,95.99999,508.0,86.0
582.0,95.99999,508.0,86.0,189.0
95.99999,508.0,86.0,189.0,117.00001
508.0,86.0,189.0,117.00001,19.0
86.0,189.0,117.00001,19.0,17.0
189.0,117.00001,19.0,17.0,114.0
117.00001,19.0,17.0,114.0,1780.0
19.0,17.0,114.0,1780.0,97.99999
17.0,114.0,1780.0,97.99999,5756.0
114.0,1780.0,97.99999,5756.0,3464.0
1780.0,97.99999,5756.0,3464.0,601.0
97.99999,5756.0,3464.0,601.0,332.99997
5756.0,3464.0,601.0,332.99997,1662.9999
3464.0,601.0,332.99997,1662.9999,218.0
601.0,332.99997,1662.9999,218.0,746.0
332.99997,1662.9999,218.0,746.0,3028.0
1662.9999,218.0,746.0,3028.0,6234.0005
218.0,746.0,3028.0,6234.0005,2263.0
746.0,3028.0,6234.0005,2263.0,455.0
3028.0,6234.0005,2263.0,455.0,190.0
6234.0005,2263.0,455.0,190.0,241.0
2263.0,455.0,190.0,241.0,499.0
455.0,190.0,241.0,499.0,6234.0005
190.0,241.0,499.0,6234.0005,575.0
241.0,499.0,6234.0005,575.0,407.0
499.0,6234.0005,575.0,407.0,2673.0
6234.0005,575.0,407.0,2673.0,205.0
575.0,407.0,2673.0,205.0,838.0
407.0,2673.0,205.0,838.0,1671.9999
2673.0,205.0,838.0,1671.9999,4686.0
205.0,838.0,1671.9999,4686.0,1551.0
838.0,1671.9999,4686.0,1551.0,16.0
1671.9999,4686.0,1551.0,16.0,213.0
4686.0,1551.0,16.0,213.0,7.0
1551.0,16.0,213.0,7.0,1662.9999
16.0,213.0,7.0,1662.9999,435.0
213.0,7.0,1662.9999,435.0,4412.0
7.0,1662.9999,435.0,4412.0,85.0
1662.9999,435.0,4412.0,85.0,172.0
435.0,4412.0,85.0,172.0,4367.0
4412.0,85.0,172.0,4367.0,6234.0005
85.0,172.0,4367.0,6234.0005,159.0
172.0,4367.0,6234.0005,159.0,182.0
4367.0,6234.0005,159.0,182.0,48.999996
6234.0005,159.0,182.0,48.999996,119.0
159.0,182.0,48.999996,119.0,301.99997
182.0,48.999996,119.0,301.99997,259.0
48.999996,119.0,301.99997,259.0,125.00001
119.0,301.99997,259.0,125.00001,6234.0005
301.99997,259.0,125.00001,6234.0005,90.0
259.0,125.00001,6234.0005,90.0,2951.0
125.00001,6234.0005,90.0,2951.0,125.00001
6234.0005,90.0,2951.0,125.00001,259.0
90.0,2951.0,125.00001,259.0,118.0
2951.0,125.00001,259.0,118.0,66.0
125.00001,259.0,118.0,66.0,56.0
259.0,118.0,66.0,56.0,130.0
118.0,66.0,56.0,130.0,47.0
66.0,56.0,130.0,47.0,124.0
56.0,130.0,47.0,124.0,78.0
130.0,47.0,124.0,78.0,61.0
47.0,124.0,78.0,61.0,138.0
124.0,78.0,61.0,138.0,999.99994
78.0,61.0,138.0,999.99994,147.0
61.0,138.0,999.99994,147.0,72.99999
138.0,999.99994,147.0,72.99999,82.0
999.99994,147.0,72.99999,82.0,6234.0005
147.0,72.99999,82.0,6234.0005,50.999996
72.99999,82.0,6234.0005,50.999996,646.0
82.0,6234.0005,50.999996,646.0,37.0
6234.0005,50.999996,646.0,37.0,140.0
50.999996,646.0,37.0,140.0,6234.0005
646.0,37.0,140.0,6234.0005,82.0
37.0,140.0,6234.0005,82.0,102.00001
140.0,6234.0005,82.0,102.00001,281.0
6234.0005,82.0,102.00001,281.0,35.0
82.0,102.00001,281.0,35.0,3245.9998
102.00001,281.0,35.0,3245.9998,355.99997
281.0,35.0,3245.9998,355.99997,139.0
35.0,3245.9998,355.99997,139.0,34.0
3245.9998,355.99997,139.0,34.0,581.0
355.99997,139.0,34.0,581.0,118.0
139.0,34.0,581.0,118.0,86.0
34.0,581.0,118.0,86.0,67.0
581.0,118.0,86.0,67.0,283.0
118.0,86.0,67.0,283.0,44.000004
86.0,67.0,283.0,44.000004,203.0
67.0,283.0,44.000004,203.0,184.0
283.0,44.000004,203.0,184.0,4546.0
44.000004,203.0,184.0,4546.0,120.00001
203.0,184.0,4546.0,120.00001,61.999996
184.0,4546.0,120.00001,61.999996,2159.0
4546.0,120.00001,61.999996,2159.0,88.99999
120.00001,61.999996,2159.0,88.99999,50.0
