iteration,trainRMSE
0,"[285.2409606612455, 285.42483887280656, 285.3858116306857, 285.4121013366679, 285.4265730186168]"
1000,"[259.8568159848385, 260.2648983055329, 259.21432418477417, 259.3727977337265, 259.99699434364015]"
2000,"[258.11132151180806, 257.31217339561573, 255.93099362951222, 255.79845743259844, 257.3501097158062]"
3000,"[257.11385999469616, 257.0885709200781, 255.20238811373804, 253.63536002197276, 255.9452709165031]"
4000,"[256.6826127645101, 254.60092198205533, 252.7508345546183, 250.96316527005942, 253.11187845819748]"
5000,"[256.0802923108214, 254.81819620593728, 254.51648827987782, 252.28126053921198, 255.34019423420742]"
