iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,829327.6,650708.0,910.67,806.6246
2500,549629.44,428513.47,741.37,654.581
5000,543323.44,430444.75,737.09,656.0675
7500,533245.2,428189.28,730.2,654.3538
10000,502096.0,433912.0,708.31,658.6778
12500,475807.7,462908.53,689.17,680.2169
15000,464528.88,463428.12,680.84,680.418
17500,445893.12,492059.6,666.68,701.1352
20000,448552.03,512309.25,668.7,715.2068
22500,456246.03,591527.4,674.61,766.0499
25000,447547.75,537076.8,668.07,731.0869
27500,425986.0,545119.75,650.84,736.7242
30000,470760.2,520722.12,685.72,720.9694
32500,435173.1,534538.25,658.27,730.6217
35000,416149.88,561099.9,642.54,747.7725
37500,406618.78,569553.3,634.4,752.8646
40000,408408.44,567760.44,635.97,752.144
42500,401659.44,633138.56,630.54,792.1047
45000,405666.7,601294.3,633.43,774.5088
47500,402476.22,619165.2,630.76,785.0294
50000,395357.8,617778.0,624.42,784.4023
52500,415821.34,567730.56,641.07,752.055
55000,418388.25,579023.6,643.16,758.798
57500,397578.16,578612.6,626.63,758.241
60000,397457.12,637008.2,627.64,791.0907
62500,390554.06,605695.94,621.34,774.4325
65000,391186.22,655670.1,620.3,804.5431
67500,382997.38,676028.25,614.14,814.7743
70000,446586.28,598295.2,666.64,770.8419
72500,386688.22,617658.4,616.1,781.8019
75000,388522.53,648463.56,618.03,799.754
77500,388093.06,651492.9,617.39,799.1988
80000,401126.56,571947.3,630.03,755.498
82500,400842.3,544151.2,629.2,736.5849
85000,449760.94,567736.25,669.35,750.6208
87500,412573.22,577119.75,637.58,756.4229
90000,560688.94,554933.7,748.24,743.7688
92500,397608.62,537477.75,625.26,732.4012
95000,521483.8,472732.38,721.91,687.3193
97500,459871.78,599737.7,677.95,772.0499
