iteration,trainRMSE
310,"[2612.789457448545, 2613.074032921991, 2612.86928842149, 2612.507858871941, 2612.31193799812, 2611.6795663783896, 2611.9329233501476, 2616.873109372187, 2616.550985035929, 2616.9854897794066]"
320,"[2611.6697848575523, 2611.9793632225337, 2611.568259353186, 2611.073189038588, 2610.631913324022, 2609.9615188240973, 2609.864004419848, 2614.825593749862, 2614.7096633387177, 2614.680388237068]"
330,"[2610.196764999428, 2610.6590098977877, 2609.852547299806, 2609.654300066984, 2609.3115779971695, 2608.7782267711254, 2608.7500100104994, 2613.807312753429, 2613.5626749657126, 2613.8090248921358]"
340,"[2609.128392401552, 2609.769602278244, 2608.8283742827407, 2608.752595418648, 2608.077167701911, 2607.985063253646, 2607.625090545786, 2613.3591608896127, 2612.6198173793327, 2612.6918124148706]"
350,"[2608.261366558079, 2609.143087870123, 2608.191761115955, 2608.316618626851, 2608.0238680287744, 2607.2931795552654, 2607.209189593102, 2613.250459268791, 2612.891207047842, 2613.383460455377]"
360,"[2607.9248505099795, 2608.7057234706836, 2607.730629128576, 2608.042682257657, 2607.028407393385, 2606.919670797976, 2606.3444536771076, 2612.2656640553887, 2611.6406960172503, 2611.4655792878157]"
370,"[2608.100538190524, 2609.223595258099, 2608.127358322067, 2607.9860426871674, 2607.5727466356484, 2607.1841708197358, 2607.2508291489817, 2612.7970935751146, 2612.3221955794993, 2612.095848555242]"
380,"[2607.4238022865243, 2608.6491287884214, 2607.587002916889, 2607.3393211988164, 2606.9217761448526, 2606.5682300212206, 2606.7399487359903, 2612.1353231680027, 2611.655569555773, 2611.4232359919283]"
390,"[2606.788679819302, 2608.069574120121, 2606.7048194983277, 2606.6641858962266, 2605.9363306764394, 2605.693156734762, 2605.8993687308657, 2611.4334347573713, 2610.7754460334622, 2610.6348219217343]"
400,"[2605.8667274946524, 2607.3491651951226, 2605.8534573891957, 2605.5561395166924, 2605.054335842821, 2604.690666849109, 2605.0017443662246, 2610.46476734789, 2609.6809247047213, 2609.6325472596113]"
410,"[2605.56369870842, 2607.028412281599, 2605.417450477759, 2605.118853552405, 2604.833530536478, 2604.392970407027, 2604.73107090905, 2610.1261372191916, 2609.218469734363, 2609.53868561905]"
420,"[2604.8876837066855, 2606.6675684137767, 2605.0759108586853, 2604.6600360329953, 2604.41608155003, 2603.8113569668926, 2604.34696393228, 2609.1737717492456, 2608.7032232379165, 2608.7396846217935]"
430,"[2604.111045985519, 2606.6346295044846, 2604.530011602468, 2604.083548629437, 2603.7263097223604, 2603.2431332218166, 2603.371474558253, 2608.6301361753503, 2608.1287641873882, 2608.2373625777736]"
440,"[2604.160288088898, 2605.9011443707172, 2604.1747174834495, 2603.691225287352, 2603.4114243195486, 2602.9570484744913, 2603.2009264347275, 2608.4119758020233, 2608.018289722971, 2607.8166826351317]"
450,"[2604.038221693143, 2605.198381677068, 2603.3022735279087, 2603.205866244847, 2602.6881666318127, 2602.203881359596, 2602.2113176915323, 2608.190623145619, 2607.2351839299777, 2607.365080877997]"
460,"[2603.6628656553594, 2604.3680876398494, 2602.4803988341873, 2601.9210859615723, 2601.6041702407906, 2601.2544610043096, 2601.2093754190555, 2606.7160401961587, 2606.25106960054, 2606.1356277659397]"
470,"[2602.7958869883832, 2603.134842507121, 2600.537012812925, 2600.4975675062424, 2599.4230626974186, 2598.8906752421817, 2598.603925219089, 2604.9817609048177, 2604.3012863691856, 2603.8833973462174]"
480,"[2601.690970990588, 2602.1672435654673, 2599.5751920142034, 2599.3434346369154, 2598.382814006493, 2597.8809211667226, 2597.8531494470767, 2603.8834720506434, 2603.5554235635177, 2603.067531522095]"
490,"[2601.7651822339485, 2600.4835730243003, 2597.4765849660484, 2597.3379334249566, 2596.4285655124, 2595.9918348626284, 2595.8449373840144, 2603.2169549800624, 2602.2360082820373, 2601.732266529784]"
500,"[2600.8817700651266, 2598.718286037981, 2595.182909742419, 2594.7630898595144, 2593.8118214923734, 2593.796978305911, 2593.844759152726, 2600.105326883692, 2599.7710434462056, 2599.3920773027216]"
510,"[2599.285925587136, 2599.215379718753, 2595.369338311771, 2594.840102862592, 2593.6953192181254, 2593.6157675182612, 2592.857152747633, 2600.2629995981742, 2599.5746732438392, 2599.0675609067257]"
520,"[2599.8915882116203, 2596.72705923453, 2593.0246057635795, 2592.2389762251237, 2590.8416916168917, 2590.59236291136, 2590.122295666854, 2597.214319765612, 2596.784029025676, 2595.8626993234534]"
530,"[2598.9059113362878, 2595.06212296031, 2591.778508933426, 2591.008772518701, 2588.6188797812765, 2588.994341149236, 2587.9680653770047, 2596.099677277237, 2594.8988300087367, 2594.205861016284]"
540,"[2597.924547547903, 2595.104124438496, 2590.7902922434228, 2589.6661904631524, 2587.450863981863, 2589.5336271916603, 2587.2702420560404, 2593.749711878559, 2594.618263425432, 2593.020181654772]"
550,"[2597.8460641851384, 2594.7790737287323, 2590.8988065293065, 2590.1180952448462, 2587.660543140243, 2589.029524273317, 2586.532926444796, 2597.989986606845, 2594.22129698362, 2594.129310441979]"
560,"[2597.3450419293254, 2594.546203356981, 2589.602780144887, 2589.3834412976003, 2587.3117158456034, 2587.1766973725003, 2585.8789202271596, 2594.3209047550167, 2591.5987432068127, 2592.5452945475336]"
570,"[2596.674403306003, 2594.814305111255, 2590.3742070619232, 2588.906959885954, 2586.1994137583206, 2586.174809280246, 2584.832055580462, 2592.328748531286, 2591.1478514098035, 2590.7891165136657]"
580,"[2597.128097671045, 2593.161950784742, 2589.8459570512455, 2589.24305910313, 2586.6549625731755, 2587.5980836923, 2587.0072605094447, 2592.6397850314147, 2591.82123201041, 2592.7793705904996]"
590,"[2598.7840728749425, 2593.3705924790115, 2587.5282971090674, 2587.301486324211, 2584.017479863032, 2586.1863108467833, 2584.500368925077, 2591.840977925681, 2589.8142228984984, 2589.4633840537463]"
600,"[2596.8867172658815, 2592.356221828934, 2587.6702310280166, 2585.975420661884, 2583.935707415292, 2584.2313640008156, 2583.7521383162957, 2589.367772187111, 2588.4985513553174, 2588.0454816700276]"
610,"[2596.1175249553335, 2591.6062602966863, 2585.5408010556253, 2584.674841744666, 2584.304266463749, 2584.8795129274617, 2584.5125216470806, 2589.1056311887855, 2588.480754837876, 2587.477881439325]"
620,"[2597.189235859664, 2596.327009860398, 2588.794506630661, 2591.2933779079117, 2586.986325790342, 2584.6357119543204, 2586.24204298986, 2589.9819001323613, 2590.353949008461, 2589.5492752746077]"
630,"[2595.632202178598, 2592.0910815955644, 2586.7895456172228, 2585.49411330071, 2583.212681905378, 2582.609564236408, 2582.710308567639, 2588.1014314068284, 2587.3249506878706, 2587.5644123839797]"
640,"[2597.5954176287414, 2591.591765216728, 2585.0828048394415, 2584.257751517476, 2580.9005783132193, 2581.0174271434207, 2582.832458983089, 2587.6972506603684, 2585.9095262638284, 2587.1771701743987]"
650,"[2595.849948541049, 2590.532438557389, 2584.296976962535, 2584.372504557628, 2581.236085093289, 2579.373613449433, 2582.5472929105163, 2588.2012788633624, 2585.758230727079, 2587.2700339451435]"
660,"[2594.411192630167, 2589.53357203505, 2584.0882956720234, 2583.0396734097485, 2580.360615821113, 2579.71150146414, 2581.483166091938, 2586.990255163472, 2585.7817782572574, 2585.705632185531]"
670,"[2596.001313778767, 2592.1506032415714, 2588.0429490287693, 2582.773559089854, 2578.9203681952645, 2586.1384748095984, 2586.526832034707, 2587.7647547493457, 2587.8687813831484, 2585.2850602508574]"
680,"[2592.512321847201, 2587.6776590747463, 2580.6310295462245, 2580.4120042585478, 2578.7409531785693, 2581.4104685928187, 2580.7603353348068, 2585.0119646088324, 2587.9903146971596, 2585.7213323185597]"
690,"[2593.252419706132, 2587.867380620508, 2579.811374989652, 2580.281617667322, 2578.1040077364464, 2578.260805582738, 2582.6314336037303, 2584.5119748193224, 2585.7607471561314, 2585.152870651051]"
700,"[2592.276154639036, 2588.6849595836616, 2581.0944988014585, 2581.2480642297796, 2579.1764902709156, 2579.7303488120356, 2578.6788367366535, 2584.3316294356728, 2583.738905246101, 2584.2488312182504]"
710,"[2592.579658045624, 2589.3805893156546, 2582.060615026643, 2581.9634012348497, 2580.557217537129, 2579.8160838540284, 2579.024335974437, 2583.9579944944335, 2583.1729457781084, 2583.778776100649]"
720,"[2594.9991895856137, 2586.8762281668805, 2579.5364895146695, 2581.2536552722186, 2576.3724762688753, 2575.8751710670954, 2580.9742078607524, 2587.458430721753, 2585.1203839622835, 2584.029388334123]"
730,"[2594.734669560062, 2588.933974790168, 2580.4646904179167, 2580.0788569676415, 2577.343483584281, 2577.387989771266, 2580.4412981929718, 2582.421949212231, 2581.1689905693256, 2582.811088509269]"
740,"[2593.6700274523328, 2586.963715489091, 2578.1284373563435, 2577.908568974201, 2577.6820841862423, 2575.2623885864305, 2578.211411421763, 2583.22583227891, 2584.311044572569, 2584.502353595851]"
750,"[2594.2608195273488, 2590.5390003660223, 2583.7407695987717, 2585.738417331116, 2581.624900439986, 2578.0608795196054, 2583.10626999151, 2587.6667597384303, 2588.3278420702018, 2584.856042434978]"
760,"[2594.326741137504, 2585.862391488321, 2578.0373788792485, 2576.198682115757, 2574.268915188763, 2574.153529025924, 2578.916894708306, 2583.85516411755, 2581.0639768792435, 2582.1880306116504]"
770,"[2594.056909911637, 2586.327263673932, 2575.8286202057743, 2574.4743683544903, 2572.8036232011937, 2573.7170539234276, 2577.5696946797248, 2583.7970069099883, 2581.9012877415307, 2584.163152799151]"
780,"[2595.888801801257, 2585.169064121261, 2577.217975252247, 2575.1529725894015, 2574.783035261263, 2573.3459079713357, 2581.8313601149353, 2580.6263855887532, 2578.6219772859595, 2581.597595668108]"
790,"[2593.5788302109745, 2589.4963433281177, 2586.5488378360137, 2582.057631982724, 2581.7418056553483, 2582.255854018641, 2586.908830769915, 2586.4659628306385, 2588.9674267511487, 2589.4673768910966]"
800,"[2591.4590019364314, 2586.7877721384207, 2574.6841858940447, 2574.7941570829826, 2574.141858767364, 2573.263546736292, 2576.1449316382514, 2579.5776490580747, 2582.4834919201176, 2581.229888108541]"
810,"[2594.181405254071, 2584.7817494581664, 2575.5385088870125, 2575.4859765513197, 2577.04499298707, 2579.4233363737117, 2583.636085568393, 2584.682896738433, 2587.314655118016, 2586.849782423846]"
820,"[2593.0015712011027, 2585.156539439077, 2574.6535455691965, 2572.6378322131177, 2571.897705762738, 2575.1852212342787, 2576.986688802881, 2579.85077433398, 2578.6347280397, 2580.1252440119306]"
830,"[2593.810496938899, 2584.915544400531, 2575.352661186949, 2575.160959237765, 2574.787104390823, 2573.932496381913, 2577.928136291273, 2579.117936817476, 2578.403195205112, 2581.760597215815]"
840,"[2592.3329038314982, 2582.5056071141253, 2578.8714363921986, 2575.2161879908804, 2582.462221216512, 2583.487590067265, 2584.0570228405472, 2588.3828216364927, 2587.478058829874, 2585.5256641819897]"
850,"[2592.586087202874, 2583.7078917512213, 2573.7960443343827, 2573.114396537947, 2572.9086965127212, 2573.1230763339395, 2577.2580782851333, 2580.20113450141, 2582.780795770398, 2579.2973140550025]"
860,"[2594.215105044098, 2588.5965496323906, 2580.180234069987, 2575.6191699973515, 2572.7681138620665, 2572.897598883025, 2584.847713010543, 2578.8291328518253, 2579.9684142417236, 2580.6207817015465]"
870,"[2593.3544215095103, 2591.8037382259267, 2584.8098307717605, 2578.347381375507, 2573.1123829797657, 2574.567198259202, 2580.6577585109153, 2591.1615100189706, 2587.2374330256016, 2592.514554204241]"
880,"[2596.160665812002, 2584.5615692120077, 2575.8456502645995, 2575.830937494839, 2574.542344856567, 2572.9513157271463, 2576.303165089892, 2580.218187624368, 2579.838992853647, 2578.6724622698107]"
890,"[2593.1778638535093, 2586.1215882935658, 2576.1738059978834, 2575.0794065071564, 2572.2651304833707, 2578.5523047334286, 2573.364910689557, 2580.9693810961944, 2581.123456770881, 2576.3467165861184]"
900,"[2594.0517231812614, 2583.465152413516, 2573.567150538769, 2572.0495827535983, 2571.8426784914436, 2570.5975104285903, 2576.116305411146, 2577.984600950695, 2576.528717013432, 2577.593506479281]"
910,"[2592.7102425335515, 2585.043600397608, 2573.996772551313, 2571.998612782598, 2572.0063916440786, 2572.0492391306097, 2575.3111142753305, 2580.9635555767027, 2578.015163626701, 2577.4752462689894]"
920,"[2591.9996096111518, 2582.3745892958, 2571.5001061593002, 2568.886093451213, 2571.717142920819, 2578.597777552898, 2582.458216258544, 2580.288376686665, 2579.7159590541664, 2577.1852235839833]"
930,"[2590.8818065909936, 2583.1699130422994, 2573.941946134851, 2572.624993572619, 2571.9826569785646, 2571.51205730931, 2574.7579701833674, 2578.156333006671, 2579.1076418099256, 2578.8012521579226]"
940,"[2590.270543773102, 2581.933028529132, 2572.697861532865, 2570.431547786992, 2570.9485828874813, 2569.4557131857027, 2571.8424239984874, 2579.516988102183, 2577.4958690881567, 2576.478540518433]"
950,"[2590.0559436053354, 2582.305302676818, 2572.2111902397637, 2569.055328519703, 2570.033792071218, 2569.64459556044, 2572.0541009739677, 2580.901858353645, 2576.227785739137, 2577.285093229201]"
960,"[2590.2033224661673, 2581.591873411434, 2572.075516097532, 2569.365526345518, 2569.656405447072, 2567.5987229910284, 2571.298216811675, 2578.4754669702997, 2576.3995923709863, 2576.174043467705]"
970,"[2591.1508830564844, 2585.359171922819, 2573.643157153913, 2573.307031862545, 2572.9828341004663, 2569.939318385075, 2572.552128445968, 2579.0083404916795, 2577.402156185627, 2575.8752729307157]"
980,"[2592.656412219315, 2579.970856527027, 2570.684965418572, 2569.618349222119, 2569.215317034602, 2569.511963349323, 2572.8379465762737, 2576.0938944380955, 2575.3390618446347, 2575.6056360520815]"
990,"[2593.327866956965, 2584.6641910729936, 2582.2424811421233, 2573.2332331783837, 2580.1476677529176, 2579.029587119259, 2581.2034734367166, 2585.287798752304, 2580.5050590868946, 2585.7328445372405]"
