iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055281.8,1234840.4,1027.27,1111.2273
10000,560943.44,753317.4,748.94,867.9285
20000,529839.6,779041.4,727.84,882.5823
30000,525447.75,789973.4,724.8,888.7434
40000,540695.06,756049.25,735.28,869.4323
50000,551176.56,752278.1,742.31,867.1985
60000,544665.9,778549.8,737.93,882.3037
70000,563994.25,761031.1,750.85,872.2926
80000,578075.2,761517.06,760.28,872.5547
90000,563768.56,777158.6,750.78,881.4714
100000,566465.0,776462.75,752.52,881.0161
110000,562646.44,753003.7,750.03,867.6983
120000,588800.2,737212.56,767.31,858.5602
130000,578131.06,767911.2,760.28,876.1308
140000,589696.7,755692.9,767.84,869.243
150000,599792.44,754361.25,774.42,868.4974
160000,591198.1,757223.0,768.85,870.1065
170000,589138.75,756347.25,767.53,869.5275
180000,587760.0,774054.1,766.59,879.6655
190000,588557.7,745535.1,767.13,863.4146
200000,589354.3,759644.0,767.66,871.4659
210000,596360.6,744666.56,772.19,862.8722
220000,600879.5,752295.56,775.14,867.2701
230000,592364.25,742954.7,769.62,861.845
240000,589379.9,734807.5,767.67,857.0997
250000,597306.6,737397.4,772.81,858.6851
260000,586913.9,749226.2,766.06,865.487
270000,587699.25,730435.0,766.57,854.5786
280000,586083.25,739679.1,765.51,859.9652
290000,585674.7,742133.94,765.24,861.4074
300000,584943.5,760230.2,764.74,871.7562
310000,586377.6,754466.44,765.68,868.3475
320000,589456.7,761570.5,767.67,872.6146
330000,591241.2,788750.7,768.81,887.5686
340000,593100.06,750275.94,770.02,866.0898
350000,586061.5,753052.6,765.44,867.5185
360000,575985.94,751910.56,758.82,866.9434
370000,581346.5,755911.3,762.31,869.2375
380000,591252.2,732527.2,768.81,855.7721
390000,581929.44,739934.06,762.73,860.0415
400000,580757.8,740816.25,761.95,860.5563
410000,581373.94,744687.75,762.36,862.7832
420000,589536.4,783497.0,767.7,884.8637
430000,595200.9,851902.06,771.39,921.7216
440000,586334.94,789389.9,765.6,887.8783
450000,584358.6,798531.8,764.31,892.7668
460000,594817.25,926666.2,771.15,959.5437
470000,587990.44,945723.44,766.71,968.8834
480000,586817.2,966279.06,765.92,978.6584
490000,585762.75,972933.06,765.24,980.6681
