iteration,trainRMSE
0,"[1024.153346440573, 1024.181314546067, 1029.149887611932, 1029.1621248591503, 1029.6829666562128]"
10000,"[749.5642595360049, 739.2680744152456, 751.5453899105295, 752.3852484451211, 751.9548542322217]"
20000,"[742.7328877607528, 719.2110430084135, 725.4518746848692, 732.1126396863604, 719.7063981676765]"
30000,"[740.1615429928074, 725.1727628476865, 720.3659459534908, 729.6457506409735, 708.6432325686125]"
40000,"[733.3196356749985, 725.4255332618926, 733.737096429294, 744.8183990788207, 739.1218413420148]"
50000,"[755.7938362015389, 754.3840355461874, 726.4067751362749, 741.5358409552163, 733.4495678001614]"
60000,"[749.8910419105064, 747.4848476733525, 721.1895126413526, 736.1290946581148, 734.9604033819759]"
70000,"[765.6906931521517, 754.5714957801197, 745.869391822666, 761.6399849749596, 726.4960045515002]"
80000,"[764.5826665809926, 761.1133894358233, 753.0595712267276, 767.6787653757755, 754.9614999952511]"
90000,"[753.9661478920776, 759.1351373136084, 749.5600112053057, 757.0224251619724, 734.2056933139729]"
100000,"[755.8940815911309, 747.004859372264, 759.0549658624103, 768.2965134652869, 732.3742493286865]"
110000,"[755.9416222508743, 750.3778828562012, 743.0206680954793, 761.7858026940625, 739.043906956124]"
120000,"[768.6871379427602, 771.8158258599856, 761.9742131336516, 769.4812064482807, 764.5690767465416]"
130000,"[769.9428966647539, 759.5885919010765, 766.858839024776, 758.6700063953855, 746.353405421437]"
140000,"[768.7128240759015, 756.6155721339494, 775.1895773974546, 779.572155284517, 759.1270891639889]"
150000,"[768.4612426028864, 768.1071932585189, 775.7912604326182, 783.2807268606651, 776.4586891473508]"
160000,"[768.644048792897, 769.3334301917247, 771.8999135190417, 773.8933526585041, 760.4991127485764]"
170000,"[769.2172199007559, 767.8685155978958, 764.9940491633092, 765.7456969487918, 769.8027444835989]"
180000,"[765.3252511195002, 779.274225856294, 756.7037676498105, 763.8212297885277, 767.8399157710998]"
190000,"[767.1730986419235, 776.7587651971346, 759.0191636051455, 764.9684839624077, 767.708570720291]"
200000,"[768.3506569638482, 775.0143224010509, 765.2421380064475, 764.0673405433017, 765.6036651762936]"
210000,"[771.4120854149243, 775.2987723768613, 762.3849767998527, 781.1629951486215, 770.7061684027242]"
220000,"[774.2395038057772, 778.2443512008552, 777.2691888432843, 771.7281999014384, 774.2010617334627]"
230000,"[771.8744460331908, 773.0104867545988, 765.2068955962064, 767.5429843545035, 770.4641216568423]"
240000,"[770.5267617891884, 763.0908591854173, 761.9633436470835, 767.5730169317915, 775.1913372284441]"
250000,"[770.2666724084514, 767.1004336857427, 767.0708471204656, 781.4323332225448, 778.1690216783943]"
260000,"[769.9825684746035, 770.7299123237649, 759.4424413251006, 768.5044830596463, 761.6394757888299]"
270000,"[768.331285576139, 771.03820223679, 759.4877385986691, 769.6579017803516, 764.3440575300523]"
280000,"[768.817617118385, 768.8097757539663, 757.866870327635, 770.0201619047749, 762.0218228517333]"
290000,"[768.4133573044378, 768.1702977281368, 757.8719616084073, 768.7458650433969, 762.9804224031076]"
300000,"[767.6267742960564, 764.8738027923672, 755.2313063702896, 773.8890414332019, 762.0629272668367]"
310000,"[767.8428463555599, 772.5758332782344, 760.4872750256797, 766.9608678239272, 760.5489113059436]"
320000,"[777.1030613653215, 769.5757068089453, 754.4625115025938, 771.6596664258574, 765.5241407929352]"
330000,"[776.9806270238523, 770.3950415146937, 753.0760842517933, 776.4823532244526, 767.1061549354455]"
340000,"[773.4585082134637, 771.1403231258913, 754.1886476508785, 776.9620986009834, 774.3520897991532]"
350000,"[767.7963602336783, 764.5973650743774, 753.8072751134807, 773.1687521794272, 767.8528697080546]"
360000,"[767.593869974924, 757.8054137114717, 749.1396122100672, 763.7754686714546, 755.7794244451026]"
370000,"[768.2761151090375, 759.7139805995156, 749.2284777670229, 774.8179494367619, 759.5361728036758]"
380000,"[768.3672433542511, 768.6998651882484, 756.4853074324586, 777.3039509588469, 773.1737613320603]"
390000,"[769.2608245501906, 766.7813378327425, 753.5000580831763, 763.3624938144088, 760.7228144546308]"
400000,"[768.7843500687267, 766.148015866086, 752.8932215654802, 763.4657637208165, 758.4602546027771]"
410000,"[769.295607170777, 766.0280769421413, 753.6642892375392, 761.4476104831757, 761.3412565031597]"
420000,"[773.1593767108778, 772.6575838765132, 760.6205201692582, 766.3171274035618, 765.7658208720837]"
430000,"[772.5316346897965, 777.4181885281981, 763.8514072635539, 776.2286707173376, 766.8992437700423]"
440000,"[773.4477713461961, 776.468542827055, 757.4873203277756, 765.3808931581665, 755.206374345209]"
450000,"[772.2693270693435, 775.9930155933039, 757.460891982697, 762.030285467953, 753.7927252347929]"
460000,"[769.127434447322, 776.5485644784864, 776.5034089666585, 767.7600407024668, 765.835412720306]"
470000,"[768.3723734216723, 776.6522451180388, 760.2708841997318, 763.6742980683078, 764.5563085643472]"
480000,"[767.7523092546036, 777.3100610354105, 762.3121185353941, 768.1465642800558, 754.0980793238264]"
490000,"[767.2857474309878, 777.4404986005595, 765.9341466686327, 760.011606173124, 755.5287944453636]"
