Incident Type,Creation Date,Response Time,Year,Week,Day
Law Enforcement-Suspicious Package,2014-04-29 00:00:00,47.0,2014,2014-17,119
Law Enforcement-Suspicious Package,2014-04-30 00:00:00,172.0,2014,2014-17,120
Law Enforcement-Suspicious Package,2014-05-05 00:00:00,34.0,2014,2014-18,125
Law Enforcement-Report of a Bomb Threat,2014-05-05 00:00:00,93.0,2014,2014-18,125
Law Enforcement-Suspicious Package,2014-05-09 00:00:00,33.0,2014,2014-18,129
Law Enforcement-Bomb Threat,2014-05-13 00:00:00,64.0,2014,2014-19,133
Law Enforcement-Suspicious Package,2014-05-14 00:00:00,67.0,2014,2014-19,134
Law Enforcement-Suspicious Package,2014-05-15 00:00:00,67.0,2014,2014-19,135
Law Enforcement-Suspicious Package,2014-05-18 00:00:00,4000.0,2014,2014-20,138
Law Enforcement-Other,2014-05-19 00:00:00,283.0,2014,2014-20,139
Law Enforcement-Suspicious Package,2014-05-19 00:00:00,3090.0,2014,2014-20,139
Law Enforcement-Suspicious Package,2014-05-20 00:00:00,57.0,2014,2014-20,140
Law Enforcement-Other,2014-05-21 00:00:00,4000.0,2014,2014-20,141
Law Enforcement-Suspicious Package,2014-05-25 00:00:00,31.0,2014,2014-21,145
Law Enforcement-Suspicious Package,2014-05-29 00:00:00,46.0,2014,2014-21,149
Law Enforcement-Suspicious Package,2014-05-30 00:00:00,26.0,2014,2014-21,150
Law Enforcement-Suspicious Package,2014-06-02 00:00:00,4000.0,2014,2014-22,153
Law Enforcement-Suspicious Package,2014-06-03 00:00:00,34.0,2014,2014-22,154
Law Enforcement-Suspicious Package,2014-06-05 00:00:00,74.0,2014,2014-22,156
Law Enforcement-Suspicious Package,2014-06-06 00:00:00,53.0,2014,2014-22,157
Law Enforcement-Suspicious Package,2014-06-09 00:00:00,39.0,2014,2014-23,160
Law Enforcement-Device,2014-06-13 00:00:00,83.0,2014,2014-23,164
Law Enforcement-Device,2014-06-16 00:00:00,61.0,2014,2014-24,167
Law Enforcement-Device,2014-06-17 00:00:00,166.0,2014,2014-24,168
Law Enforcement-Haz Mat,2014-06-20 00:00:00,88.0,2014,2014-24,171
Law Enforcement-Suspicious Package,2014-06-22 00:00:00,35.0,2014,2014-25,173
Law Enforcement-Suspicious Package,2014-06-23 00:00:00,84.0,2014,2014-25,174
Law Enforcement-Suspicious Package,2014-06-24 00:00:00,7.0,2014,2014-25,175
Law Enforcement-Haz Mat,2014-06-25 00:00:00,4000.0,2014,2014-25,176
Law Enforcement-Haz Mat,2014-06-25 13:43:32,191.0,2014,2014-25,176
Law Enforcement-Device,2014-06-30 00:00:00,61.0,2014,2014-26,181
Law Enforcement-Other,2014-06-30 00:00:00,3078.0,2014,2014-26,181
Law Enforcement-Suspicious Package,2014-07-01 00:00:00,789.0,2014,2014-26,182
Law Enforcement-Suspicious Package,2014-07-01 00:00:00,44.0,2014,2014-26,182
Law Enforcement-Suspicious Package,2014-07-03 00:00:00,119.0,2014,2014-26,184
Law Enforcement-Other,2014-07-22 00:00:00,4000.0,2014,2014-29,203
Law Enforcement-Suspicious Package,2014-07-24 00:00:00,35.0,2014,2014-29,205
Law Enforcement-Suspicious Package,2014-07-30 00:00:00,68.0,2014,2014-30,211
Law Enforcement-Suspicious Package,2014-08-01 00:00:00,4000.0,2014,2014-30,213
Law Enforcement-Suspicious Package,2014-08-05 00:00:00,270.0,2014,2014-31,217
Law Enforcement-Suspicious Package,2014-08-06 00:00:00,29.0,2014,2014-31,218
Law Enforcement-Suspicious Package,2014-08-07 00:00:00,34.0,2014,2014-31,219
Law Enforcement-Suspicious Package,2014-08-12 00:00:00,78.0,2014,2014-32,224
Law Enforcement-Suspicious Package,2014-08-13 00:00:00,174.0,2014,2014-32,225
Law Enforcement-Suspicious Package,2014-08-14 00:00:00,85.0,2014,2014-32,226
Law Enforcement-Suspicious Package,2014-08-16 00:00:00,74.0,2014,2014-32,228
Law Enforcement-Haz Mat,2014-08-21 00:00:00,4000.0,2014,2014-33,233
Law Enforcement-Suspicious Package,2014-08-26 00:00:00,4000.0,2014,2014-34,238
Law Enforcement-Other,2014-08-28 00:00:00,4000.0,2014,2014-34,240
Law Enforcement-Other,2014-08-29 00:00:00,4000.0,2014,2014-34,241
Law Enforcement-Suspicious Package,2014-09-01 00:00:00,23.0,2014,2014-35,244
Law Enforcement-Suspicious Package,2014-09-08 00:00:00,38.0,2014,2014-36,251
Law Enforcement-Suspicious Package,2014-09-11 00:00:00,74.0,2014,2014-36,254
Law Enforcement-Suspicious Package,2014-09-12 00:00:00,55.0,2014,2014-36,255
Law Enforcement-Suspicious Package,2014-09-20 00:00:00,9.0,2014,2014-37,263
Law Enforcement-Suspicious Package,2014-09-20 00:00:00,4000.0,2014,2014-37,263
Law Enforcement-Suspicious Package,2014-09-21 00:00:00,59.0,2014,2014-38,264
Law Enforcement-Suspicious Package,2014-09-25 00:00:00,46.0,2014,2014-38,268
Law Enforcement-Suspicious Package,2014-09-27 00:00:00,22.0,2014,2014-38,270
Law Enforcement-Suspicious Package,2014-09-29 00:00:00,30.0,2014,2014-39,272
Law Enforcement-Suspicious Package,2014-10-01 00:00:00,89.0,2014,2014-39,274
Law Enforcement-Suspicious Package,2014-10-03 00:00:00,61.0,2014,2014-39,276
Law Enforcement-Suspicious Package,2014-10-04 00:00:00,67.0,2014,2014-39,277
Law Enforcement-Suspicious Package,2014-10-08 00:00:00,4000.0,2014,2014-40,281
Law Enforcement-Suspicious Package,2014-10-12 00:00:00,43.0,2014,2014-41,285
Law Enforcement-Other,2014-10-13 00:00:00,868.0,2014,2014-41,286
Law Enforcement-Suspicious Package,2014-10-13 00:00:00,32.0,2014,2014-41,286
Law Enforcement-Suspicious Package,2014-10-14 00:00:00,4000.0,2014,2014-41,287
Law Enforcement-Suspicious Package,2014-10-14 00:00:00,4000.0,2014,2014-41,287
Law Enforcement-Suspicious Package,2014-10-17 00:00:00,77.0,2014,2014-41,290
Law Enforcement-Suspicious Package,2014-10-18 00:00:00,460.0,2014,2014-41,291
Law Enforcement-Suspicious Package,2014-10-21 00:00:00,92.0,2014,2014-42,294
Law Enforcement-Other,2014-10-23 00:00:00,4000.0,2014,2014-42,296
Law Enforcement-Suspicious Package,2014-10-26 00:00:00,86.0,2014,2014-43,299
Law Enforcement-Suspicious Package,2014-11-05 00:00:00,35.0,2014,2014-44,309
Law Enforcement-Suspicious Package,2014-11-06 00:00:00,69.0,2014,2014-44,310
Law Enforcement-Suspicious Package,2014-11-06 00:00:00,325.0,2014,2014-44,310
Law Enforcement-Explosion,2014-11-21 00:00:00,29.0,2014,2014-46,325
Law Enforcement-Device,2014-11-21 00:00:00,588.0,2014,2014-46,325
Law Enforcement-Suspicious Package,2014-11-28 00:00:00,4000.0,2014,2014-47,332
Law Enforcement-Suspicious Package,2014-12-02 00:00:00,70.0,2014,2014-48,336
Law Enforcement-Other,2014-12-03 00:00:00,4000.0,2014,2014-48,337
Law Enforcement-Suspicious Package,2014-12-10 00:00:00,110.0,2014,2014-49,344
Law Enforcement-Device,2014-12-12 00:00:00,53.0,2014,2014-49,346
Law Enforcement-Mobilization,2014-12-18 00:00:00,79.0,2014,2014-50,352
Law Enforcement-Mobilization,2014-12-20 00:00:00,596.0,2014,2014-50,354
Law Enforcement-Suspicious Package,2014-12-23 00:00:00,41.0,2014,2014-51,357
Law Enforcement-Suspicious Package,2014-12-23 00:00:00,73.0,2014,2014-51,357
Law Enforcement-Suspicious Package,2014-12-23 00:00:00,106.0,2014,2014-51,357
Law Enforcement-Suspicious Package,2014-12-26 00:00:00,22.0,2014,2014-51,360
Law Enforcement-Suspicious Package,2015-01-07 00:00:00,64.0,2015,2015-01,7
Law Enforcement-Suspicious Package,2015-01-22 00:00:00,34.0,2015,2015-03,22
Law Enforcement-Device,2015-01-24 00:00:00,71.0,2015,2015-03,24
Law Enforcement-Suspicious Package,2015-01-31 00:00:00,82.0,2015,2015-04,31
Law Enforcement-Suspicious Package,2015-02-04 00:00:00,142.0,2015,2015-05,35
Law Enforcement-Other,2015-02-05 00:00:00,47.0,2015,2015-05,36
Law Enforcement-Haz Mat,2015-02-09 00:00:00,17.0,2015,2015-06,40
Law Enforcement-Suspicious Package,2015-02-24 00:00:00,95.0,2015,2015-08,55
Law Enforcement-Device,2015-02-27 00:00:00,107.0,2015,2015-08,58
Law Enforcement-Suspicious Package,2015-03-02 00:00:00,53.0,2015,2015-09,61
Law Enforcement-Suspicious Package,2015-03-09 00:00:00,33.0,2015,2015-10,68
Law Enforcement-Suspicious Package,2015-03-11 00:00:00,67.0,2015,2015-10,70
Law Enforcement-Other,2015-03-24 00:00:00,136.0,2015,2015-12,83
Law Enforcement-Other,2015-03-26 00:00:00,53.0,2015,2015-12,85
Law Enforcement-Suspicious Package,2015-03-30 00:00:00,189.0,2015,2015-13,89
Law Enforcement-Other,2015-04-08 00:00:00,768.0,2015,2015-14,98
Law Enforcement-Suspicious Package,2015-04-08 00:00:00,29.0,2015,2015-14,98
Law Enforcement-Other,2015-04-09 00:00:00,4000.0,2015,2015-14,99
Law Enforcement-Suspicious Package,2015-04-20 00:00:00,4000.0,2015,2015-16,110
Law Enforcement-Haz Mat,2015-04-21 00:00:00,4000.0,2015,2015-16,111
Law Enforcement-Suspicious Package,2015-04-23 16:30:36,59.0,2015,2015-16,113
Law Enforcement-Suspicious Package,2015-04-24 00:00:00,146.0,2015,2015-16,114
Law Enforcement-Suspicious Package,2015-04-24 00:00:00,34.0,2015,2015-16,114
Law Enforcement-Device,2015-04-27 00:00:00,43.0,2015,2015-17,117
Law Enforcement-Device,2015-04-27 00:00:00,160.0,2015,2015-17,117
Law Enforcement-Civil Unrest,2015-04-27 00:00:00,223.0,2015,2015-17,117
Law Enforcement-Mobilization,2015-05-10 00:00:00,0.0,2015,2015-19,130
Law Enforcement-Other,2015-05-14 00:00:00,63.0,2015,2015-19,134
Law Enforcement-Suspicious Package,2015-05-19 00:00:00,50.0,2015,2015-20,139
Law Enforcement-Other,2015-05-19 00:00:00,42.0,2015,2015-20,139
Law Enforcement-Suspicious Package,2015-05-20 00:00:00,91.0,2015,2015-20,140
Law Enforcement-Other,2015-05-20 00:00:00,66.0,2015,2015-20,140
Law Enforcement-Suspicious Package,2015-05-21 00:00:00,19.0,2015,2015-20,141
Law Enforcement-Suspicious Package,2015-05-22 00:00:00,77.0,2015,2015-20,142
Law Enforcement-Suspicious Package,2015-05-25 00:00:00,67.0,2015,2015-21,145
Law Enforcement-Suspicious Package,2015-05-30 00:00:00,28.0,2015,2015-21,150
Law Enforcement-Suspicious Package,2015-06-07 00:00:00,115.0,2015,2015-23,158
Law Enforcement-Other,2015-06-10 00:00:00,93.0,2015,2015-23,161
Law Enforcement-Haz Mat,2015-06-11 00:00:00,113.0,2015,2015-23,162
Law Enforcement-Suspicious Package,2015-06-11 00:00:00,20.0,2015,2015-23,162
Law Enforcement-Device,2015-06-11 00:00:00,81.0,2015,2015-23,162
Law Enforcement-Other,2015-06-11 00:00:00,38.0,2015,2015-23,162
Law Enforcement-Suspicious Package,2015-06-12 00:00:00,54.0,2015,2015-23,163
Law Enforcement-Suspicious Package,2015-06-12 00:00:00,173.0,2015,2015-23,163
Law Enforcement-Suspicious Package,2015-06-17 00:00:00,65.0,2015,2015-24,168
Law Enforcement-Suspicious Package,2015-06-17 00:00:00,58.0,2015,2015-24,168
Law Enforcement-Suspicious Package,2015-06-17 00:00:00,22.0,2015,2015-24,168
Law Enforcement-Device,2015-06-19 00:00:00,123.0,2015,2015-24,170
Law Enforcement-Haz Mat,2015-06-19 00:00:00,224.0,2015,2015-24,170
Law Enforcement-Suspicious Package,2015-06-20 00:00:00,59.0,2015,2015-24,171
Law Enforcement-Other,2015-06-20 00:00:00,126.0,2015,2015-24,171
Law Enforcement-Suspicious Package,2015-06-21 00:00:00,65.0,2015,2015-25,172
Law Enforcement-Suspicious Package,2015-06-25 00:00:00,233.0,2015,2015-25,176
Law Enforcement-Other,2015-06-26 00:00:00,213.0,2015,2015-25,177
Law Enforcement-Suspicious Package,2015-06-27 00:00:00,85.0,2015,2015-25,178
Law Enforcement-Suspicious Package,2015-06-28 00:00:00,59.0,2015,2015-26,179
Law Enforcement-Device,2015-06-29 00:00:00,54.0,2015,2015-26,180
Law Enforcement-Other,2015-07-03 00:00:00,18.0,2015,2015-26,184
Law Enforcement-Other,2015-07-03 00:00:00,690.0,2015,2015-26,184
Law Enforcement-Suspicious Package,2015-07-03 00:00:00,72.0,2015,2015-26,184
Law Enforcement-Suspicious Package,2015-07-05 00:00:00,90.0,2015,2015-27,186
Law Enforcement-Explosion,2015-07-11 00:00:00,69.0,2015,2015-27,192
Law Enforcement-Device,2015-07-14 00:00:00,66.0,2015,2015-28,195
Law Enforcement-Device,2015-07-17 00:00:00,61.0,2015,2015-28,198
Law Enforcement-Suspicious Package,2015-07-23 00:00:00,37.0,2015,2015-29,204
Law Enforcement-Other,2015-07-26 00:00:00,14.0,2015,2015-30,207
Law Enforcement-Device,2015-07-29 00:00:00,49.0,2015,2015-30,210
Law Enforcement-Device,2015-08-06 00:00:00,37.0,2015,2015-31,218
Law Enforcement-Suspicious Package,2015-08-10 00:00:00,106.0,2015,2015-32,222
Law Enforcement-Suspicious Package,2015-08-17 00:00:00,4000.0,2015,2015-33,229
Law Enforcement-Suspicious Package,2015-08-18 00:00:00,48.0,2015,2015-33,230
Law Enforcement-Suspicious Package,2015-08-20 00:00:00,54.0,2015,2015-33,232
Law Enforcement-Suspicious Package,2015-08-26 00:00:00,79.0,2015,2015-34,238
Law Enforcement-Other,2015-08-29 00:00:00,16.0,2015,2015-34,241
Law Enforcement-Suspicious Package,2015-09-07 00:00:00,13.0,2015,2015-36,250
Law Enforcement-Suspicious Package,2015-09-12 00:00:00,340.0,2015,2015-36,255
Law Enforcement-Suspicious Package,2015-09-18 16:51:23,59.0,2015,2015-37,261
Law Enforcement-Suspicious Package,2015-09-20 00:00:00,61.0,2015,2015-38,263
Law Enforcement-Suspicious Package,2015-09-20 00:00:00,59.0,2015,2015-38,263
Law Enforcement-Suspicious Package,2015-09-22 00:00:00,40.0,2015,2015-38,265
Law Enforcement-Device,2015-09-23 00:00:00,62.0,2015,2015-38,266
Law Enforcement-Suspicious Package,2015-09-25 00:00:00,62.0,2015,2015-38,268
Law Enforcement-Suspicious Package,2015-09-26 00:00:00,27.0,2015,2015-38,269
Law Enforcement-Other,2015-09-30 00:00:00,17.0,2015,2015-39,273
Law Enforcement-Other,2015-10-02 00:00:00,46.0,2015,2015-39,275
Law Enforcement-Suspicious Package,2015-10-05 00:00:00,55.0,2015,2015-40,278
Law Enforcement-Suspicious Package,2015-10-06 00:00:00,49.0,2015,2015-40,279
Law Enforcement-Device,2015-10-06 00:00:00,65.0,2015,2015-40,279
Law Enforcement-Suspicious Package,2015-10-07 00:00:00,97.0,2015,2015-40,280
Law Enforcement-Other,2015-10-22 00:00:00,31.0,2015,2015-42,295
Law Enforcement-Suspicious Package,2015-11-03 00:00:00,49.0,2015,2015-44,307
Law Enforcement-Suspicious Package,2015-11-04 00:00:00,3.0,2015,2015-44,308
Law Enforcement-Suspicious Package,2015-11-05 00:00:00,4000.0,2015,2015-44,309
Law Enforcement-Suspicious Package,2015-11-05 00:00:00,48.0,2015,2015-44,309
Law Enforcement-Suspicious Package,2015-11-10 00:00:00,352.0,2015,2015-45,314
Law Enforcement-Suspicious Package,2015-11-16 00:00:00,54.0,2015,2015-46,320
Law Enforcement-Suspicious Package,2015-11-16 00:00:00,59.0,2015,2015-46,320
Law Enforcement-Suspicious Package,2015-11-17 00:00:00,1151.0,2015,2015-46,321
Law Enforcement-Other,2015-11-17 00:00:00,56.0,2015,2015-46,321
Law Enforcement-Suspicious Package,2015-11-19 00:00:00,63.0,2015,2015-46,323
Law Enforcement-Suspicious Package,2015-11-20 00:00:00,81.0,2015,2015-46,324
Law Enforcement-Other,2015-11-23 00:00:00,112.0,2015,2015-47,327
Law Enforcement-Suspicious Package,2015-11-25 00:00:00,71.0,2015,2015-47,329
Law Enforcement-Suspicious Package,2015-11-26 00:00:00,89.0,2015,2015-47,330
Law Enforcement-Suspicious Package,2015-11-30 00:00:00,16.0,2015,2015-48,334
Law Enforcement-Suspicious Package,2015-12-05 00:00:00,59.0,2015,2015-48,339
Law Enforcement-Suspicious Package,2015-12-07 00:00:00,19.0,2015,2015-49,341
Law Enforcement-Suspicious Package,2015-12-10 00:00:00,45.0,2015,2015-49,344
Law Enforcement-Suspicious Package,2015-12-14 00:00:00,98.0,2015,2015-50,348
Law Enforcement-Suspicious Package,2015-12-16 00:00:00,349.0,2015,2015-50,350
Law Enforcement-Suspicious Package,2015-12-22 00:00:00,128.0,2015,2015-51,356
Law Enforcement-Device,2015-12-24 00:00:00,145.0,2015,2015-51,358
Law Enforcement-Suspicious Package,2015-12-24 00:00:00,33.0,2015,2015-51,358
Law Enforcement-Suspicious Package,2015-12-30 00:00:00,4.0,2015,2015-52,364
Law Enforcement-Other,2016-01-08 00:00:00,277.0,2016,2016-01,8
Law Enforcement-Suspicious Package,2016-01-11 00:00:00,30.0,2016,2016-02,11
Law Enforcement-Other,2016-01-11 00:00:00,51.0,2016,2016-02,11
Law Enforcement-Other,2016-01-13 00:00:00,263.0,2016,2016-02,13
Law Enforcement-Other,2016-01-14 00:00:00,86.0,2016,2016-02,14
Law Enforcement-Suspicious Package,2016-01-26 00:00:00,39.0,2016,2016-04,26
Law Enforcement-Suspicious Package,2016-02-01 00:00:00,4000.0,2016,2016-05,32
Law Enforcement-Device,2016-02-03 00:00:00,94.0,2016,2016-05,34
Law Enforcement-Device,2016-02-03 00:00:00,34.0,2016,2016-05,34
Law Enforcement-Other,2016-02-04 00:00:00,233.0,2016,2016-05,35
Law Enforcement-Other,2016-02-09 00:00:00,45.0,2016,2016-06,40
Law Enforcement-Suspicious Package,2016-02-09 00:00:00,6.0,2016,2016-06,40
Law Enforcement-Other,2016-02-11 00:00:00,1182.0,2016,2016-06,42
Law Enforcement-Suspicious Package,2016-02-13 00:00:00,16.0,2016,2016-06,44
Law Enforcement-Suspicious Package,2016-02-16 00:00:00,26.0,2016,2016-07,47
Law Enforcement-Other,2016-02-20 00:00:00,104.0,2016,2016-07,51
Law Enforcement-Suspicious Package,2016-02-21 00:00:00,51.0,2016,2016-08,52
Law Enforcement-Suspicious Package,2016-02-24 00:00:00,62.0,2016,2016-08,55
Law Enforcement-Device,2016-02-25 00:00:00,92.0,2016,2016-08,56
Law Enforcement-Suspicious Package,2016-02-29 00:00:00,71.0,2016,2016-09,60
Law Enforcement-Other,2016-02-29 00:00:00,69.0,2016,2016-09,60
Law Enforcement-Suspicious Package,2016-03-01 00:00:00,45.0,2016,2016-09,61
Law Enforcement-Other,2016-03-02 00:00:00,28.0,2016,2016-09,62
Law Enforcement-Suspicious Package,2016-03-02 00:00:00,97.0,2016,2016-09,62
Law Enforcement-Suspicious Package,2016-03-05 00:00:00,616.0,2016,2016-09,65
Law Enforcement-Other,2016-03-06 00:00:00,181.0,2016,2016-10,66
Law Enforcement-Suspicious Package,2016-03-06 00:00:00,27.0,2016,2016-10,66
Law Enforcement-Suspicious Package,2016-03-08 00:00:00,102.0,2016,2016-10,68
Law Enforcement-Other,2016-03-08 00:00:00,72.0,2016,2016-10,68
Law Enforcement-Other,2016-03-15 00:00:00,56.0,2016,2016-11,75
Law Enforcement-Suspicious Package,2016-03-15 00:00:00,59.0,2016,2016-11,75
Law Enforcement-Device,2016-03-21 00:00:00,28.0,2016,2016-12,81
Law Enforcement-Suspicious Package,2016-03-22 00:00:00,55.0,2016,2016-12,82
Law Enforcement-Haz Mat,2016-03-22 00:00:00,89.0,2016,2016-12,82
Law Enforcement-Suspicious Package,2016-03-24 00:00:00,10.0,2016,2016-12,84
Law Enforcement-Suspicious Package,2016-03-25 00:00:00,64.0,2016,2016-12,85
Law Enforcement-Device,2016-03-28 00:00:00,75.0,2016,2016-13,88
Law Enforcement-Suspicious Package,2016-03-31 00:00:00,829.0,2016,2016-13,91
Law Enforcement-Device,2016-04-02 00:00:00,53.0,2016,2016-13,93
Law Enforcement-Haz Mat,2016-04-06 00:00:00,126.0,2016,2016-14,97
Law Enforcement-Haz Mat,2016-04-08 00:00:00,827.0,2016,2016-14,99
Law Enforcement-Suspicious Package,2016-04-15 00:00:00,50.0,2016,2016-15,106
Law Enforcement-Suspicious Package,2016-04-18 00:00:00,634.0,2016,2016-16,109
Law Enforcement-Suspicious Package,2016-04-20 00:00:00,75.0,2016,2016-16,111
Law Enforcement-Suspicious Package,2016-04-21 00:00:00,15.0,2016,2016-16,112
Law Enforcement-Other,2016-04-23 00:00:00,92.0,2016,2016-16,114
Law Enforcement-Haz Mat,2016-04-28 00:00:00,4000.0,2016,2016-17,119
Law Enforcement-Suspicious Package,2016-05-01 00:00:00,13.0,2016,2016-18,122
Law Enforcement-Suspicious Package,2016-05-07 00:00:00,17.0,2016,2016-18,128
Law Enforcement-Other,2016-05-14 00:00:00,26.0,2016,2016-19,135
Law Enforcement-Device,2016-05-15 00:00:00,45.0,2016,2016-20,136
Law Enforcement-Device,2016-05-22 00:00:00,42.0,2016,2016-21,143
Law Enforcement-Suspicious Package,2016-05-27 00:00:00,98.0,2016,2016-21,148
Law Enforcement-Suspicious Package,2016-05-28 00:00:00,28.0,2016,2016-21,149
Law Enforcement-Suspicious Package,2016-06-02 00:00:00,20.0,2016,2016-22,154
Law Enforcement-Device,2016-06-13 00:00:00,73.0,2016,2016-24,165
Law Enforcement-Device,2016-06-15 00:00:00,23.0,2016,2016-24,167
Law Enforcement-Suspicious Package,2016-06-23 00:00:00,10.0,2016,2016-25,175
Law Enforcement-Suspicious Package,2016-06-28 00:00:00,41.0,2016,2016-26,180
Law Enforcement-Device,2016-07-03 00:00:00,103.0,2016,2016-27,185
Law Enforcement-Other,2016-07-04 00:00:00,50.0,2016,2016-27,186
Law Enforcement-Suspicious Package,2016-07-05 00:00:00,55.0,2016,2016-27,187
Law Enforcement-Device,2016-07-05 00:00:00,123.0,2016,2016-27,187
Law Enforcement-Suspicious Package,2016-07-08 00:00:00,45.0,2016,2016-27,190
Law Enforcement-Suspicious Package,2016-07-10 00:00:00,63.0,2016,2016-28,192
Law Enforcement-Suspicious Package,2016-07-15 00:00:00,6.0,2016,2016-28,197
Law Enforcement-Suspicious Package,2016-07-20 00:00:00,83.0,2016,2016-29,202
Law Enforcement-Suspicious Package,2016-07-20 00:00:00,48.0,2016,2016-29,202
Law Enforcement-Other,2016-07-20 00:00:00,206.0,2016,2016-29,202
Law Enforcement-Other,2016-07-21 00:00:00,1784.0,2016,2016-29,203
Law Enforcement-Suspicious Package,2016-07-21 00:00:00,56.0,2016,2016-29,203
Law Enforcement-Suspicious Package,2016-07-24 00:00:00,31.0,2016,2016-30,206
Law Enforcement-Haz Mat,2016-07-29 00:00:00,28.0,2016,2016-30,211
Law Enforcement-Device,2016-08-02 00:00:00,44.0,2016,2016-31,215
Law Enforcement-Suspicious Package,2016-08-08 00:00:00,39.0,2016,2016-32,221
Law Enforcement-Other,2016-08-08 04:38:32,127.0,2016,2016-32,221
Law Enforcement-Suspicious Package,2016-08-10 00:00:00,59.0,2016,2016-32,223
Law Enforcement-Other,2016-08-14 00:00:00,279.0,2016,2016-33,227
Law Enforcement-Haz Mat,2016-08-21 00:00:00,119.0,2016,2016-34,234
Law Enforcement-Haz Mat,2016-08-23 18:23:11,191.0,2016,2016-34,236
Law Enforcement-Haz Mat,2016-08-31 17:10:43,191.0,2016,2016-35,244
Law Enforcement-Suspicious Package,2016-09-05 00:00:00,68.0,2016,2016-36,249
Law Enforcement-Suspicious Package,2016-09-10 00:00:00,95.0,2016,2016-36,254
Law Enforcement-Suspicious Package,2016-09-13 00:00:00,44.0,2016,2016-37,257
Law Enforcement-Device,2016-09-14 00:00:00,44.0,2016,2016-37,258
Law Enforcement-Suspicious Package,2016-09-18 00:00:00,15.0,2016,2016-38,262
Law Enforcement-Suspicious Package,2016-09-18 00:00:00,45.0,2016,2016-38,262
Law Enforcement-Suspicious Package,2016-09-19 00:00:00,60.0,2016,2016-38,263
Law Enforcement-Suspicious Package,2016-09-19 00:00:00,59.0,2016,2016-38,263
Law Enforcement-Suspicious Package,2016-09-20 00:00:00,49.0,2016,2016-38,264
Law Enforcement-Suspicious Package,2016-09-20 00:00:00,53.0,2016,2016-38,264
Law Enforcement-Suspicious Package,2016-09-20 00:00:00,59.0,2016,2016-38,264
Law Enforcement-Suspicious Package,2016-09-20 00:00:00,27.0,2016,2016-38,264
Law Enforcement-Suspicious Package,2016-09-21 00:00:00,4.0,2016,2016-38,265
Law Enforcement-Suspicious Package,2016-09-21 00:00:00,57.0,2016,2016-38,265
Law Enforcement-Suspicious Package,2016-09-21 00:00:00,17.0,2016,2016-38,265
Law Enforcement-Suspicious Package,2016-09-21 00:00:00,61.0,2016,2016-38,265
Law Enforcement-Suspicious Package,2016-09-21 00:00:00,100.0,2016,2016-38,265
Law Enforcement-Suspicious Package,2016-09-21 00:00:00,26.0,2016,2016-38,265
Law Enforcement-Other,2016-09-22 00:00:00,1321.0,2016,2016-38,266
Law Enforcement-Other,2016-09-22 23:44:32,127.0,2016,2016-38,266
Law Enforcement-Suspicious Package,2016-09-23 00:00:00,19.0,2016,2016-38,267
Law Enforcement-Suspicious Package,2016-09-24 00:00:00,9.0,2016,2016-38,268
Law Enforcement-Suspicious Package,2016-09-25 00:00:00,26.0,2016,2016-39,269
Law Enforcement-Device,2016-09-26 00:00:00,36.0,2016,2016-39,270
Law Enforcement-Suspicious Package,2016-09-26 00:00:00,140.0,2016,2016-39,270
Law Enforcement-Suspicious Package,2016-09-26 00:00:00,48.0,2016,2016-39,270
Law Enforcement-Suspicious Package,2016-09-26 00:00:00,64.0,2016,2016-39,270
Law Enforcement-Explosion,2016-09-27 00:00:00,4000.0,2016,2016-39,271
Law Enforcement-Haz Mat,2016-09-27 00:00:00,4000.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Explosion,2016-09-27 07:36:10,125.0,2016,2016-39,271
Law Enforcement-Haz Mat,2016-09-27 14:52:01,191.0,2016,2016-39,271
Law Enforcement-Haz Mat,2016-09-27 14:52:01,191.0,2016,2016-39,271
Law Enforcement-Haz Mat,2016-09-27 14:52:01,191.0,2016,2016-39,271
Law Enforcement-Suspicious Package,2016-09-29 00:00:00,53.0,2016,2016-39,273
Law Enforcement-Suspicious Package,2016-09-30 00:00:00,137.0,2016,2016-39,274
Law Enforcement-Device,2016-10-01 00:00:00,77.0,2016,2016-39,275
