Epoch,lossTrain,lossVal,stdDev
0,0.14703822135925293,0.10331332683563232,0.03200000151991844
5000,0.006615522783249617,0.006456147879362106,0.0020000000949949026
10000,0.005271109286695719,0.006417748983949423,0.006000000052154064
15000,0.005386488977819681,0.00656937574967742,0.004000000189989805
20000,0.006130776833742857,0.0073647950775921345,0.02800000086426735
25000,0.005513753741979599,0.006514210253953934,0.006000000052154064
30000,0.006150904577225447,0.0064809988252818584,0.003000000026077032
35000,0.0054481797851622105,0.006757370661944151,0.027000000700354576
40000,0.004891559947282076,0.006503254175186157,0.004999999888241291
45000,0.006956469267606735,0.006524518597871065,0.006000000052154064
50000,0.004806742537766695,0.0077298185788095,0.03400000184774399
55000,0.009105651639401913,0.006464751902967691,0.008999999612569809
60000,0.0064352452754974365,0.0070535908453166485,0.027000000700354576
65000,0.005513540003448725,0.007132346276193857,0.03400000184774399
70000,0.006802938878536224,0.006523617077618837,0.006000000052154064
75000,0.0072409710846841335,0.006726531311869621,0.01600000075995922
80000,0.007837560959160328,0.006425557658076286,0.007000000216066837
85000,0.005530655384063721,0.0064576431177556515,0.006000000052154064
90000,0.00778514938428998,0.00645073177292943,0.004999999888241291
95000,0.007237005978822708,0.006461761426180601,0.0020000000949949026
99999,0.007645315025001764,0.006441004574298859,0.0010000000474974513
