iteration,trainRMSE
0,"[1030.9681240112484, 1030.7246453789123, 1030.7598262119873, 1029.2016105315947, 1027.7966411494604, 1027.14905362656, 1018.8288776498517, 1023.9116436905849, 1023.4235523716007, 1023.9520079644843]"
100,"[1001.6487602976372, 1001.3121373955464, 1001.322003183782, 999.7869084579831, 998.4200819273166, 997.782038225182, 989.410800290623, 994.4902014767696, 994.0248600652615, 994.522491802559]"
200,"[930.2634432387091, 929.6073360054071, 929.5358604801688, 928.0783994028284, 926.8330112706482, 926.2274123076602, 917.7636915298887, 922.7980341334276, 922.40285527897, 922.8063383395857]"
300,"[840.7690290524387, 840.7682116161725, 840.7359258140111, 839.4864283272017, 838.5019384256287, 837.9729056657202, 829.5687204996266, 834.3825018644169, 834.1275592124434, 834.3463000224355]"
400,"[777.7357090430378, 778.4142814252123, 778.3215424450876, 777.4791648095436, 776.9822508531507, 776.6143327180506, 768.9296536433401, 773.0310432246712, 773.019619932519, 772.9262210157167]"
500,"[768.612033707379, 774.15975412078, 774.5867258084845, 773.9326457521621, 773.5910780636333, 773.2873860230847, 765.9950498449807, 769.778305097805, 769.8475442821015, 769.6529193428665]"
600,"[767.3882176205577, 774.0686206024479, 774.5695832852165, 773.938003927265, 773.5828425941336, 773.2846570576592, 765.9914983573052, 769.7759096398026, 769.8447946869312, 769.6506216193465]"
700,"[766.3888207819305, 773.7091538348203, 774.557874559005, 773.972865578718, 773.578733167629, 773.2816814896895, 765.950530550364, 769.7677017601222, 769.8276508598532, 769.6447916523532]"
800,"[766.0932223762941, 772.4664867846682, 773.8746047786391, 773.8628958335521, 773.5018207270791, 773.2488161170072, 765.9553087341457, 769.7575101379792, 769.8294350905372, 769.6397801847294]"
900,"[767.6776416492594, 771.3140241022494, 773.857618348935, 773.8127755665662, 773.5110038140359, 773.2409974465322, 765.9132050053307, 769.7465203189172, 769.8238192513548, 769.6532367043028]"
1000,"[766.1677867785924, 769.9907096046429, 773.1809802769419, 773.3123199329989, 772.9541709711739, 772.8904151568195, 765.9087637645746, 769.6211577526301, 769.9991874995861, 769.4184714746567]"
1100,"[766.747985674167, 770.8467876755964, 773.137708092021, 773.4731005648152, 773.0477589019058, 773.4093648161282, 765.5036954568488, 769.5670233896114, 769.8138646176479, 770.7509236663054]"
1200,"[764.6491907508796, 769.2946121478102, 771.3152224455888, 773.3015180909605, 771.5002993085888, 773.6996761374513, 763.1935687113345, 770.2248645632923, 768.2412426860948, 770.9556501456332]"
1300,"[766.9337179990733, 771.281871955117, 773.0309552688134, 773.3649246584022, 773.012915644178, 772.8093136840623, 765.7362755075713, 769.4268635768027, 770.0915193964306, 769.3325179135817]"
1400,"[766.8378607776881, 771.525193000416, 771.9943033120315, 772.2715463470726, 771.5795178448451, 771.8917120981309, 763.7159172247111, 768.2600615883489, 768.1059666940416, 769.7813493040427]"
1500,"[767.5029290450169, 771.1003077105185, 772.7291675352133, 773.3503422671182, 773.3167948558907, 773.6088682851044, 767.3153753083454, 771.769466485879, 771.6962485986113, 771.6304400321796]"
1600,"[767.9499000273953, 771.5502448239943, 772.2576459714566, 771.8493216018924, 771.6014055739809, 771.8805405081752, 764.0811704315503, 768.6588103514982, 768.3607267763814, 768.0277498815411]"
1700,"[766.3010665501023, 772.6730815474981, 772.6122353436708, 773.4050483325432, 773.2163128333403, 773.490509689182, 766.0434919545481, 771.0563321868037, 769.6656692710344, 772.5319629355556]"
1800,"[771.7620300334861, 771.0934397886973, 771.9242652916766, 773.7562362092505, 774.3601423317186, 772.8722838187284, 764.9278220460379, 769.5768212425922, 770.5372703680262, 771.3958957250633]"
1900,"[770.0175541669425, 771.9610220165516, 771.9670431312588, 772.4124517974768, 772.6290608428324, 772.906266783821, 764.5255542842017, 769.0171531701785, 770.0696377137904, 770.6599030750496]"
