iteration,trainRMSE
4000,"[830.6473574421495, 830.6634631475152, 830.6249567117524, 829.4113346790496, 828.4719188064394, 827.9569409748517, 819.5901779429871, 824.3523503641934, 824.1208886155872, 824.3090945567578]"
4100,"[825.0653216291188, 825.1003476636217, 825.0581472258998, 823.8664411008285, 822.9543106400381, 822.4479363232447, 814.1071299023467, 818.836441147156, 818.6190848245814, 818.7889770277347]"
4200,"[819.6423480053235, 819.6999751461461, 819.6539703560978, 818.4853179471294, 817.6016977583121, 817.1043869413548, 808.7932574855795, 813.486979684264, 813.2842775241171, 813.4351949317623]"
4300,"[814.3927937620421, 814.4841078011249, 814.4341894832532, 813.2897695126838, 812.4359160525215, 811.9481460089369, 803.6706986307489, 808.3259413662109, 808.1384514585523, 808.2697157433017]"
4400,"[809.3402820801603, 809.4754856123712, 809.4215469600645, 808.3025766700412, 807.479774193992, 807.0020385786574, 798.7625696473343, 803.376279482132, 803.2045645237138, 803.3154855181601]"
4500,"[804.5107196154377, 804.6987195415227, 804.6406577633388, 803.5483842128369, 802.7579334570557, 802.290738897367, 794.0938309432755, 798.662803112045, 798.5074209165786, 798.5973447278844]"
4600,"[799.9279619389976, 800.1771030495909, 800.1148178717576, 799.0505256844733, 798.2937526340924, 797.8376218047251, 789.6881622613245, 794.2090230221248, 794.0705396008798, 794.1387497426995]"
4700,"[795.6219853968411, 795.9356894199407, 795.8690904386668, 794.834092794156, 794.1123371051692, 793.667805215718, 785.5709786853882, 790.0402007321261, 789.919177385224, 789.9650204759176]"
4800,"[791.6126647618819, 792.0002876389905, 791.9293470802419, 790.9249797059492, 790.2395873010254, 789.8071995914206, 781.7684816509975, 786.182391178948, 786.0793825485275, 786.1022022802626]"
4900,"[787.9220970524873, 788.3972406459706, 788.3219806705034, 787.3495964802262, 786.7019125369952, 786.2822223154686, 778.3073710087168, 782.6621574131811, 782.5777086365342, 782.5768654850684]"
5000,"[784.5843175022243, 785.1532816417953, 785.0737171300368, 784.1346809835094, 783.5260439734758, 783.1196104358094, 775.2146566450401, 779.5063816569835, 779.4410241702657, 779.4158991912699]"
5100,"[781.624676894211, 782.2956538012999, 782.2119215721267, 781.3076003860992, 780.7393306754293, 780.3467150389868, 772.5179402330039, 776.7425579897614, 776.6968047973338, 776.6468076603022]"
5200,"[779.0592363426101, 779.8519731028961, 779.7646909163919, 778.8964373298478, 778.369818091515, 777.9915768756752, 770.2454702362857, 774.3988621739175, 774.373198265564, 774.297778672782]"
5300,"[776.8922564162833, 777.8490521957352, 777.7593399669992, 776.9284892654139, 776.444766721791, 776.0814515368396, 768.4246996365016, 772.5026798413016, 772.4975615869247, 772.3962096048743]"
5400,"[775.154684202444, 776.3196683282845, 776.2232603275583, 775.4311144281445, 774.991484660157, 774.643637271983, 767.0830844119662, 771.0814288489463, 771.0972798004675, 770.9695291221257]"
5500,"[773.8687847921507, 775.302571905998, 775.1975963085323, 774.4446899658677, 774.0494719964511, 773.7173303347874, 766.2580379255875, 770.1740445962432, 770.210867621777, 770.056784710756]"
5600,"[773.0900636028769, 774.7691589746839, 774.7247435154097, 773.9729622271908, 773.6297776670381, 773.4628119931252, 765.9021674870734, 769.3542086782849, 769.2062019565994, 768.6664430107388]"
5700,"[772.7976833010434, 774.8020355502798, 774.6987256145251, 773.907868662096, 773.4630171393363, 773.147643312095, 765.2606316373162, 768.4056214056685, 768.4554515746064, 768.0042232793587]"
5800,"[771.1254904366128, 774.8161822357891, 774.7092186947648, 773.8560179837343, 773.3651734095914, 773.0960074210511, 765.1098080020893, 768.232486652315, 768.2746229174942, 767.7879408678821]"
5900,"[770.412646042332, 774.6558425390565, 774.7110678273646, 773.8923296017842, 773.3756043333378, 773.1847871461365, 765.1001506019904, 768.1019105666954, 768.0599463537707, 767.5012640804224]"
6000,"[770.012881324986, 774.5635613058362, 774.7467693929318, 773.866481233681, 773.3351629369964, 773.1178209981266, 764.9828544729882, 767.902308175127, 767.8521442630728, 767.24695048354]"
6100,"[769.6752741818988, 774.4123257939553, 774.6948860224311, 773.8558009040729, 773.3281093169062, 773.1282683688628, 764.9606980125889, 767.8295586805325, 767.7388748505223, 767.092546710458]"
6200,"[769.6576192654423, 774.3535083701756, 774.7067865219325, 773.8356801769668, 773.3089276600896, 773.0875948752126, 764.9060850347361, 767.7568561212613, 767.6637463993073, 766.9924438049719]"
6300,"[769.4492405046432, 774.2416732641285, 774.6632998775087, 773.848826883748, 773.3233858991492, 773.0939660680417, 764.9028698981938, 767.7315235902057, 767.6311285683752, 766.94458697819]"
6400,"[769.3739106681011, 774.1645234480866, 774.647158744684, 773.8414968389253, 773.3203294133701, 773.078972799167, 764.8825562828305, 767.701836291248, 767.5967555149218, 766.893814776982]"
6500,"[769.3450568279142, 774.1142712867645, 774.657110992025, 773.820254568209, 773.3047612794271, 773.0381490658447, 764.8436365358187, 767.6579427395, 767.5538187108357, 766.8347835671603]"
6600,"[769.2057592232725, 774.0147184141663, 774.6113046888538, 773.8243132368896, 773.3061856709161, 773.0294560568559, 764.8358219288297, 767.6353419189566, 767.5339153571475, 766.8057778357755]"
6700,"[769.0802689111007, 773.9244485148703, 774.6159078126329, 773.6461674147181, 773.0905398003571, 772.8678303688092, 764.5013709102213, 767.3826009689205, 767.6100184480489, 766.8950266596872]"
6800,"[768.8658371087377, 773.8861628576324, 774.4769040307439, 773.5489659084662, 773.1557883572358, 772.7450210377393, 764.4323310156182, 767.2085102724351, 767.2875705348307, 766.399250573996]"
6900,"[768.8376899666204, 773.6935198604825, 774.4567379163967, 773.5740290041583, 772.9849116526409, 772.6174273065684, 764.1809415039413, 766.8901672521175, 767.0847867277233, 766.1604032489097]"
7000,"[768.7841955442809, 773.6192374460088, 774.4194668075802, 773.5453907592462, 772.9678360899434, 772.5350721207863, 764.0912342192227, 766.8285574427896, 766.9834927853225, 766.0821816168157]"
7100,"[768.7167801843774, 773.5823460417079, 774.3300264153645, 773.4072875064776, 772.9261398400063, 772.4417508969987, 763.9896820701724, 766.8601219735735, 766.9969077090508, 766.1648511536082]"
7200,"[768.614867134839, 773.5112932278056, 774.3239091153594, 773.4473374257743, 772.9076781589401, 772.4360730050774, 763.958611109191, 766.7398120811714, 766.8740691204313, 765.9786832421009]"
7300,"[768.5087488765216, 773.4513237908665, 774.289057791543, 773.4250171988247, 772.8769379130675, 772.4140850325949, 763.9242373640088, 766.707829101191, 766.834822117618, 765.9142943851463]"
7400,"[768.3622461480361, 773.3589502880081, 774.1870309880005, 773.3274253308629, 772.8282615780714, 772.3297400920366, 763.8159798704004, 766.6851371125131, 766.8045088208389, 765.909382286295]"
7500,"[768.2008364334213, 773.252124752055, 774.1043013233169, 773.2747318808034, 772.7947215731516, 772.2288191519401, 763.723530679327, 766.6416836518055, 766.7624687452386, 765.851591035621]"
7600,"[767.9981477767425, 773.2275309808027, 773.9899670874859, 773.1981363062698, 772.7752982004976, 772.1173006517264, 763.3359128909207, 766.5784522130625, 766.7971879103123, 765.6407840407613]"
7700,"[767.8978069345208, 773.2320055026537, 773.9155352406252, 773.1653072074007, 772.7288078533844, 772.0263272872369, 763.1488746912543, 766.471173860036, 766.6892387219359, 765.5972838319165]"
7800,"[767.8090400081958, 773.2133851056536, 773.8473966875883, 773.1267459187421, 772.680731257576, 771.89976280962, 762.9316933660588, 766.332528884892, 766.5673128187818, 765.5306054456094]"
7900,"[767.798027059966, 773.1744155030628, 773.8049890473408, 773.0257928327304, 772.6680239098627, 771.7836723694365, 762.7876006095903, 766.1896640740814, 766.5129973683638, 765.4477225972406]"
