iteration,trainRMSE
0,"[1024.2131977343759, 1024.225552206823, 1029.187076287037, 1029.1961328410148, 1029.7144679450064]"
2500,"[766.7362192683624, 764.1000368597396, 767.1250317076021, 768.1081610843237, 767.5298279198236]"
5000,"[763.3896680725484, 759.5014424117377, 764.0643069971269, 765.9933719678836, 766.3027084283565]"
7500,"[757.8190598943747, 757.9622247901947, 762.3477813242006, 763.747369495574, 763.5498378900147]"
10000,"[753.1303221590383, 757.510999548939, 761.8065628881416, 764.2302842142257, 765.5226716585248]"
12500,"[750.2824752406051, 755.3241226152992, 760.040139107018, 763.9514464366938, 761.7603950531205]"
15000,"[747.8618883028959, 751.9559043846245, 757.6429848649682, 762.0611247628143, 761.0711561551273]"
17500,"[740.2903553737603, 734.3026433536616, 751.0904752179149, 752.0688156345199, 748.0108352327259]"
20000,"[737.644657348186, 720.8230385655105, 739.1609661791985, 742.1127796224955, 741.2123462170456]"
22500,"[743.6942977596551, 713.0357101555333, 728.5750697133996, 741.1249326902084, 735.6120582050177]"
25000,"[742.4119515948545, 712.1711102676854, 733.5182817975139, 743.2826401131662, 728.0808108737567]"
27500,"[730.634987876304, 717.3557951775472, 748.2658252805192, 760.9050790916218, 758.3751727991216]"
30000,"[723.2516492578098, 696.51339997948, 753.1635121736141, 758.3720938950358, 753.4852909253493]"
32500,"[754.5983661353225, 759.3232322221243, 772.4975646479251, 773.0289253236882, 771.3527290445629]"
35000,"[739.8479484766892, 731.6575608736392, 763.0776703608934, 772.3139444220992, 767.2957236802307]"
37500,"[758.0049538022614, 745.8418775276556, 770.0311869868287, 777.1422206821945, 775.1740767070102]"
40000,"[715.0864185831008, 715.5460614253781, 757.9575026679627, 771.682994024127, 767.8058145012211]"
42500,"[733.1383514661488, 728.4570141851078, 762.6435839261704, 769.197645996162, 765.2208668648556]"
45000,"[726.1172521883848, 710.2684793465011, 760.0318468100294, 762.8714943546669, 756.2423341400058]"
47500,"[720.993076568961, 728.7521797705162, 760.2103575609098, 763.2464789673573, 754.1194499172558]"
50000,"[793.2055363112987, 780.7725231398397, 786.587201097689, 777.9481843211928, 772.611022045027]"
52500,"[757.8883158549415, 696.4233230629046, 763.5469215407028, 770.9250719656221, 765.7985665085271]"
55000,"[756.9919184762872, 685.027449154199, 766.5372407057008, 770.0443331656527, 762.1374540479915]"
57500,"[750.7314231767983, 677.3684217745829, 761.6738515106568, 767.9037755727122, 758.6433895307058]"
60000,"[753.2538159811982, 683.3787348507337, 761.3331831136941, 763.2062398037084, 759.7181668419267]"
62500,"[746.1368622382872, 687.0906019016028, 760.7827251620589, 761.8693905353001, 757.4271098856055]"
65000,"[751.775067079597, 680.5843481069078, 757.0555026095544, 762.054153286167, 755.9543812254389]"
67500,"[748.8303813463633, 675.0470526172949, 759.2838356913524, 761.6849525436721, 754.3476658350261]"
