336.0,442.0,130.0,187.0,22.0,78.0,151.0,147.0,17.0,92.0,
442.0,130.0,187.0,22.0,78.0,151.0,147.0,17.0,92.0,33.0,
130.0,187.0,22.0,78.0,151.0,147.0,17.0,92.0,33.0,9.0,
187.0,22.0,78.0,151.0,147.0,17.0,92.0,33.0,9.0,29.0,
22.0,78.0,151.0,147.0,17.0,92.0,33.0,9.0,29.0,107.0,
78.0,151.0,147.0,17.0,92.0,33.0,9.0,29.0,107.0,43.0,
151.0,147.0,17.0,92.0,33.0,9.0,29.0,107.0,43.0,54.0,
147.0,17.0,92.0,33.0,9.0,29.0,107.0,43.0,54.0,33.0,
17.0,92.0,33.0,9.0,29.0,107.0,43.0,54.0,33.0,61.0,
92.0,33.0,9.0,29.0,107.0,43.0,54.0,33.0,61.0,23.0,
33.0,9.0,29.0,107.0,43.0,54.0,33.0,61.0,23.0,50.0,
9.0,29.0,107.0,43.0,54.0,33.0,61.0,23.0,50.0,27.0,
29.0,107.0,43.0,54.0,33.0,61.0,23.0,50.0,27.0,26.0,
107.0,43.0,54.0,33.0,61.0,23.0,50.0,27.0,26.0,623.0,
43.0,54.0,33.0,61.0,23.0,50.0,27.0,26.0,623.0,109.0,
54.0,33.0,61.0,23.0,50.0,27.0,26.0,623.0,109.0,2485.0,
33.0,61.0,23.0,50.0,27.0,26.0,623.0,109.0,2485.0,7.0,
61.0,23.0,50.0,27.0,26.0,623.0,109.0,2485.0,7.0,39.0,
23.0,50.0,27.0,26.0,623.0,109.0,2485.0,7.0,39.0,40.0,
50.0,27.0,26.0,623.0,109.0,2485.0,7.0,39.0,40.0,101.0,
27.0,26.0,623.0,109.0,2485.0,7.0,39.0,40.0,101.0,77.0,
26.0,623.0,109.0,2485.0,7.0,39.0,40.0,101.0,77.0,46.0,
623.0,109.0,2485.0,7.0,39.0,40.0,101.0,77.0,46.0,59.0,
109.0,2485.0,7.0,39.0,40.0,101.0,77.0,46.0,59.0,26.0,
2485.0,7.0,39.0,40.0,101.0,77.0,46.0,59.0,26.0,64.0,
7.0,39.0,40.0,101.0,77.0,46.0,59.0,26.0,64.0,243.0,
39.0,40.0,101.0,77.0,46.0,59.0,26.0,64.0,243.0,91.0,
40.0,101.0,77.0,46.0,59.0,26.0,64.0,243.0,91.0,267.0,
101.0,77.0,46.0,59.0,26.0,64.0,243.0,91.0,267.0,170.0,
77.0,46.0,59.0,26.0,64.0,243.0,91.0,267.0,170.0,65.0,
46.0,59.0,26.0,64.0,243.0,91.0,267.0,170.0,65.0,49.0,
59.0,26.0,64.0,243.0,91.0,267.0,170.0,65.0,49.0,74.0,
26.0,64.0,243.0,91.0,267.0,170.0,65.0,49.0,74.0,80.0,
64.0,243.0,91.0,267.0,170.0,65.0,49.0,74.0,80.0,70.0,
243.0,91.0,267.0,170.0,65.0,49.0,74.0,80.0,70.0,36.0,
91.0,267.0,170.0,65.0,49.0,74.0,80.0,70.0,36.0,48.0,
267.0,170.0,65.0,49.0,74.0,80.0,70.0,36.0,48.0,8.0,
170.0,65.0,49.0,74.0,80.0,70.0,36.0,48.0,8.0,123.0,
65.0,49.0,74.0,80.0,70.0,36.0,48.0,8.0,123.0,132.0,
49.0,74.0,80.0,70.0,36.0,48.0,8.0,123.0,132.0,203.0,
74.0,80.0,70.0,36.0,48.0,8.0,123.0,132.0,203.0,166.0,
80.0,70.0,36.0,48.0,8.0,123.0,132.0,203.0,166.0,31.0,
70.0,36.0,48.0,8.0,123.0,132.0,203.0,166.0,31.0,28.0,
36.0,48.0,8.0,123.0,132.0,203.0,166.0,31.0,28.0,44.0,
48.0,8.0,123.0,132.0,203.0,166.0,31.0,28.0,44.0,233.0,
8.0,123.0,132.0,203.0,166.0,31.0,28.0,44.0,233.0,50.0,
123.0,132.0,203.0,166.0,31.0,28.0,44.0,233.0,50.0,19.0,
132.0,203.0,166.0,31.0,28.0,44.0,233.0,50.0,19.0,87.0,
203.0,166.0,31.0,28.0,44.0,233.0,50.0,19.0,87.0,133.0,
166.0,31.0,28.0,44.0,233.0,50.0,19.0,87.0,133.0,168.0,
31.0,28.0,44.0,233.0,50.0,19.0,87.0,133.0,168.0,56.0,
28.0,44.0,233.0,50.0,19.0,87.0,133.0,168.0,56.0,29.0,
44.0,233.0,50.0,19.0,87.0,133.0,168.0,56.0,29.0,17.0,
233.0,50.0,19.0,87.0,133.0,168.0,56.0,29.0,17.0,81.0,
50.0,19.0,87.0,133.0,168.0,56.0,29.0,17.0,81.0,1559.0,
19.0,87.0,133.0,168.0,56.0,29.0,17.0,81.0,1559.0,69.0,
87.0,133.0,168.0,56.0,29.0,17.0,81.0,1559.0,69.0,289.0,
133.0,168.0,56.0,29.0,17.0,81.0,1559.0,69.0,289.0,745.0,
168.0,56.0,29.0,17.0,81.0,1559.0,69.0,289.0,745.0,42.0,
56.0,29.0,17.0,81.0,1559.0,69.0,289.0,745.0,42.0,33.0,
29.0,17.0,81.0,1559.0,69.0,289.0,745.0,42.0,33.0,158.0,
17.0,81.0,1559.0,69.0,289.0,745.0,42.0,33.0,158.0,128.0,
81.0,1559.0,69.0,289.0,745.0,42.0,33.0,158.0,128.0,42.0,
1559.0,69.0,289.0,745.0,42.0,33.0,158.0,128.0,42.0,29.0,
69.0,289.0,745.0,42.0,33.0,158.0,128.0,42.0,29.0,198.0,
289.0,745.0,42.0,33.0,158.0,128.0,42.0,29.0,198.0,77.0,
745.0,42.0,33.0,158.0,128.0,42.0,29.0,198.0,77.0,81.0,
42.0,33.0,158.0,128.0,42.0,29.0,198.0,77.0,81.0,25.0,
33.0,158.0,128.0,42.0,29.0,198.0,77.0,81.0,25.0,109.0,
158.0,128.0,42.0,29.0,198.0,77.0,81.0,25.0,109.0,89.0,
128.0,42.0,29.0,198.0,77.0,81.0,25.0,109.0,89.0,91.0,
42.0,29.0,198.0,77.0,81.0,25.0,109.0,89.0,91.0,32.0,
29.0,198.0,77.0,81.0,25.0,109.0,89.0,91.0,32.0,79.0,
198.0,77.0,81.0,25.0,109.0,89.0,91.0,32.0,79.0,277.0,
77.0,81.0,25.0,109.0,89.0,91.0,32.0,79.0,277.0,1137.0,
81.0,25.0,109.0,89.0,91.0,32.0,79.0,277.0,1137.0,96.0,
25.0,109.0,89.0,91.0,32.0,79.0,277.0,1137.0,96.0,52.0,
109.0,89.0,91.0,32.0,79.0,277.0,1137.0,96.0,52.0,53.0,
89.0,91.0,32.0,79.0,277.0,1137.0,96.0,52.0,53.0,17.0,
91.0,32.0,79.0,277.0,1137.0,96.0,52.0,53.0,17.0,531.0,
32.0,79.0,277.0,1137.0,96.0,52.0,53.0,17.0,531.0,16.0,
79.0,277.0,1137.0,96.0,52.0,53.0,17.0,531.0,16.0,139.0,
277.0,1137.0,96.0,52.0,53.0,17.0,531.0,16.0,139.0,471.0,
1137.0,96.0,52.0,53.0,17.0,531.0,16.0,139.0,471.0,453.0,
96.0,52.0,53.0,17.0,531.0,16.0,139.0,471.0,453.0,49.0,
52.0,53.0,17.0,531.0,16.0,139.0,471.0,453.0,49.0,94.0,
53.0,17.0,531.0,16.0,139.0,471.0,453.0,49.0,94.0,62.0,
17.0,531.0,16.0,139.0,471.0,453.0,49.0,94.0,62.0,13.0,
531.0,16.0,139.0,471.0,453.0,49.0,94.0,62.0,13.0,28.0,
16.0,139.0,471.0,453.0,49.0,94.0,62.0,13.0,28.0,399.0,
139.0,471.0,453.0,49.0,94.0,62.0,13.0,28.0,399.0,150.0,
471.0,453.0,49.0,94.0,62.0,13.0,28.0,399.0,150.0,1972.0,
453.0,49.0,94.0,62.0,13.0,28.0,399.0,150.0,1972.0,30.0,
49.0,94.0,62.0,13.0,28.0,399.0,150.0,1972.0,30.0,89.0,
94.0,62.0,13.0,28.0,399.0,150.0,1972.0,30.0,89.0,195.0,
62.0,13.0,28.0,399.0,150.0,1972.0,30.0,89.0,195.0,218.0,
13.0,28.0,399.0,150.0,1972.0,30.0,89.0,195.0,218.0,65.0,
