iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2566563.2,2762183.0,1602.04,1661.9287
100,2414596.2,2599603.5,1553.86,1612.3212
200,2191633.2,2357991.8,1480.41,1535.5327
300,1962780.2,2104119.0,1400.99,1450.4984
400,1805808.2,1915871.1,1343.8,1384.0853
500,1782618.5,1880150.8,1335.14,1371.1155
600,1778630.4,1885787.1,1333.65,1373.1658
700,1772653.2,1892660.4,1331.4,1375.6752
800,1776699.5,1895053.6,1332.92,1376.5475
900,1777603.0,1890060.1,1333.26,1374.7421
1000,1766281.8,1903488.6,1329.0,1379.6109
1100,1763751.8,1922482.1,1328.05,1386.4672
1200,1776559.8,1893250.9,1332.87,1375.9348
1300,1758000.6,1909668.4,1325.88,1381.8575
1400,1763141.2,1909509.4,1327.82,1381.7907
1500,1769762.2,1908974.5,1330.32,1381.6042
1600,1766770.1,1901304.4,1329.19,1378.8149
1700,1765719.1,1912522.0,1328.79,1382.8903
1800,1761710.5,1913921.2,1327.28,1383.3736
1900,1753859.4,1916873.2,1324.32,1384.4237
2000,1753823.1,1924896.9,1324.31,1387.3091
2100,1752259.5,1921023.8,1323.72,1385.8896
2200,1748090.1,1922697.6,1322.14,1386.4835
2300,1747133.0,1935141.4,1321.78,1390.9782
2400,1744840.8,1926571.4,1320.91,1387.8749
2500,1745545.2,1933450.1,1321.18,1390.3568
2600,1744788.9,1925531.0,1320.89,1387.5154
2700,1745493.2,1932402.8,1321.16,1389.9874
2800,1745975.9,1945635.5,1321.35,1394.7441
2900,1741373.5,1945280.0,1319.6,1394.6107
3000,1742738.0,1940691.9,1320.11,1392.9815
3100,1738215.6,1936268.4,1318.4,1391.3969
3200,1749476.9,1929031.5,1322.66,1388.7879
3300,1740135.9,1942782.0,1319.12,1393.7032
3400,1734678.4,1945267.6,1317.05,1394.6019
3500,1734455.1,1943021.9,1316.97,1393.7853
3600,1735776.2,1939627.0,1317.46,1392.5744
3700,1743011.1,1948463.0,1320.22,1395.7343
3800,1735984.9,1945732.9,1317.55,1394.7526
3900,1729874.2,1941918.1,1315.22,1393.3696
4000,1730989.9,1934668.9,1315.65,1390.7952
4100,1736924.5,1949668.8,1317.9,1396.1416
4200,1729064.2,1940640.0,1314.92,1392.9226
4300,1725606.9,1947835.8,1313.6,1395.4971
4400,1726257.1,1941918.8,1313.84,1393.3715
4500,1726155.4,1947729.1,1313.81,1395.4528
4600,1722713.8,1946521.0,1312.5,1395.0177
4700,1728345.0,1953855.6,1314.64,1397.6485
4800,1720195.6,1954474.2,1311.52,1397.8705
4900,1721471.0,1956404.0,1312.02,1398.5264
