iteration,trainRMSE
0,"[1024.1396676201844, 1024.2159906325664, 1029.2055951466052, 1029.2316625077563, 1029.760483651937]"
2500,"[768.7121300217631, 766.9375350126762, 771.616170273272, 771.9964650671612, 768.4997525530645]"
5000,"[765.9832258565739, 763.2691025194507, 768.836706842821, 767.9478319905545, 765.579167955659]"
7500,"[765.1768672235372, 761.0803566886182, 764.8409581905673, 764.5961366726283, 757.3652592443415]"
10000,"[763.8305584807763, 757.8075356601613, 764.027072588431, 763.2892589048848, 751.2314844852041]"
12500,"[762.9441161567793, 756.293012989785, 761.6787649345847, 758.8546016482093, 752.1151441851069]"
15000,"[759.2909635231446, 753.6334263743007, 758.2002771310243, 757.1499325223394, 750.744145694988]"
17500,"[756.2340521777477, 748.161015495904, 754.1870334868033, 756.4693722784524, 742.0100800259114]"
20000,"[752.9611399416934, 745.7644168882937, 757.1308926034086, 756.3596490545383, 741.601930169707]"
22500,"[752.1133597772351, 743.2599001695279, 753.8154128402598, 755.4605923977998, 737.7187975987281]"
25000,"[751.7588369535493, 748.5404622219924, 751.0508298456064, 755.8305174685294, 747.5172663141399]"
27500,"[762.6603787041366, 766.4003037663017, 766.8317347586352, 759.0164551599943, 769.888713806883]"
30000,"[751.201867704724, 740.990840070641, 761.7293931706201, 759.0476533493179, 759.6758240638595]"
32500,"[747.8225755026024, 740.6122552638215, 758.1385952955256, 758.1956202757466, 750.1178576331198]"
35000,"[768.0552735794481, 771.3150123921388, 773.3911767484045, 775.9534109518223, 776.0617169250777]"
37500,"[766.2255161750473, 765.5995677351323, 776.5735095564352, 773.9520162053817, 771.9317198882436]"
40000,"[765.880919660389, 764.2445654508027, 776.0395991106795, 769.4869580732942, 762.173973555044]"
42500,"[765.5483074311228, 753.6130402034656, 773.4386418940518, 757.0887580691516, 740.0194012145258]"
45000,"[764.6764348019176, 748.0861562235667, 768.8317689027712, 755.5543677460151, 743.8953402303993]"
47500,"[763.6804100041123, 745.0900731735312, 769.829712654209, 757.6178294116853, 741.924829864495]"
50000,"[759.6945897394045, 741.5231767604585, 765.185719732091, 754.8998170479267, 739.8379719652212]"
52500,"[764.8058475043541, 743.4580655960058, 765.0480936095252, 762.1683641494145, 748.0245983601797]"
55000,"[761.703613562274, 750.8927295199601, 761.9412263346226, 759.5725974360981, 742.082180712589]"
57500,"[760.6863000753808, 749.3096015314228, 759.3814302887426, 759.5817103215326, 743.2006580066136]"
60000,"[762.9123169643377, 752.7662716489343, 762.7705808966717, 767.6761316551442, 755.6274827183236]"
62500,"[764.0828552011743, 760.6651862887371, 763.5473701618428, 761.5464733980749, 760.9010466733062]"
65000,"[760.4382995067499, 749.342599890004, 761.5183472350251, 760.8872138710437, 750.426539522965]"
67500,"[763.1771826110404, 754.849669472633, 769.3749156579559, 763.4699949546863, 759.6814404611965]"
