Epoch,lossTrain,lossVal,stdDev
0,0.16425807774066925,0.14034277200698853,0.013000000268220901
5000,0.020331133157014847,0.034178536385297775,0.1080000028014183
10000,0.018696017563343048,0.041125111281871796,0.13500000536441803
15000,0.01799645833671093,0.045957352966070175,0.15000000596046448
20000,0.017235619947314262,0.04500540718436241,0.1469999998807907
25000,0.018748242408037186,0.04374002665281296,0.14399999380111694
30000,0.018078001216053963,0.04161928966641426,0.13600000739097595
35000,0.017378751188516617,0.04423796012997627,0.1459999978542328
40000,0.016944125294685364,0.04620716720819473,0.1550000011920929
45000,0.01663525030016899,0.04524115473031998,0.15000000596046448
50000,0.01870064064860344,0.03831767290830612,0.12300000339746475
55000,0.027511652559041977,0.024992890655994415,0.04699999839067459
60000,0.027654342353343964,0.02400587685406208,0.029999999329447746
65000,0.028441330417990685,0.023328913375735283,0.009999999776482582
70000,0.025843126699328423,0.025473356246948242,0.04399999976158142
75000,0.02872840128839016,0.023314693942666054,0.013000000268220901
80000,0.027753664180636406,0.024967987090349197,0.03700000047683716
85000,0.026853321120142937,0.026031672954559326,0.0560000017285347
90000,0.028304481878876686,0.023213811218738556,0.013000000268220901
95000,0.02635766938328743,0.02744074910879135,0.06499999761581421
99999,0.02947789989411831,0.027269473299384117,0.0560000017285347
