iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053428.4,1261870.9,1026.36,1123.3186
2000,881204.6,1075553.8,938.72,1037.076
4000,656735.6,822729.6,810.38,907.0302
6000,589384.8,745403.8,767.71,863.3601
8000,585498.1,745304.44,765.17,863.3017
10000,579112.7,746425.3,760.99,863.9473
12000,567589.7,761282.3,753.38,872.4957
14000,558612.1,766269.2,747.39,875.3495
16000,552574.3,776207.6,743.34,881.0096
18000,546601.2,788595.9,739.3,888.0001
20000,541851.3,790402.2,736.08,889.0159
22000,535777.44,791661.94,731.95,889.7309
24000,521271.2,809338.06,721.94,899.5732
26000,520101.0,815387.56,721.13,902.9046
28000,503920.1,820183.5,709.76,905.5636
30000,492551.4,826665.75,701.61,909.1228
32000,490332.6,833166.3,700.0,912.686
34000,488471.8,844780.06,698.69,918.9889
36000,481175.94,846155.6,693.36,919.7346
38000,480032.44,850981.56,692.53,922.3358
40000,474236.75,846294.5,688.31,919.7927
42000,464831.94,848078.0,681.25,920.775
44000,470672.62,852310.8,685.65,923.0579
46000,460386.62,859409.9,677.94,926.9093
48000,452929.84,859304.94,672.28,926.8214
50000,456809.53,854684.4,675.29,924.3969
52000,456342.53,868055.2,674.99,931.5604
54000,444623.78,867211.94,665.93,931.1219
56000,453726.8,877397.6,672.98,936.4363
58000,434017.12,876874.06,657.65,936.2237
60000,438121.4,882429.06,660.9,939.1493
62000,429064.12,883776.0,653.7,939.8537
64000,437214.44,890346.4,660.17,943.3135
66000,425480.56,887217.2,650.9,941.6684
68000,433543.12,890248.4,657.36,943.2429
70000,428943.1,893889.06,653.67,945.2025
72000,419830.4,896266.56,646.31,946.4682
74000,413166.94,900412.4,640.84,948.6333
76000,419630.44,894848.0,646.18,945.6048
78000,425910.38,892991.56,651.34,944.7205
80000,416952.0,896194.5,644.09,946.4199
82000,412085.22,888645.2,639.94,942.512
84000,407927.84,896894.06,636.67,946.6888
86000,408842.5,899749.5,637.31,948.248
88000,409135.4,912458.8,637.65,954.762
90000,419712.7,894491.6,646.44,945.5351
92000,409542.78,906676.8,638.04,951.874
94000,403725.44,899630.0,633.09,948.2413
96000,394346.94,903223.5,625.3,949.9988
98000,396631.16,905086.25,627.23,950.8799
