iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055478.9,1235101.9,1027.36,1111.3448
2500,585579.7,723948.94,765.23,850.8423
5000,582401.75,726358.0,763.15,852.2598
7500,576490.8,729068.4,759.27,853.8456
10000,577202.5,733529.6,759.74,856.4531
12500,562703.06,735313.94,750.11,857.5001
15000,566594.0,742242.7,752.71,861.4694
17500,567406.94,735663.75,753.23,857.6884
20000,553615.75,748583.44,743.95,865.1992
22500,567882.3,734545.6,753.54,857.0317
25000,564394.9,740968.25,751.25,860.7675
27500,559776.2,738813.9,748.12,859.5366
30000,554285.0,746096.3,744.4,863.7412
32500,557834.3,746162.56,746.81,863.7833
35000,558675.6,753626.7,747.41,868.0655
37500,550733.56,760351.5,742.1,871.8658
40000,549610.56,748948.75,741.31,865.3991
42500,573248.2,764071.6,757.11,874.0002
45000,548236.25,750697.5,740.4,866.4173
47500,547040.2,749273.3,739.57,865.5651
