iteration,trainRMSE
0,"[793.1794223574295, 793.2206779741842, 793.2944302225661, 793.321600219025, 794.2679618856441]"
2500,"[664.432989799197, 661.9273497998441, 661.4386921142776, 661.1499127434186, 663.1539871125769]"
5000,"[658.0402768000663, 653.4622010856239, 653.0756842677168, 654.7233237658359, 655.5135644681917]"
7500,"[651.5241400630136, 646.0209052221121, 646.8059390537144, 650.4937443590183, 651.4865824612443]"
