iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,629574.0,626757.4,793.46,791.6801
2500,438803.22,449468.53,662.42,670.4215
5000,428980.44,463269.28,654.96,680.6362
7500,421553.12,467565.84,649.27,683.7792
