Epoch,lossTrain,lossVal,stdDev
0,0.26166796684265137,0.2418576180934906,0.008999999612569809
5000,0.01650914177298546,0.04589999467134476,0.11400000005960464
10000,0.013845697976648808,0.06070796400308609,0.1720000058412552
15000,0.01713404804468155,0.05147946998476982,0.14100000262260437
20000,0.014700325205922127,0.0566793829202652,0.15399999916553497
25000,0.01605795882642269,0.05111917853355408,0.14300000667572021
30000,0.019219698384404182,0.04758523032069206,0.13199999928474426
35000,0.029332762584090233,0.03293893113732338,0.05000000074505806
40000,0.02665717899799347,0.03605690598487854,0.08299999684095383
45000,0.02819877304136753,0.036081645637750626,0.07900000363588333
50000,0.030748063698410988,0.03274618089199066,0.05000000074505806
55000,0.030527131631970406,0.03740827739238739,0.08399999886751175
60000,0.0282759889960289,0.037488702684640884,0.07400000095367432
65000,0.02874753437936306,0.03641939535737038,0.07199999690055847
70000,0.030539290979504585,0.032107651233673096,0.028999999165534973
75000,0.02943803369998932,0.032959554344415665,0.03700000047683716
80000,0.03064584545791149,0.031509798020124435,0.017000000923871994
85000,0.02917751669883728,0.034061651676893234,0.04600000008940697
90000,0.030721692368388176,0.031375572085380554,0.020999999716877937
95000,0.03046335093677044,0.031587954610586166,0.028999999165534973
99999,0.03094605542719364,0.03139621391892433,0.02199999988079071
