Epoch,lossTrain,lossVal,stdDev
0,0.19490614533424377,0.1832757294178009,0.01600000075995922
5000,0.0015138494782149792,0.05134284496307373,0.17299999296665192
10000,0.00017884252883959562,0.05289001762866974,0.18299999833106995
15000,9.036484698299319e-05,0.05053456127643585,0.1770000010728836
20000,5.212291580392048e-05,0.04989126697182655,0.17399999499320984
25000,0.0001471429131925106,0.049457352608442307,0.1720000058412552
30000,3.414979073568247e-05,0.05053362995386124,0.17499999701976776
35000,2.6175062885158695e-05,0.049380406737327576,0.17100000381469727
40000,1.3889273759559728e-05,0.05064571648836136,0.17599999904632568
45000,2.2094774976721965e-05,0.049629926681518555,0.1720000058412552
50000,8.503274329996202e-06,0.046802304685115814,0.164000004529953
55000,6.666062108706683e-05,0.04704852029681206,0.16099999845027924
60000,5.049485480412841e-06,0.048174627125263214,0.1679999977350235
65000,5.091171715321252e-06,0.04758920520544052,0.1679999977350235
70000,1.758544021868147e-05,0.04700113460421562,0.16699999570846558
75000,1.2789563697879203e-05,0.04539598897099495,0.16500000655651093
80000,1.297019116464071e-05,0.04651239886879921,0.164000004529953
85000,6.00214343648986e-06,0.04537776857614517,0.16500000655651093
90000,5.269462235446554e-06,0.04600116237998009,0.16599999368190765
95000,1.7230351659236476e-05,0.0456608310341835,0.1679999977350235
99999,5.555553798330948e-06,0.04630189388990402,0.16500000655651093
