iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,629744.7,626648.75,793.56,791.6115
10000,418195.22,457277.88,646.4,676.1913
20000,410561.7,490516.53,640.34,699.7542
30000,426393.12,527204.4,652.68,724.3686
40000,406570.5,465319.75,637.29,682.0853
50000,420078.5,472293.38,647.97,687.1216
60000,427831.4,450018.97,653.91,670.7854
70000,440014.9,448219.0,663.26,669.3953
80000,698300.7,666996.0,826.37,812.2145
90000,444757.7,441051.1,666.85,664.0891
100000,484993.94,483547.94,694.64,693.608
110000,480686.22,485407.5,691.51,695.0216
120000,479257.03,482906.84,690.39,693.2072
130000,556334.06,550657.4,743.61,739.2294
140000,450108.84,441668.88,670.82,664.5316
150000,561770.75,550645.9,747.34,739.2168
160000,566938.06,557170.0,751.14,744.041
170000,558883.44,554907.6,745.21,742.4141
180000,521428.47,520993.5,719.85,719.1941
190000,488108.4,482108.38,696.89,692.5163
200000,482161.4,485177.34,692.47,694.7909
210000,557411.4,552338.94,744.21,740.5423
220000,541543.0,524321.1,734.89,722.4825
230000,525863.0,512174.3,723.71,713.509
240000,486591.4,476861.66,695.93,688.5603
250000,485388.7,483007.94,695.04,693.157
260000,473445.53,485644.1,685.94,695.0995
270000,480726.38,484237.34,691.53,694.0741
280000,470018.84,496488.97,683.31,702.9684
290000,468087.38,488052.5,681.86,696.8877
300000,466566.62,487744.22,680.67,696.6393
310000,469495.9,500770.28,682.99,706.0258
320000,478533.2,486448.44,689.89,695.7164
330000,480060.12,486131.9,691.02,695.4854
340000,492593.03,484755.8,700.35,694.4889
350000,476950.16,476479.8,688.65,688.3257
360000,483659.0,478634.44,693.66,689.899
370000,486281.1,480388.84,695.65,691.2127
380000,478060.9,478935.84,689.49,690.1314
390000,475391.3,477799.9,687.48,689.2648
400000,593143.25,588530.1,768.5,765.2438
410000,624800.25,626174.9,790.39,791.2698
420000,622560.75,629337.4,788.98,793.2698
430000,562370.7,558076.5,748.04,744.7731
440000,487700.9,473026.44,696.79,685.7186
450000,485803.22,475127.44,695.37,687.27
460000,486062.1,475937.38,695.57,687.8861
470000,489580.97,480126.6,698.19,691.0418
480000,487261.6,479180.16,696.44,690.3327
490000,482713.56,475672.2,693.05,687.7548
