iteration,trainRMSE
0,"[285.53189908996836, 285.52734554137385, 285.52607307968304, 285.5401304369762, 285.54636667945636]"
1000,"[260.3755727816689, 259.5531108070224, 259.6543452349512, 259.13408046704757, 259.0814583105001]"
2000,"[256.8338692318509, 255.54596671495258, 255.55779495112384, 254.7760926484007, 254.438523434482]"
3000,"[254.09314290528135, 251.45217637600615, 250.90785309046575, 249.03718313390428, 248.7465036316241]"
4000,"[250.02557032756337, 247.0049014744545, 248.06792494241049, 245.66071635272166, 245.2520027124151]"
5000,"[250.54683576141417, 247.62686484117205, 246.32691839898325, 240.44948781754522, 238.17856238344115]"
