iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055021.1,1234380.0,1027.14,1111.02
2500,584744.4,743385.2,764.65,862.1221
5000,578811.4,742415.44,760.77,861.5914
7500,576013.56,740954.6,758.93,860.7153
10000,563387.56,757962.9,750.56,870.5338
12500,538538.7,758071.56,733.78,870.5212
15000,519841.47,776979.5,720.83,881.3106
17500,511493.28,783713.0,715.02,885.0929
20000,495470.78,801855.25,703.53,895.1486
22500,509987.12,793294.5,713.95,890.4199
25000,491315.0,804978.2,700.51,896.9288
27500,508180.75,820796.94,712.71,905.6381
