iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055361.6,1234999.8,1027.3,1111.2991
2500,499594.62,766973.0,706.77,875.706
5000,393293.84,856468.94,625.58,925.1715
7500,396722.75,946082.4,627.93,971.885
10000,349079.53,1000499.7,588.54,999.0101
12500,208277.6,1077889.0,444.28,1036.915
15000,338380.94,1014565.56,579.96,1005.5681
17500,188062.8,1093379.9,426.76,1043.4486
20000,457430.47,806079.7,675.67,897.6323
22500,304521.25,1011618.0,549.86,1004.6214
25000,270628.38,1089664.9,517.68,1042.7786
27500,224003.69,1107213.8,471.12,1051.9229
