iteration,trainRMSE
0,"[1023.9450774054017, 1024.106426347102, 1029.1851498205363, 1029.2550424336077, 1029.7774728341992]"
2500,"[760.0553315754142, 752.8949325558301, 762.5484310084246, 764.6821540477332, 768.103451625755]"
5000,"[739.3806345643727, 721.761155177432, 732.8034744592056, 736.2648362965767, 739.5110419859155]"
7500,"[728.1261135175987, 713.739797180059, 712.271816581777, 718.9783866404834, 712.8815447736567]"
10000,"[719.9425114883304, 707.0666214292096, 708.1457415920851, 713.8393128529117, 715.591574828691]"
12500,"[726.2792199840954, 714.9493702750557, 704.6626714232264, 713.0697096440296, 712.7154307132924]"
15000,"[731.7389203555973, 704.8614341748986, 696.0235774916448, 695.1586967406959, 696.688867506317]"
17500,"[726.5207634461253, 699.9702187465559, 686.3549484187937, 703.7889650212552, 690.2150145088505]"
20000,"[736.7498012775607, 748.1474007807367, 754.3150949523068, 754.2028489034424, 760.0431751023025]"
22500,"[677.7456956200942, 716.5633994505764, 663.03006841873, 667.1185771046197, 637.8599957870407]"
25000,"[675.9461004108836, 710.8066600397786, 669.1056750835966, 679.8172103972273, 637.2353427217729]"
27500,"[659.3425212372103, 705.9675296615961, 637.74794710439, 634.608707826913, 580.0675749486506]"
30000,"[664.6174922436785, 710.8389397458836, 649.7845860748678, 620.1900506825308, 620.5081585057853]"
32500,"[760.3226459383701, 755.5357681098923, 762.3626565501966, 771.0651055660967, 764.1961503360336]"
35000,"[731.4438024460294, 747.6492826829418, 735.5110585312588, 751.9793677351566, 727.050820450789]"
37500,"[818.9226979874542, 797.3745372940167, 810.3767537688433, 804.1226001161988, 793.1170553192454]"
