iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1054013.8,1260242.0,1026.64,1122.5941
10,1029503.6,1232929.0,1014.63,1110.369
20,1008520.25,1212127.0,1004.24,1100.9585
30,995908.1,1198637.4,997.94,1094.8143
40,982309.7,1183897.4,991.11,1088.0605
50,967769.06,1168047.8,983.74,1080.752
60,951967.25,1150617.9,975.68,1072.6581
70,935299.44,1132733.9,967.1,1064.2893
80,918330.94,1114234.1,958.29,1055.5622
90,900813.9,1095103.0,949.1,1046.4609
100,882704.44,1075299.0,939.52,1036.955
110,864130.3,1054935.8,929.58,1027.0889
120,845261.9,1034207.56,919.37,1016.9474
130,826182.3,1013188.75,908.94,1006.5598
140,807059.8,992041.3,898.36,995.9998
150,787934.94,970810.8,887.65,985.2841
160,768929.6,949617.7,876.88,974.4701
170,750169.06,928589.44,866.11,963.6203
180,731786.44,907858.8,855.44,952.8031
190,713918.25,887563.8,844.93,942.0926
200,696707.5,867846.75,834.68,931.5695
210,680302.44,848856.75,824.8,921.3209
220,664855.3,830748.0,815.38,911.4404
230,650526.8,813679.2,806.54,902.0285
240,637479.8,797816.25,798.42,893.1923
250,625883.94,783328.0,791.12,885.045
260,615913.75,770390.56,784.79,877.7058
270,607750.56,759183.94,779.58,871.2988
280,601578.56,749895.2,775.61,865.9523
290,597588.56,742716.06,773.03,861.7973
300,595973.9,737848.75,771.99,858.9691
310,596025.44,737213.7,772.02,858.6005
320,595972.9,739349.44,771.99,859.8437
330,595796.06,738075.25,771.87,859.1038
340,595733.4,738747.56,771.83,859.4947
350,595658.1,738301.44,771.78,859.2365
360,595643.1,738799.0,771.77,859.5264
370,595675.5,738255.4,771.79,859.2114
380,595488.75,738549.06,771.67,859.3827
390,595327.06,739353.56,771.57,859.8504
400,595167.7,739192.94,771.47,859.7574
410,595072.4,739653.0,771.4,860.0249
420,595470.94,742139.3,771.66,861.4692
430,595036.3,740844.0,771.38,860.7172
440,594751.4,739967.2,771.19,860.2067
450,594731.9,739108.75,771.18,859.7085
460,594759.0,739406.06,771.2,859.8808
470,594678.4,740208.94,771.15,860.3457
480,594505.7,739370.44,771.03,859.8605
490,594433.3,740164.25,770.99,860.3204
500,594474.06,739358.0,771.01,859.8533
510,594486.2,739964.0,771.02,860.2047
520,594453.1,739609.0,771.0,859.9986
530,594451.8,739490.6,771.0,859.9304
540,594329.3,740113.44,770.92,860.2904
550,594121.3,739394.7,770.78,859.8741
560,594220.6,739730.25,770.85,860.0685
570,594107.44,740657.3,770.77,860.604
580,593921.7,740273.25,770.65,860.3818
590,593740.94,741379.94,770.54,861.026
600,593502.56,740460.4,770.38,860.4952
610,593298.8,741728.25,770.25,861.2291
620,592776.6,741907.7,769.91,861.3365
630,593246.75,743601.75,770.22,862.3195
640,592183.56,746802.2,769.53,864.1674
650,592413.0,744658.9,769.68,862.9291
660,592314.5,745218.9,769.61,863.2518
670,591187.8,746043.0,768.88,863.7307
680,592209.44,744554.25,769.54,862.8633
690,590769.5,744581.8,768.61,862.885
700,591916.9,740237.06,769.35,860.3633
710,590415.06,743515.8,768.38,862.2695
720,589937.06,746083.4,768.07,863.7464
730,591086.25,753201.0,768.81,867.8447
740,589875.56,748453.75,768.03,865.1187
750,591312.2,742036.44,768.96,861.4078
760,589933.4,745295.6,768.06,863.2999
770,590144.4,742825.94,768.2,861.8676
780,590747.7,741961.2,768.59,861.3661
790,589818.5,741273.06,767.99,860.9679
800,591833.0,741043.7,769.3,860.832
810,591627.6,749519.25,769.17,865.7336
820,590571.0,742569.56,768.48,861.7188
830,590656.06,747739.9,768.53,864.7112
840,589500.4,745400.8,767.78,863.3597
850,589056.06,743823.44,767.49,862.4442
860,589769.56,747072.44,767.96,864.32
870,589053.5,746645.3,767.49,864.0769
880,589043.1,750626.44,767.49,866.3721
890,593428.25,749039.5,770.34,865.4424
900,589769.3,743307.9,767.96,862.1464
910,589582.94,746046.7,767.84,863.7309
920,589673.75,742117.8,767.9,861.4552
930,589675.7,749917.9,767.9,865.9585
940,590916.0,751075.9,768.7,866.6352
950,591962.1,743464.6,769.38,862.2367
960,591029.2,745745.06,768.78,863.5573
970,590334.44,742903.1,768.33,861.9133
980,591382.94,746009.44,769.01,863.7021
990,590535.75,746332.25,768.46,863.8961
