iteration,trainRMSE
430,"[767.9260828125698, 774.6025766552693, 774.7787217207099, 774.043191633448, 773.6802968059453, 773.3600646731842, 765.9788489556084, 769.8322698951637, 769.8845832415086, 769.7111087387804]"
440,"[766.86751286234, 774.4462260001616, 774.6263673163866, 773.9186340488174, 773.5876804494942, 773.2788981250944, 765.975442344844, 769.7672441692978, 769.8344691644332, 769.6423559620976]"
450,"[766.3108884772698, 774.4604804594452, 774.6408145826942, 773.9492762528715, 773.6334226521293, 773.3300750859773, 766.0641095024775, 769.8264359644685, 769.9006786051433, 769.6998060383136]"
460,"[766.6078531994152, 774.4364707763207, 774.6334576034643, 773.9406832665125, 773.6223339799205, 773.318261988515, 766.0464102043047, 769.8132956222651, 769.8865646887704, 769.686902447805]"
470,"[766.3714948904244, 774.2931278297606, 774.6261921229097, 773.9285304806682, 773.6061766933857, 773.3003973173691, 766.0178014418026, 769.7931869602558, 769.8643299557804, 769.6673236544306]"
480,"[765.3385511558433, 774.3556521840916, 774.6226798730149, 773.9190225641604, 773.5894468006005, 773.2811448510316, 765.9810242324737, 769.7701987438883, 769.8380521191734, 769.6451538861057]"
490,"[764.8965859329809, 774.2878876844751, 774.6221697165123, 773.9206216073748, 773.5933818920114, 773.2858562066573, 765.9912497994306, 769.7760834691755, 769.8449740936102, 769.65078090169]"
500,"[765.1691312684586, 774.2924862438184, 774.6219738733465, 773.9201949760687, 773.5923653792236, 773.2846790649731, 765.988820449621, 769.7746386612581, 769.8432940469439, 769.6493946576943]"
510,"[765.2935597427459, 774.2110363651136, 774.62257321276, 773.9222051408433, 773.5961724777047, 773.2891224971287, 765.9976800191763, 769.7800224684169, 769.8495073858664, 769.6545722288091]"
520,"[765.0726152997181, 774.2102175333031, 774.6244426543846, 773.9227420259057, 773.5970865738637, 773.2901824588794, 765.9996892632408, 769.7812839430433, 769.850947287318, 769.6557895523796]"
530,"[765.2596875472618, 774.0256497283126, 774.6174041091988, 773.9223292635835, 773.5963369645175, 773.2893244492274, 765.9980647748392, 769.780262951014, 769.8497821689305, 769.6548041007052]"
540,"[764.6065018556216, 773.8649682721298, 774.608166329861, 773.924106413509, 773.5992831059533, 773.2926717930103, 766.0042948541908, 769.7842256837145, 769.8542856010157, 769.6586326558719]"
550,"[763.3804189621635, 773.7917238351572, 774.584960818577, 773.9215488157103, 773.5949415730772, 773.2877205539844, 765.9949652252758, 769.7783394406001, 769.8475785554693, 769.6529508611335]"
560,"[764.1367840083506, 773.680260118393, 774.5604276907875, 773.9234797880595, 773.5984338002494, 773.2917353650181, 766.0025781401343, 769.7831217731476, 769.8530360428124, 769.6575651730939]"
570,"[763.4229909518305, 773.6985307317534, 774.5082844063746, 773.9239854314702, 773.5991020691324, 773.2925021652288, 766.003982321246, 769.7840242220561, 769.8540578401041, 769.6584378371197]"
580,"[762.4916333355776, 773.4399717418603, 774.4874521949165, 773.9243121085459, 773.5989472661389, 773.2923361866043, 766.0036758184159, 769.7838270556721, 769.8538350945097, 769.6582471298075]"
590,"[763.0494412474412, 771.6874494790811, 774.4896188640204, 773.9345776752338, 773.6010023545088, 773.2947400509103, 766.0080077430033, 769.7866430721459, 769.857012062087, 769.6609734792155]"
600,"[761.932552859234, 771.1647691430683, 774.5455251721828, 773.9506796897044, 773.6020108765676, 773.2963298570032, 766.0108168760528, 769.78849618082, 769.8590927495303, 769.6627700829587]"
610,"[763.0697523255437, 769.2938187714539, 774.0260263130558, 773.893010778295, 773.5828342464846, 773.299457993766, 766.0170255808353, 769.7926514886327, 769.8637336206252, 769.6668048695778]"
620,"[763.1084657492646, 767.8743337397542, 772.9099245532266, 773.0269169300362, 773.654651699731, 773.0950939674864, 766.0344790411493, 769.8206948370521, 769.8980632649414, 769.697188326516]"
630,"[763.0594570965601, 767.6999037741683, 773.7302981510811, 772.1940944162666, 773.4844556644138, 771.7681697347824, 764.9950081387165, 771.2063978310758, 772.0281717573641, 771.9983669285629]"
640,"[763.6130267316163, 768.4983304269117, 773.1853261850869, 771.7325294191803, 772.1901435460824, 771.1627260540229, 765.3624018950003, 769.629742329589, 770.3391978221638, 769.5721974123853]"
650,"[763.5400816229869, 769.1493194554125, 773.2037514484983, 772.0479829773943, 772.7999367793449, 771.8226966818899, 765.0562501430552, 769.2880505051415, 770.2550433161879, 769.6068828639396]"
660,"[763.5910167756194, 767.1303568245279, 771.9679133277538, 772.2878044345618, 771.6306647476079, 771.4374052635844, 765.1260654384224, 771.557655949911, 770.6852928632169, 770.717229975616]"
670,"[762.6890143411254, 767.2109694308949, 770.409687067026, 770.8385319964235, 771.8010832885931, 770.4437080681887, 764.7721610954499, 770.4112518372106, 770.076317899289, 770.1622971484463]"
680,"[763.6382313702611, 768.0388404285428, 772.5813880079498, 772.296954981159, 772.478845089964, 772.1597211660671, 764.954697181411, 769.9346920448338, 769.8711614621932, 769.4932430307848]"
690,"[762.2986313268943, 766.4241680330564, 771.2256911270257, 770.4424079050566, 771.2959270006754, 771.2051362564404, 764.235652894853, 769.3849215972435, 770.1112392113498, 769.4626639003252]"
700,"[762.6662922749358, 767.3438550838456, 771.0858597490246, 771.3583999976175, 772.908167178115, 772.1059588852314, 766.0053269824593, 769.8184595163582, 770.3428996562171, 769.9123653309261]"
710,"[761.6744456841398, 765.2194902271895, 770.1045587296045, 770.5848960090855, 771.4231795002542, 770.5742311021019, 764.4053684878749, 769.6367902083175, 770.4383560644761, 769.7169777374359]"
720,"[761.6257734128255, 764.4087872816292, 769.7241645574436, 769.6601069347521, 770.8090801841638, 770.9802227095706, 764.043584039367, 769.8705638465469, 770.1051818736615, 769.4350259681934]"
730,"[763.2473676445463, 766.2840647248963, 772.0460435264336, 772.1166551293276, 772.6626251714381, 769.7604245616327, 763.2278585964276, 769.188881177248, 770.2049941931907, 769.396931634308]"
740,"[761.1402732684134, 764.322151624083, 769.8932209699559, 769.552155791706, 770.949515494586, 770.5679135624744, 764.2649077838913, 769.9132592069221, 770.1098797002226, 769.5455702779514]"
750,"[761.6263574239321, 765.9175846524747, 770.9769319002091, 771.1911464836159, 772.2901323661582, 771.7918978230389, 765.8102191533347, 769.9044825257738, 770.3016263862279, 769.794799954828]"
760,"[761.639607733771, 764.0872284720612, 769.4462018299105, 770.2601270512353, 771.0382076874835, 770.3514979906638, 763.7982812056232, 770.1431481154776, 770.1346395971659, 769.7337696839296]"
770,"[761.5777254863639, 764.784504348915, 769.3641767993016, 770.3079604804818, 771.2257972075497, 770.8452815426703, 764.5049029385951, 769.5949450533391, 770.1988208447909, 769.6097589760551]"
780,"[761.6960924721914, 764.8849222008739, 770.0906352964961, 770.7447985265156, 771.7847696727041, 771.5674036840342, 764.8882327090763, 769.9351095170383, 770.4099113192946, 769.9299842372823]"
790,"[761.5402443740516, 764.3787919924255, 769.3658074169135, 770.1895858188728, 769.7911914580413, 770.8766877903248, 764.167222970509, 770.1565946364608, 769.6081306867474, 769.8200749166413]"
800,"[762.7246866845004, 766.3698466948127, 771.0124724370004, 771.0970332818321, 772.9434731255791, 772.7645352373937, 766.1315754995602, 769.9255077307922, 770.1251345488092, 769.9041762787734]"
810,"[763.2362721139007, 765.8675105648098, 771.7848810416908, 772.1633575981963, 771.2530060718509, 771.5678877814722, 764.529021433832, 770.673331569807, 770.3670215575739, 770.2200030858666]"
820,"[762.6105600530153, 765.9601972545288, 770.0348413995717, 770.2064886886113, 770.9209732134441, 770.6315579437535, 764.8042241956042, 769.8701059074658, 769.9232994763554, 769.8433899835071]"
830,"[762.3993356367275, 765.6322174769059, 769.7645720910689, 771.399910479679, 770.8829179077077, 770.5955861457363, 763.8412602299119, 771.224906348751, 769.2551978550456, 770.3447438762694]"
840,"[762.5437332694726, 764.9155642847666, 767.1886568279201, 768.6734690239723, 770.4716057474631, 769.917064403849, 764.5417276543791, 770.0780203335796, 769.7234435159534, 769.7830072611827]"
850,"[762.1926459200928, 764.1314417068846, 766.2541358720391, 769.0704955727495, 770.2905800534083, 769.4585618994929, 764.2197680957051, 770.6792621138299, 769.4063792760901, 769.2343084272846]"
860,"[762.0115783844182, 764.5562614981457, 767.6503090361092, 769.7180434297431, 771.0514121990645, 770.132325977763, 764.9231027148697, 769.6321154232454, 770.0401499870001, 769.8684730723661]"
870,"[762.0763587390567, 763.8884496752514, 766.3030058987671, 768.8013921331486, 770.185746799719, 769.7128221310007, 764.6985125430934, 769.5623853748323, 769.9318305730446, 769.7617062349302]"
880,"[762.1055017387894, 763.5909237750323, 766.3561596123935, 769.5855186055053, 769.8128567388928, 769.8165747990248, 764.4031732795845, 769.6521642728403, 769.76373983299, 769.764868309351]"
890,"[766.2110637989392, 770.2110689121473, 773.5297702331843, 775.3415132764561, 771.6913379001298, 771.8687920177457, 764.9132246022826, 770.8828323001934, 769.143589852169, 769.5688261727839]"
900,"[762.2135390698463, 764.8034400078619, 767.9293956223377, 769.6570950689113, 770.6749204627885, 770.376610697808, 764.7751195708695, 769.5661295225707, 769.8293959395646, 769.7611318301553]"
910,"[762.0872996092828, 764.2940618524465, 767.8534646131706, 769.2876117010366, 770.709792127023, 770.1922240582644, 765.1107375479048, 769.2529438346905, 770.1362602550442, 769.4465757046894]"
920,"[761.572031504223, 764.9377686768506, 767.3797243648916, 769.631314381528, 771.083543268111, 770.0621919786747, 765.2015877300472, 769.4094979071313, 769.9757132214978, 769.7072074454355]"
930,"[762.2372073989893, 764.6117409831975, 767.5757932378023, 769.8118360457465, 770.2834124062157, 770.365212506316, 764.6916336511541, 770.0876293545269, 769.5817285553504, 769.7293140614437]"
940,"[763.6023203692791, 766.040027215406, 769.263307128581, 772.6763518379826, 770.8775975223061, 769.6280916830088, 764.3640558869884, 771.7779666588982, 768.872655380603, 769.9413573172403]"
950,"[764.880322665087, 767.2651910425687, 769.9802681450714, 774.5928480473937, 772.0554659503994, 770.9413647930913, 764.8649487995372, 770.7493277088927, 768.9145045463027, 769.6002638326563]"
960,"[763.4512775102293, 765.5307130554722, 768.4329835737872, 771.1398601276568, 770.4060495564916, 771.0449164941087, 764.934508527632, 772.8140173686487, 769.790408314083, 770.2323024927756]"
970,"[761.9898646497409, 765.5300796808515, 768.6762559615238, 770.0318186922545, 770.8736622310836, 771.0491194132638, 765.4382236092832, 769.5117307645247, 770.224908148071, 769.9353009659949]"
980,"[763.841735639987, 767.9404493462145, 771.0551650925904, 774.6140784320392, 771.7559930958917, 768.5510500712426, 763.1797858120564, 770.3794395226662, 769.0966779287545, 769.6507414021285]"
990,"[763.7502508687585, 765.4332502525891, 768.6050541449388, 770.3535473380542, 771.4480397973102, 770.3446185765904, 764.6247792907849, 771.1287674655077, 769.6102929841738, 769.2803673334714]"
