iteration,trainRMSE
0,"[1595.1375740146243, 1595.1879911568637, 1600.7653654564422, 1600.7636149918847, 1600.7498067444756]"
10,"[1592.0440702584924, 1591.4053518305218, 1596.7400982963704, 1596.6837386240315, 1596.6610793476805]"
20,"[1588.183242703395, 1587.8781237525789, 1593.4036624763287, 1593.3915217634312, 1593.3800163694796]"
30,"[1584.869071965128, 1584.488684956624, 1589.9988563472145, 1589.9849928471092, 1589.9729443758881]"
40,"[1580.7649192956828, 1580.5902528003296, 1586.1239362247445, 1586.1149428689425, 1586.1045067649743]"
50,"[1576.4275377082554, 1576.1899883875312, 1581.7167923660757, 1581.7078601675803, 1581.6978988405665]"
60,"[1571.3070451025706, 1571.12909530529, 1576.6490698373548, 1576.6406901683358, 1576.6313417647132]"
70,"[1565.830943837139, 1565.5738969439672, 1571.0694026483322, 1571.0587622323583, 1571.0496510239245]"
80,"[1559.769643112282, 1559.4734282162178, 1564.9539247617588, 1564.9416546951654, 1564.932428353048]"
90,"[1553.2782503637034, 1552.9648436605578, 1558.4370959521798, 1558.427309272239, 1558.4197648010077]"
100,"[1546.3786574973615, 1546.0259653991775, 1551.4809842229408, 1551.4712076163935, 1551.4645182714257]"
110,"[1539.0742212305531, 1538.6748881728704, 1544.1075968387438, 1544.0972028070735, 1544.091314397889]"
120,"[1530.7247373218122, 1530.236991838105, 1535.6443557761322, 1535.6333861935134, 1535.6284529309373]"
130,"[1522.561822013657, 1522.0116471068852, 1527.3928606005138, 1527.3812881954116, 1527.3773163825797]"
140,"[1514.0467098360061, 1513.4415970817672, 1518.7948609112248, 1518.7827207287776, 1518.7797775143233]"
150,"[1504.896540248009, 1504.1958568391283, 1509.5183933918534, 1509.505778055986, 1509.50400180173]"
160,"[1495.766510899148, 1495.0115485390525, 1500.3020972632316, 1500.2890424511932, 1500.2884763598959]"
170,"[1486.244450209804, 1485.091990021657, 1490.3435330227153, 1490.3298422881144, 1490.3306165498607]"
180,"[1476.217173219947, 1475.31469289414, 1480.5335880805246, 1480.5200434787157, 1480.5222948409505]"
190,"[1466.1349334749573, 1465.1223689940764, 1470.2977289036578, 1470.283561144583, 1470.2873287765638]"
200,"[1456.1271987206633, 1455.053115260675, 1460.1873257227157, 1460.1732591830266, 1460.1786828185568]"
210,"[1446.0458123453416, 1444.9418938771576, 1450.0364188223577, 1450.0231022648975, 1450.0303618604623]"
220,"[1436.0099777636021, 1434.8545869806685, 1439.9030044102558, 1439.8901349118726, 1439.899273539679]"
230,"[1426.0404011185883, 1424.8406124237333, 1429.840412411511, 1429.828197401061, 1429.8393221268675]"
240,"[1416.1920157445695, 1414.9566697406394, 1419.9052317445626, 1419.8938871948092, 1419.9071325489806]"
250,"[1406.5209646323638, 1405.2635613447271, 1410.158147857581, 1410.1479691574257, 1410.1634829423438]"
260,"[1397.0234996231056, 1395.8265455670914, 1400.6643710314302, 1400.6556378742935, 1400.6735415281844]"
270,"[1387.4201923468618, 1386.5405990870172, 1391.3181070937037, 1391.3113140570974, 1391.331863031917]"
280,"[1377.0582352010185, 1375.982709314693, 1380.705839091196, 1380.704610725126, 1380.7289289691264]"
290,"[1368.2656736773922, 1367.5675526604068, 1372.2818341836662, 1372.2913537945224, 1372.3220749590205]"
300,"[1360.2488410274443, 1359.5960332208094, 1364.2506114313887, 1364.2593944156342, 1364.2902577256407]"
310,"[1353.0294986341387, 1352.5041700862714, 1357.092443940706, 1357.1012214682928, 1357.1336813488963]"
320,"[1346.6450421299055, 1346.232853184901, 1350.7763773681495, 1350.7840853063626, 1350.8185635470538]"
330,"[1341.136635754684, 1340.8920654099204, 1345.3293742850087, 1345.387934975062, 1345.6063168130188]"
340,"[1336.5240925752125, 1336.5065600107675, 1341.0185866461156, 1340.8778614517553, 1340.9514323894134]"
350,"[1332.9982686830842, 1332.9504246002564, 1337.4646921987696, 1337.2577714053432, 1337.3579116278802]"
360,"[1330.8861820740633, 1330.9910696823304, 1335.3753708599859, 1335.2326055836822, 1335.277289100751]"
370,"[1330.0211786573611, 1330.1642884284345, 1334.692615123566, 1334.4629380088195, 1334.0684391794612]"
380,"[1329.9881065030545, 1330.0169239012714, 1334.579519291933, 1334.0755927366044, 1333.6319377771956]"
390,"[1330.2309378742943, 1330.0714705772145, 1334.1430736191103, 1333.7929391623309, 1333.43021675274]"
400,"[1330.2235398424193, 1329.7513788147492, 1334.210794407454, 1333.7717397905776, 1333.324923108993]"
410,"[1329.7841673609332, 1329.3885731258817, 1333.6456703324618, 1333.2823164565882, 1333.0384647336944]"
