iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2555277.0,2745641.8,1598.52,1656.9975
10,2543095.0,2732671.0,1594.71,1653.079
20,2532073.8,2721206.0,1591.25,1649.6077
30,2521315.2,2709562.0,1587.86,1646.0747
40,2508872.2,2696078.5,1583.94,1641.9737
50,2494979.2,2680912.8,1579.55,1637.3491
60,2478967.0,2663663.0,1574.47,1632.073
70,2461506.0,2644770.2,1568.92,1626.2745
80,2442394.5,2624107.0,1562.81,1619.9093
90,2422093.5,2602173.0,1556.31,1613.125
100,2400536.2,2578863.5,1549.36,1605.8838
110,2377798.2,2554257.8,1542.01,1598.2042
120,2351855.0,2526143.2,1533.57,1589.3843
130,2326683.5,2498851.5,1525.34,1580.7752
140,2300595.2,2470540.0,1516.77,1571.7947
150,2272635.2,2440137.8,1507.52,1562.0936
160,2245004.2,2410052.8,1498.33,1552.4341
170,2215542.5,2377662.2,1488.47,1541.9667
180,2186327.5,2345920.8,1478.62,1531.6394
190,2156278.0,2312957.5,1468.43,1520.8408
200,2126773.0,2280510.5,1458.34,1510.1355
210,2097334.0,2248033.0,1448.22,1499.3437
220,2068170.2,2215730.0,1438.11,1488.5325
230,2039411.1,2183731.8,1428.08,1477.7451
240,2011214.5,2152193.2,1418.17,1467.0352
250,1983739.0,2121275.5,1408.45,1456.4594
260,1957119.1,2091112.1,1398.97,1446.0673
270,1930950.4,2061163.8,1389.58,1435.6749
280,1901745.9,2027399.0,1379.04,1423.8672
290,1878401.8,1999985.4,1370.55,1414.2078
300,1856490.8,1973961.9,1362.53,1404.977
310,1837039.5,1950493.4,1355.37,1396.6001
320,1819945.9,1929204.0,1349.05,1388.9573
330,1805456.2,1911653.6,1343.67,1382.6251
340,1793397.6,1895949.2,1339.18,1376.934
350,1783848.9,1881553.4,1335.61,1371.6968
360,1778368.9,1872638.1,1333.55,1368.443
370,1776046.6,1867676.0,1332.68,1366.6287
380,1775451.4,1868044.1,1332.46,1366.7633
390,1775118.5,1883940.5,1332.33,1372.5662
400,1774912.1,1875177.9,1332.26,1369.3705
410,1773770.6,1870540.2,1331.83,1367.6761
420,1773078.0,1869129.0,1331.57,1367.1602
430,1772491.5,1868787.5,1331.35,1367.035
440,1776301.4,1884397.9,1332.78,1372.7329
450,1772590.6,1879903.1,1331.38,1371.0946
460,1770002.1,1873614.6,1330.41,1368.7996
470,1768844.6,1871040.6,1329.98,1367.8589
480,1768209.9,1869981.5,1329.74,1367.4717
490,1767406.9,1870768.8,1329.44,1367.7593
500,1767060.8,1870639.1,1329.31,1367.712
510,1766745.6,1872282.9,1329.19,1368.3129
520,1766341.9,1872724.0,1329.04,1368.4739
530,1766093.4,1872329.9,1328.94,1368.3301
540,1765527.0,1872502.6,1328.73,1368.3931
550,1765430.6,1872137.1,1328.69,1368.2596
560,1765332.9,1871693.6,1328.66,1368.0975
570,1764807.8,1872072.8,1328.46,1368.2361
580,1764452.1,1873054.6,1328.32,1368.5949
590,1764603.1,1872751.0,1328.38,1368.484
600,1764455.9,1871836.2,1328.33,1368.1499
610,1762649.1,1878621.1,1327.65,1370.6268
620,1762312.1,1877211.9,1327.52,1370.1126
630,1765754.1,1879180.5,1328.81,1370.831
640,1764371.1,1878623.1,1328.29,1370.6276
650,1762965.6,1876339.9,1327.76,1369.7943
660,1761563.0,1872921.8,1327.24,1368.546
670,1764121.8,1879918.5,1328.2,1371.1001
680,1761838.1,1878427.0,1327.34,1370.5555
690,1760162.9,1877075.8,1326.71,1370.0624
700,1758484.6,1877907.2,1326.07,1370.3656
710,1757666.4,1878409.8,1325.77,1370.5491
720,1757922.5,1877868.5,1325.86,1370.3516
730,1756497.9,1881180.6,1325.32,1371.5593
740,1757280.9,1878185.4,1325.62,1370.4674
750,1756834.6,1879319.5,1325.45,1370.8811
760,1755284.5,1880351.4,1324.87,1371.2571
770,1754592.9,1888908.1,1324.6,1374.3736
780,1752701.8,1894445.1,1323.89,1376.3864
790,1748484.9,1888205.9,1322.3,1374.1178
800,1747877.9,1891165.5,1322.07,1375.1938
810,1745138.1,1892102.5,1321.03,1375.5345
820,1744676.4,1890169.4,1320.86,1374.8313
830,1746312.1,1897935.0,1321.48,1377.6516
840,1744166.2,1896249.0,1320.66,1377.0393
850,1742063.9,1892706.6,1319.87,1375.7523
860,1739580.2,1895063.6,1318.93,1376.6072
870,1738314.6,1899970.2,1318.45,1378.3882
880,1737675.4,1900047.6,1318.2,1378.417
890,1737848.6,1896063.1,1318.27,1376.9701
900,1737618.6,1904275.0,1318.18,1379.9484
910,1736346.4,1904423.5,1317.7,1380.0013
920,1735513.8,1903016.2,1317.38,1379.4916
930,1735046.2,1903364.0,1317.2,1379.6173
940,1735107.5,1902463.4,1317.23,1379.2916
950,1735173.8,1900727.5,1317.25,1378.6624
960,1741526.9,1913248.6,1319.66,1383.1945
970,1734151.9,1900730.5,1316.87,1378.6611
980,1734292.2,1902681.6,1316.92,1379.3698
990,1734395.1,1905571.2,1316.96,1380.4172
