Epoch,lossTrain,lossVal,stdDev
1,0.16750988364219666,0.15814587473869324,0.017101623117923737
2501,0.002199879614636302,0.19679735600948334,0.29402807354927063
5001,0.0007499073399230838,0.19434157013893127,0.2835533916950226
7501,0.00011781502689700574,0.19658052921295166,0.2912624776363373
10001,0.00018058865680359304,0.19389210641384125,0.28706109523773193
12501,5.412541941041127e-05,0.1966908574104309,0.2886083126068115
15001,4.1781571781029925e-05,0.19422228634357452,0.2856738865375519
17501,0.00013085370301268995,0.1905020922422409,0.28233349323272705
20001,7.052144792396575e-05,0.19448192417621613,0.28523415327072144
22501,1.3158790352463257e-05,0.19065719842910767,0.27950453758239746
25001,3.1184965337160975e-05,0.19068579375743866,0.2779480218887329
27501,1.0404233762528747e-05,0.1865406036376953,0.27844879031181335
30001,1.5214265658869408e-05,0.18572695553302765,0.27375656366348267
32501,1.581943070050329e-05,0.18754930794239044,0.27599626779556274
35001,1.1543996151885949e-05,0.18838199973106384,0.2721232771873474
37501,4.062785137648461e-06,0.18986180424690247,0.27738794684410095
40001,1.3519963431463111e-05,0.1879793256521225,0.2744096517562866
42501,1.8281451048096642e-05,0.18868409097194672,0.27154821157455444
45001,4.237223765812814e-05,0.18737483024597168,0.2755056917667389
47501,4.543678733170964e-05,0.18663282692432404,0.2748437225818634
49999,4.685391468228772e-05,0.18216434121131897,0.26829540729522705
