iteration,trainRMSE
0,"[1024.172328355553, 1024.2085056923834, 1029.184903568068, 1029.2000891875944, 1029.7197682560236]"
2500,"[764.3921681305914, 764.3330640888678, 766.9102025639341, 768.7757325088581, 768.4303977159562]"
5000,"[755.068429898996, 755.9485430883657, 751.548882893761, 755.6144014876746, 748.4488998769984]"
7500,"[749.9745106239869, 747.1520299725133, 745.4944465367706, 743.7320568774637, 736.9582242750269]"
10000,"[746.6669090302468, 742.3107414554894, 729.9472209851655, 722.1475874338283, 709.7184270208796]"
12500,"[745.6138000644221, 737.7846744723593, 728.8016148074408, 719.7228363675006, 717.1726293514947]"
15000,"[743.482640233179, 739.8880945901543, 723.4635348668411, 707.3787783863492, 693.7854373046641]"
17500,"[746.253663710093, 748.2276890035927, 745.4600862241647, 738.4042911568253, 718.7708286840834]"
20000,"[734.9731209706005, 732.0054772477149, 724.475981328532, 702.3503490186409, 680.2975399787157]"
22500,"[743.663162448414, 750.497850923021, 735.76968219224, 713.4642260081815, 709.3062919818345]"
25000,"[757.5466266313817, 763.6494321711966, 753.7194901413667, 752.1402150276451, 749.5668467728622]"
27500,"[744.2432588136472, 749.3363831060265, 738.2693446568767, 732.1402997455116, 711.4009940244526]"
30000,"[749.4463781519389, 750.4901286339276, 745.6634088011531, 737.5398825272589, 710.14065986638]"
32500,"[744.4559760476839, 743.5119586879808, 742.0732548142583, 735.0409134363157, 714.2367096219187]"
35000,"[746.9960504737318, 743.5926273573901, 743.1441326285093, 728.5608219685089, 721.9764362757029]"
37500,"[737.7214506051859, 740.9769130311536, 732.7624964146133, 714.0742682073235, 711.4523969736232]"
40000,"[737.3455223433522, 741.2956567393417, 732.0802250031395, 725.9119916311283, 721.0393222024759]"
42500,"[743.032479492762, 747.7476011015281, 734.6181253762387, 731.1113331726461, 729.5558641824771]"
45000,"[736.4990691726921, 742.7482362562869, 737.1003443398716, 732.198505188392, 729.6711785841258]"
47500,"[735.5818898656106, 737.7171025876961, 724.8395669463238, 714.4359524971447, 703.2956478971937]"
50000,"[736.4582172827683, 738.8362060975832, 722.7564014725691, 711.3302341433642, 696.0950882620022]"
52500,"[736.6480227482824, 743.2145748117093, 736.0158278333959, 738.6030822206392, 748.0234938167646]"
55000,"[737.7660139143136, 740.8519823364741, 729.2809998886089, 717.0768991388072, 713.8566318502893]"
57500,"[735.8547735688076, 736.1055310809817, 724.4293991437595, 717.9897441718717, 718.8983230324508]"
60000,"[741.1603184313418, 738.9374256225765, 733.2804480448017, 728.5785205267704, 720.8723528962178]"
62500,"[737.7699038751658, 744.2261498414899, 732.4467328104607, 719.9556713055458, 715.1990319201512]"
65000,"[732.4128454536939, 742.0305811432039, 731.1948777090234, 724.095502851861, 706.2905708346152]"
67500,"[763.9594392104741, 759.5797280020049, 760.1193950089529, 767.8603110561751, 755.8313596766827]"
