iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055346.0,1234858.1,1027.3,1111.2353
2500,587631.94,721267.5,766.57,849.2649
5000,567510.06,720577.6,753.33,848.8522
7500,554543.5,723754.94,744.66,850.7204
10000,533314.7,735622.1,730.16,857.6617
12500,532755.25,750415.06,729.82,866.169
15000,521069.44,754611.56,721.6,868.5189
17500,546869.2,754508.0,739.42,868.5773
20000,511402.28,768416.8,714.82,876.4062
22500,533962.7,747459.7,730.54,864.4448
25000,570545.94,745539.56,755.32,863.4223
27500,540520.6,756224.6,735.08,869.5729
30000,545844.06,765703.2,738.66,875.038
32500,541631.0,789437.7,735.86,888.4357
35000,543057.25,802297.56,736.85,895.626
37500,529265.5,790227.1,727.4,888.8645
40000,535205.56,792446.06,731.53,890.0519
42500,543540.8,780182.94,737.21,883.1786
45000,541199.4,781095.06,735.64,883.648
47500,523156.66,785287.6,723.17,886.0711
50000,520241.6,799845.1,721.1,894.1768
52500,548370.4,791807.3,740.5,889.7058
55000,529768.5,789677.5,727.77,888.5362
57500,528100.0,779715.44,726.66,882.9433
60000,536715.06,803252.94,732.57,896.0026
62500,532908.56,784182.75,729.92,885.4438
65000,528977.25,800767.75,727.2,894.7367
67500,579861.5,749568.5,761.47,865.7387
