Epoch,lossTrain,lossVal,stdDev
0,0.13167856633663177,0.10836612433195114,0.0020000000949949026
5000,0.00741439638659358,0.005880414973944426,0.01600000075995922
10000,0.007546430919319391,0.005974412430077791,0.004000000189989805
15000,0.007464560680091381,0.005943328607827425,0.009999999776482582
20000,0.007063365541398525,0.006227728445082903,0.017000000923871994
25000,0.006380096543580294,0.006933616474270821,0.03700000047683716
30000,0.005852034315466881,0.014368705451488495,0.09000000357627869
35000,0.00553964963182807,0.013714336790144444,0.0860000029206276
40000,0.0075165508314967155,0.005976526532322168,0.007000000216066837
45000,0.006817560642957687,0.006823595613241196,0.026000000536441803
50000,0.007556963711977005,0.005979288835078478,0.0010000000474974513
55000,0.007545304484665394,0.00598224438726902,0.006000000052154064
60000,0.007436721585690975,0.006024943199008703,0.010999999940395355
65000,0.007924886420369148,0.006700353696942329,0.019999999552965164
70000,0.006571784615516663,0.008615274913609028,0.05000000074505806
75000,0.00748406071215868,0.006098968908190727,0.008999999612569809
80000,0.00694760587066412,0.006584715563803911,0.024000000208616257
85000,0.007395691704005003,0.0059948149137198925,0.006000000052154064
90000,0.007363291457295418,0.005968041252344847,0.009999999776482582
95000,0.006736563052982092,0.010304239578545094,0.06599999964237213
99999,0.00755661353468895,0.005985716823488474,0.0010000000474974513
