iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2564852.5,2755471.0,1601.51,1659.9078
10,2491373.5,2679583.5,1578.4,1636.9166
20,2461896.8,2649284.2,1569.03,1627.6464
30,2437923.8,2624124.8,1561.36,1619.9033
40,2413553.0,2597708.2,1553.53,1611.7315
50,2389178.0,2571589.2,1545.66,1603.6102
60,2364155.5,2544536.0,1537.54,1595.1535
70,2336354.8,2514581.8,1528.46,1585.7364
80,2310338.5,2486503.0,1519.92,1576.8574
90,2281842.2,2455754.5,1510.52,1567.0781
100,2253105.5,2424332.2,1500.99,1557.0203
110,2224296.8,2393052.0,1491.38,1546.941
120,2195467.8,2361835.0,1481.69,1536.8127
130,2165689.0,2328966.2,1471.62,1526.0665
140,2137492.2,2298428.5,1462.01,1516.0166
150,2110161.5,2268180.0,1452.63,1506.0014
160,2083356.1,2238656.2,1443.38,1496.1602
170,2056819.9,2209350.0,1434.16,1486.3284
180,2031373.8,2181011.0,1425.26,1476.7642
190,2006499.8,2153192.2,1416.51,1467.3147
200,1982297.8,2125903.0,1407.94,1457.9851
210,1958781.1,2099319.2,1399.56,1448.8385
220,1936381.8,2073760.5,1391.54,1439.9909
230,1914959.5,2049073.8,1383.82,1431.3925
240,1894602.0,2025460.1,1376.44,1423.1187
250,1875663.5,2003153.5,1369.54,1415.2602
260,1858134.6,1982186.5,1363.13,1407.833
270,1842152.2,1962694.9,1357.26,1400.8933
280,1827855.5,1944817.8,1351.98,1394.4981
290,1815384.1,1928695.5,1347.36,1388.7054
300,1804882.0,1914471.4,1343.46,1383.5747
310,1796495.9,1902294.0,1340.33,1379.1669
320,1790376.5,1892312.5,1338.05,1375.5438
330,1786677.6,1884682.2,1336.66,1372.7679
340,1785556.6,1879638.8,1336.24,1370.9298
350,1785121.4,1879327.2,1336.08,1370.8132
360,1785928.9,1875838.0,1336.38,1369.5425
370,1785494.4,1882279.5,1336.22,1371.8975
380,1785039.4,1882097.5,1336.05,1371.8316
390,1783858.5,1881976.9,1335.61,1371.7844
400,1783148.1,1882628.5,1335.34,1372.0282
410,1781976.6,1882953.0,1334.9,1372.1499
420,1781358.2,1882175.6,1334.67,1371.866
430,1781031.6,1882393.6,1334.55,1371.949
440,1780678.2,1882447.2,1334.42,1371.9711
450,1782314.4,1883005.6,1335.03,1372.1767
460,1779622.4,1883785.1,1334.02,1372.4617
470,1778959.2,1884260.0,1333.77,1372.6319
480,1778030.0,1885600.2,1333.42,1373.1168
490,1777311.0,1887795.0,1333.15,1373.9124
500,1776053.0,1886913.6,1332.68,1373.5895
510,1775611.8,1886551.2,1332.52,1373.4573
520,1775341.1,1889376.9,1332.42,1374.4824
530,1775360.0,1887398.6,1332.42,1373.7654
540,1776709.6,1882940.8,1332.93,1372.1454
550,1776234.9,1884302.6,1332.75,1372.6404
560,1774906.0,1889952.9,1332.25,1374.6906
570,1773849.4,1887115.8,1331.86,1373.6584
580,1773563.0,1890055.0,1331.75,1374.7255
590,1776527.6,1888624.2,1332.86,1374.2058
600,1772869.5,1888500.6,1331.49,1374.1607
610,1775293.2,1888750.4,1332.4,1374.2523
620,1772249.6,1890738.4,1331.25,1374.9706
630,1771669.4,1890490.0,1331.04,1374.881
640,1772140.8,1889904.1,1331.21,1374.6683
650,1771600.2,1890147.0,1331.01,1374.7518
660,1771076.4,1889809.2,1330.81,1374.6309
670,1770866.9,1890564.2,1330.74,1374.9037
680,1770193.8,1892316.4,1330.48,1375.5387
690,1769588.9,1891633.8,1330.25,1375.2906
700,1768949.8,1892313.5,1330.01,1375.535
710,1770864.2,1892095.6,1330.73,1375.4554
720,1769201.0,1893734.8,1330.11,1376.0494
730,1768696.6,1893144.6,1329.92,1375.8352
740,1768346.1,1893720.8,1329.79,1376.0428
750,1768277.9,1893617.9,1329.76,1376.006
760,1767913.9,1893618.6,1329.62,1376.0067
770,1768075.2,1893475.6,1329.68,1375.9545
780,1767410.4,1893709.2,1329.43,1376.0378
790,1767252.8,1892812.5,1329.38,1375.7132
