iteration,trainRMSE
0,"[1597.1271910186308, 1596.937605242973, 1596.962845955593, 1597.2197309822077, 1601.03498097004, 1601.7818919511062, 1601.811591675088, 1607.4133182788114, 1607.359432778667, 1607.4538273004787]"
10,"[1589.1788254538537, 1580.0570465378767, 1573.3998555568396, 1571.6748197718064, 1574.97081133996, 1575.583745075511, 1575.6086782460868, 1581.1807224224556, 1581.1449071226964, 1581.2114849291925]"
20,"[1587.4498118797217, 1567.3844581569683, 1561.9881569650715, 1561.604873474292, 1565.3009464395186, 1566.0060854448877, 1566.0321889797062, 1571.562018426218, 1571.463423945296, 1571.4867924490748]"
30,"[1583.705862536054, 1557.8914993866683, 1553.946065595747, 1553.7282860298174, 1557.417362940938, 1558.1061831604275, 1558.1301722062956, 1563.648796241602, 1563.5332656797277, 1563.5304311852728]"
40,"[1579.4295339678915, 1549.0477802510318, 1545.764457666808, 1545.5856250408287, 1549.2933544051796, 1549.9740154547444, 1549.9873994027487, 1555.483425802008, 1555.3889236998336, 1555.383272557376]"
50,"[1575.5022140740973, 1540.3023286434504, 1537.5023241064805, 1537.350521868343, 1541.0457348902005, 1541.7187200610656, 1541.7256402538478, 1547.2160141863917, 1547.1224836983147, 1547.1225328745663]"
60,"[1570.9979473828716, 1530.8850916125166, 1528.9990429104473, 1528.9493583932435, 1532.650172084086, 1533.31547542456, 1533.3237591115758, 1538.8045929503546, 1538.718764865101, 1538.7211763245855]"
70,"[1564.2107559974875, 1521.2135848604573, 1519.6726677303916, 1519.6857054524273, 1523.3774396695508, 1524.035593742034, 1524.045392805824, 1529.5121845219965, 1529.4418472223617, 1529.4411286534555]"
80,"[1557.9111964468934, 1512.298884269651, 1510.9156958168792, 1510.9417665089916, 1514.6197340954288, 1515.260680301459, 1515.2671247757687, 1520.7177938727625, 1520.646269091387, 1520.6451555854103]"
90,"[1546.6448846995936, 1503.1117738231105, 1501.758879880038, 1501.7770728774153, 1505.4380046958227, 1506.0626170136295, 1506.0688243101229, 1511.5060153556415, 1511.4381224128772, 1511.4385009758441]"
100,"[1532.0664528132734, 1493.8099995152422, 1492.8187889767796, 1492.8763950839486, 1496.5248494211314, 1497.1355435968194, 1497.1413668411517, 1502.5623469800737, 1502.5013995871252, 1502.5018694967544]"
110,"[1516.585451587437, 1484.743145541615, 1483.891343323475, 1483.9557380947601, 1487.5859211856412, 1488.1814114852348, 1488.186762051297, 1493.5901668119625, 1493.5366527271337, 1493.5381601114273]"
