71.3,167.733333,204.833333,1507.366667,36.6,581.366667,1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,
167.733333,204.833333,1507.366667,36.6,581.366667,1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,
204.833333,1507.366667,36.6,581.366667,1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,
1507.366667,36.6,581.366667,1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,
36.6,581.366667,1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,
581.366667,1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,
1025.466667,802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,
802.985843,214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,
214.433333,182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,
182.433333,22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,
22.066667,312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,
312.233333,211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,7466.338333,
211.2,725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,7466.338333,7466.338333,
725.733333,342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,7466.338333,7466.338333,132.533333,
342.483333,238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,7466.338333,7466.338333,132.533333,70.216667,
238.6,1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,7466.338333,7466.338333,132.533333,70.216667,120.652122,
1684.166667,130.083333,1838.716667,288.75,1910.166667,2405.116667,88.416667,32.1,129.083333,7466.338333,7466.338333,132.533333,70.216667,120.652122,178.55,
