Epoch,lossTrain,lossVal,stdDev
1,0.17246748507022858,0.1562177836894989,0.01562562771141529
2501,0.003926383797079325,0.05880403146147728,0.16496716439723969
5001,0.00043114228174090385,0.0563664585351944,0.16050061583518982
7501,0.00011804985115304589,0.05551602318882942,0.1579068899154663
10001,0.00010105573892360553,0.053974997252225876,0.15124593675136566
12501,2.4163306079572067e-05,0.052825137972831726,0.14780518412590027
15001,1.568151856190525e-05,0.052908774465322495,0.14797373116016388
17501,7.34872719476698e-06,0.053053583949804306,0.14866125583648682
20001,1.033647458825726e-05,0.052373241633176804,0.1457582414150238
22501,1.7294223653152585e-05,0.05214768275618553,0.14523057639598846
25001,4.055620956933126e-05,0.05200933292508125,0.14362019300460815
27501,8.66872323967982e-06,0.0525781475007534,0.14356884360313416
30001,1.6932423022808507e-05,0.052378132939338684,0.14410394430160522
32501,2.1411128727777395e-06,0.05225113406777382,0.14172786474227905
35001,1.8415287286188686e-06,0.052491072565317154,0.14220121502876282
37501,6.645914982073009e-05,0.05168352276086807,0.13995333015918732
40001,4.089096364623401e-06,0.05136837437748909,0.1399015486240387
42501,1.890615635602444e-06,0.05178799480199814,0.1404457837343216
45001,5.444975158752641e-06,0.05173540487885475,0.14006435871124268
47501,5.248187335382681e-06,0.051593538373708725,0.1394089013338089
49999,6.936580234651046e-07,0.05190387740731239,0.1399872601032257
