Epoch,lossTrain,lossVal,stdDev
0,0.13937821984291077,0.12416308373212814,0.006000000052154064
5000,0.04687567800283432,0.04173713177442551,0.028999999165534973
10000,0.03487898036837578,0.05318666622042656,0.13099999725818634
15000,0.01876901090145111,0.08448022603988647,0.2240000069141388
20000,0.009807117283344269,0.106534942984581,0.2680000066757202
25000,0.004011292941868305,0.11762423813343048,0.28600001335144043
30000,0.0023073984775692225,0.12253282964229584,0.2919999957084656
35000,0.00147494045086205,0.12277447432279587,0.28999999165534973
40000,0.001650445512495935,0.12217429280281067,0.289000004529953
45000,0.0007961727678775787,0.12003090232610703,0.28600001335144043
50000,0.00043093544081784785,0.11938347667455673,0.2849999964237213
55000,0.0003906094061676413,0.11921461671590805,0.28299999237060547
60000,0.000456352427136153,0.11773094534873962,0.2809999883174896
65000,0.0003416756517253816,0.11753188073635101,0.2800000011920929
70000,0.00027183996280655265,0.11535272747278214,0.2759999930858612
75000,0.00016653936472721398,0.11331412941217422,0.27300000190734863
80000,0.00017277365259360522,0.11081594973802567,0.26899999380111694
85000,7.656496745767072e-05,0.1093992292881012,0.2669999897480011
90000,9.083389159059152e-05,0.10730981826782227,0.2639999985694885
95000,0.00011452536273282021,0.10615479946136475,0.2619999945163727
99999,0.00011266332876402885,0.105727419257164,0.26100000739097595
